roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;72;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;-1;0;0;[2];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: A=0,B=-1,C=N '};;{0, 22};{0, 7}
2;2;Player 0;72;0;0;-91;[0];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T -=100 '};;{0, 22, 23};{0, 4, 7}
2;3;Player 1;0;-1;6;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 22, 23};{0, 4, 7}
3;4;Player 0;72;0;0;-91;[0];21;1;True;['CPU1Captured'];0;EC:Task: T = A(*)+B;{' WC Name: Capture CPU '};;{0, 3, 21, 22, 23};{0, 4, 5, 7}
3;5;Player 1;0;0;0;-1;;26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B,C=0; ', ' WC Name: B=-10 '}";;{0, 3, 21, 22, 23, 26};{0, 3, 4, 5, 7, 8}
4;6;Player 0;72;0;0;-91;[0];0;0;False;['CPU1Captured'];1;;;;{0, 3, 21, 22, 23, 26};{0, 3, 4, 5, 7, 8}
4;7;Player 1;0;0;0;-100;;20;1;True;;0;aEC:Task: T += A+B;{' WC Name: T =xx00 '};;{0, 3, 20, 21, 22, 23, 26};{0, 3, 4, 5, 6, 7, 8}
5;8;Player 0;72;0;0;-91;[0];0;0;False;['CPU1Captured'];2;;;;{0, 3, 20, 21, 22, 23, 26};{0, 3, 4, 5, 6, 7, 8}
5;9;Player 1;0;0;0;-100;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 3, 20, 21, 22, 23, 26, 30};{0, 3, 4, 5, 6, 7, 8}
6;10;Player 0;72;0;0;-91;[0, 3, 1, 2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: B=NULL; ', ' WC Name: C=NULL; '}";;{0, 3, 20, 21, 22, 23, 26, 27, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8}
6;11;Player 1;0;0;45;-100;;18;0;True;;0;EC:Input:C =45;;;{0, 3, 18, 20, 21, 22, 23, 26, 27, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8}
7;12;Player 0;50;0;0;-91;[3, 1, 2];7;0;True;;0;EC:Input:A =50;;;{0, 3, 7, 18, 20, 21, 22, 23, 26, 27, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8}
7;13;Player 1;0;30;45;-100;;12;0;True;;0;EC:Input:B =30;;;{0, 3, 7, 12, 18, 20, 21, 22, 23, 26, 27, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8}
