roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;81;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;75;0;0;0;;8;0;True;;0;EC:Input:A =75;;;{0, 8};{0}
2;2;Player 0;81;0;0;0;[0];30;0;True;;0;EC:Resource: Freelancer;;;{0, 8, 30};{0}
2;3;Player 1;75;-10;0;0;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: B=-10 '};;{0, 8, 2, 30};{0, 8}
3;4;Player 0;81;70;-20;0;[0];14;1;True;;0;EC:Input:B =70;{' WC Name: C=-20 '};;{0, 2, 8, 14, 30};{0, 8, 9}
3;5;Player 1;10;-10;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 2, 5, 8, 14, 30};{0, 8, 9}
4;6;Player 0;81;70;-20;0;[0, 3];27;2;True;['CPU1Captured'];0;EC:Task: T += (2*)(A+B+C);{' WC Name: T -=100 ', ' WC Name: Capture CPU '};;{0, 2, 5, 8, 14, 27, 30};{0, 4, 5, 8, 9}
4;7;Player 1;10;-10;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32, 2, 5, 8, 14, 27, 30};{0, 4, 5, 8, 9}
5;8;Player 0;81;70;-20;0;[0, 3];0;0;False;['CPU1Captured'];1;;;;{0, 32, 2, 5, 8, 14, 27, 30};{0, 4, 5, 8, 9}
5;9;Player 1;10;-10;0;0;;34;0;True;;0;EC:Resource: Restart;;;{0, 32, 2, 34, 5, 8, 14, 27, 30};{0, 4, 5, 8, 9}
6;10;Player 0;81;70;-20;0;[0, 3];0;0;False;['CPU1Captured'];2;;;;{0, 32, 2, 34, 5, 8, 14, 27, 30};{0, 4, 5, 8, 9}
6;11;Player 1;10;-10;75;0;[2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 32, 2, 34, 5, 8, 14, 19, 27, 30};{0, 2, 4, 5, 8, 9}
7;12;Player 0;0;-1;-20;0;[3, 2, 1];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B=NULL; ', ' WC Name: A=0,B=-1,C=N '}";;{0, 32, 2, 34, 5, 8, 14, 19, 27, 28, 30};{0, 1, 2, 4, 5, 7, 8, 9}
7;13;Player 1;25;-10;75;0;[2];6;0;True;;0;EC:Input:A =25;;;{0, 32, 2, 34, 5, 6, 8, 14, 19, 27, 28, 30};{0, 1, 2, 4, 5, 7, 8, 9}
8;14;Player 0;0;-1;-20;0;[3, 2, 1];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: T =xx00 '};;{0, 32, 2, 34, 5, 6, 8, 14, 19, 20, 27, 28, 30};{0, 1, 2, 4, 5, 6, 7, 8, 9}
8;15;Player 1;25;-10;75;0;[2];31;0;True;;0;EC:Resource: Bazar;;;{0, 32, 2, 34, 5, 6, 8, 14, 19, 20, 27, 28, 30, 31};{0, 1, 2, 4, 5, 6, 7, 8, 9}
9;16;Player 0;50;-1;-20;0;[3, 2, 1];7;0;True;;0;EC:Input:A =50;;;{0, 32, 2, 34, 5, 6, 7, 8, 14, 19, 20, 27, 28, 30, 31};{0, 1, 2, 4, 5, 6, 7, 8, 9}
9;17;Player 1;25;0;0;15;;21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B,C=0; '}";;{0, 32, 2, 34, 5, 6, 7, 8, 14, 19, 20, 21, 27, 28, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;50;-1;35;0;[3, 1, 0];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: A=NULL; '}";;{0, 32, 2, 34, 1, 5, 6, 7, 8, 14, 19, 20, 21, 27, 28, 30, 31};{0}
10;19;Player 1;25;0;0;15;;29;0;True;;0;EC:Resource: Restart;;;{0, 1, 32, 2, 34, 5, 6, 7, 8, 14, 19, 20, 21, 27, 28, 29, 30, 31};{0}
11;20;Player 0;50;10;35;0;[3, 0];10;0;True;;0;EC:Input:B =10;;;{0, 1, 2, 5, 6, 7, 8, 10, 14, 19, 20, 21, 27, 28, 29, 30, 31, 32, 34};{0}
11;21;Player 1;25;0;-20;40;;22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: C=-20 '};;{0, 1, 2, 5, 6, 7, 8, 10, 14, 19, 20, 21, 22, 27, 28, 29, 30, 31, 32, 34};{0, 9}
12;22;Player 0;7;10;35;0;[3, 0];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 2, 5, 6, 7, 8, 9, 10, 14, 19, 20, 21, 22, 27, 28, 29, 30, 31, 32, 34};{0, 9}
12;23;Player 1;25;20;-20;40;;11;0;True;;0;EC:Input:B =20;;;{0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 14, 19, 20, 21, 22, 27, 28, 29, 30, 31, 32, 34};{0, 9}
13;24;Player 0;7;30;35;0;[3, 0];12;0;True;;0;EC:Input:B =30;;;{0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 19, 20, 21, 22, 27, 28, 29, 30, 31, 32, 34};{0, 9}
13;25;Player 1;0;-1;-20;85;[2];26;2;True;;0;EC:Task: T += B+((2*)A);{' WC Name: B=-10 ', ' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 19, 20, 21, 22, 26, 27, 28, 29, 30, 31, 32, 34};{0, 9, 8, 7}
14;26;Player 0;18;30;35;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 19, 20, 21, 22, 26, 27, 28, 29, 30, 31, 32, 34};{0, 9, 8, 7}
14;27;Player 1;0;-1;45;85;;18;0;True;;0;EC:Input:C =45;;;{0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 18, 19, 20, 21, 22, 26, 27, 28, 29, 30, 31, 32, 34};{0, 9, 8, 7}
15;28;Player 0;18;30;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 17, 18, 19, 20, 21, 22, 26, 27, 28, 29, 30, 31, 32, 34};{0, 9, 8, 7}
15;29;Player 1;0;-1;45;107;;24;2;True;;0;EC:Task: T += sum all/2;;Player 1;{0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 17, 18, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 34};{0, 9, 8, 7}
roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;13;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 31};{0}
2;2;Player 0;13;0;45;0;[0];18;0;True;;0;EC:Input:C =45;;;{0, 18, 31};{0}
2;3;Player 1;0;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 18, 12, 31};{0}
3;4;Player 0;13;50;45;0;[0];13;0;True;;0;EC:Input:B =50;;;{0, 12, 13, 18, 31};{0}
3;5;Player 1;10;30;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 5, 12, 13, 18, 31};{0}
4;6;Player 0;13;50;75;-100;[0];19;1;True;;0;EC:Input:C =75;{' WC Name: T -=100 '};;{0, 5, 12, 13, 18, 19, 31};{0, 4}
4;7;Player 1;5;30;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 4, 5, 12, 13, 18, 19, 31};{0, 4}
5;8;Player 0;13;50;75;-100;[0];33;0;True;;0;EC:Resource: Restart;;;{0, 33, 4, 5, 12, 13, 18, 19, 31};{0, 4}
5;9;Player 1;5;0;0;35;;27;2;True;['CPU1Captured'];0;EC:Task: T += (2*)(A+B+C);"{' WC Name: Capture CPU ', ' WC Name: B,C=0; '}";;{0, 33, 4, 5, 12, 13, 18, 19, 27, 31};{0, 3, 4, 5}
6;10;Player 0;13;50;5;-100;[0];15;0;True;;0;EC:Input:C =5;;;{0, 33, 4, 5, 12, 13, 15, 18, 19, 27, 31};{0, 3, 4, 5}
6;11;Player 1;5;0;0;35;;0;0;False;['CPU1Captured'];1;;;;{0, 33, 4, 5, 12, 13, 15, 18, 19, 27, 31};{0, 3, 4, 5}
7;12;Player 0;13;50;5;-100;[0];32;0;True;;0;EC:Resource: Restart;;;{0, 33, 32, 4, 5, 12, 13, 15, 18, 19, 27, 31};{0, 3, 4, 5}
7;13;Player 1;5;0;0;35;;0;0;False;['CPU1Captured'];2;;;;{0, 33, 32, 4, 5, 12, 13, 15, 18, 19, 27, 31};{0, 3, 4, 5}
8;14;Player 0;7;50;5;-100;[0];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 33, 32, 4, 5, 9, 12, 13, 15, 18, 19, 27, 31};{0, 3, 4, 5}
