roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;7;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;29;0;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3};{0}
2;2;Player 0;7;0;0;0;[0, 3];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B,C=0; '}";;{0, 3, 20};{0, 3}
2;3;Player 1;58;0;0;0;[1];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: T =xx00 ', ' WC Name: B=NULL; '}";;{0, 3, 20, 28};{0, 1, 3, 6}
3;4;Player 0;68;0;0;0;[3];2;1;True;['CPU1Captured'];0;EC:Input:2 digit number<90;{' WC Name: Capture CPU '};;{0, 2, 3, 20, 28};{0, 1, 3, 5, 6}
3;5;Player 1;58;0;5;0;[1];15;0;True;;0;EC:Input:C =5;;;{0, 2, 3, 15, 20, 28};{0, 1, 3, 5, 6}
4;6;Player 0;68;0;0;0;[3];0;0;False;['CPU1Captured'];1;;;;{0, 2, 3, 15, 20, 28};{0, 1, 3, 5, 6}
4;7;Player 1;58;0;45;0;[1];18;0;True;;0;EC:Input:C =45;;;{0, 2, 3, 15, 18, 20, 28};{0, 1, 3, 5, 6}
5;8;Player 0;68;0;0;0;[3];0;0;False;['CPU1Captured'];2;;;;{0, 2, 3, 15, 18, 20, 28};{0, 1, 3, 5, 6}
5;9;Player 1;75;0;45;0;[1];8;0;True;;0;EC:Input:A =75;;;{0, 2, 3, 8, 15, 18, 20, 28};{0, 1, 3, 5, 6}
6;10;Player 0;68;0;0;0;[3, 2];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: T -=100 ', ' WC Name: C=NULL; '}";;{0, 2, 3, 8, 15, 18, 20, 24, 28};{0, 1, 2, 3, 4, 5, 6}
6;11;Player 1;75;0;-20;0;[1];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: C=-20 '};;{0, 2, 3, 8, 15, 18, 20, 21, 24, 28};{0, 1, 2, 3, 4, 5, 6, 9}
7;12;Player 0;0;-10;0;0;[3, 2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: A=0,B=-1,C=N ', ' WC Name: B=-10 '};;{0, 2, 3, 8, 15, 18, 20, 21, 24, 27, 28};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;13;Player 1;75;0;-20;0;[1, 3, 0];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: A=NULL; ', ' WC Name: T -=100 '}";;{0, 2, 3, 8, 15, 18, 20, 21, 24, 25, 27, 28};{0, 4}
8;14;Player 0;0;-10;0;0;[3, 2];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: C=NULL; '}";;{0, 2, 3, 8, 15, 18, 20, 21, 23, 24, 25, 27, 28};{0, 2, 4}
8;15;Player 1;75;0;-20;0;[1, 3, 0];31;0;True;;0;EC:Resource: Bazar;;;{0, 2, 3, 8, 15, 18, 20, 21, 23, 24, 25, 27, 28, 31};{0, 2, 4}
9;16;Player 0;0;10;0;0;[3, 2];10;0;True;;0;EC:Input:B =10;;;{0, 2, 3, 8, 10, 15, 18, 20, 21, 23, 24, 25, 27, 28, 31};{0, 2, 4}
9;17;Player 1;25;0;-20;0;[1, 3];6;0;True;;0;EC:Input:A =25;;;{0, 2, 3, 6, 8, 10, 15, 18, 20, 21, 23, 24, 25, 27, 28, 31};{0, 2, 4}
10;18;Player 0;0;20;0;0;[3, 2];11;0;True;;0;EC:Input:B =20;;;{0, 2, 3, 6, 8, 10, 11, 15, 18, 20, 21, 23, 24, 25, 27, 28, 31};{0, 2, 4}
10;19;Player 1;25;7;-20;0;[1, 3];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 2, 3, 6, 8, 9, 10, 11, 15, 18, 20, 21, 23, 24, 25, 27, 28, 31};{0, 2, 4}
11;20;Player 0;0;20;0;0;[3, 2];30;0;True;;0;EC:Resource: Freelancer;;;{0, 2, 3, 6, 8, 9, 10, 11, 15, 18, 20, 21, 23, 24, 25, 27, 28, 30, 31};{0, 2, 4}
11;21;Player 1;25;-10;-20;0;[3, 1];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B=-10 ', ' WC Name: B=NULL; '}";;{0, 2, 3, 6, 8, 9, 10, 11, 15, 18, 20, 21, 23, 24, 25, 26, 27, 28, 30, 31};{0, 1, 2, 4, 8}
12;22;Player 0;0;70;0;0;[3, 2];14;1;True;;0;EC:Input:B =70;{' WC Name: T =xx00 '};;{0, 2, 3, 6, 8, 9, 10, 11, 14, 15, 18, 20, 21, 23, 24, 25, 26, 27, 28, 30, 31};{0, 1, 2, 4, 6, 8}
12;23;Player 1;25;30;-20;0;[3];12;0;True;;0;EC:Input:B =30;;;{0, 2, 3, 6, 8, 9, 10, 11, 12, 14, 15, 18, 20, 21, 23, 24, 25, 26, 27, 28, 30, 31};{0, 1, 2, 4, 6, 8}
13;24;Player 0;0;0;0;0;[3];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B,C=0; '}";;{0, 2, 3, 6, 8, 9, 10, 11, 12, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31};{0, 1, 2, 3, 4, 6, 8}
13;25;Player 1;25;30;-20;0;[3];32;0;True;;0;EC:Resource: Restart;;;{0, 2, 3, 6, 8, 9, 10, 11, 12, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32};{0, 1, 2, 3, 4, 6, 8}
14;26;Player 0;10;0;0;0;[3];5;0;True;;0;EC:Input:A =10;;;{0, 2, 3, 5, 6, 8, 9, 10, 11, 12, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32};{0, 1, 2, 3, 4, 6, 8}
14;27;Player 1;5;30;-20;0;[3];4;0;True;;0;EC:Input:A =5;;;{0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32};{0, 1, 2, 3, 4, 6, 8}
15;28;Player 0;10;0;0;0;[3];34;0;True;;0;EC:Resource: Restart;;;{0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 34};{0, 1, 2, 3, 4, 6, 8}
15;29;Player 1;5;30;15;0;[3];16;0;True;;0;EC:Input:C =15;;;{0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 34};{0, 1, 2, 3, 4, 6, 8}
16;30;Player 0;10;50;0;0;[3];13;0;True;;0;EC:Input:B =50;;;{0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 34};{0, 1, 2, 3, 4, 6, 8}
16;31;Player 1;5;30;15;0;[3];33;0;True;;0;EC:Resource: Restart;;;{0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 6, 8}
17;32;Player 0;10;50;-20;0;[3];19;1;True;;0;EC:Input:C =75;{' WC Name: C=-20 '};;{0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 6, 8, 9}
17;33;Player 1;5;30;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 6, 8, 9}
18;34;Player 0;50;50;-20;0;[3];7;0;True;;0;EC:Input:A =50;;;{0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 6, 8, 9}
18;35;Player 1;8;30;25;0;[3];1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 5, 6, 8, 9}
19;36;Player 0;50;50;-20;0;[3];29;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 5, 6, 8, 9}
19;37;Player 1;8;30;25;0;[3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 5, 6, 8, 9}
20;38;Player 0;0;-1;78;0;[3, 2];0;1;True;;0;EC:Input:2 digit number;{' WC Name: A=0,B=-1,C=N '};;{32, 33, 34, 0, 29, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
20;39;Player 1;8;30;25;0;[3];0;0;False;['CPU1Captured'];2;;;;{32, 33, 34, 0, 29, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
21;40;Player 0;0;-1;78;0;[3, 2, 0];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: A=NULL; '}";;{32, 33, 34, 0, 20, 29, 30, 31};{0}
21;41;Player 1;10;30;25;0;[3];5;0;True;;0;EC:Input:A =10;;;{32, 33, 34, 0, 5, 20, 29, 30, 31};{0}
22;42;Player 0;0;30;78;0;[3, 2, 0];12;0;True;;0;EC:Input:B =30;;;{32, 33, 34, 0, 5, 12, 20, 29, 30, 31};{0}
22;43;Player 1;10;0;0;0;[3];25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;"{' WC Name: B,C=0; ', ' WC Name: Capture CPU '}";;{32, 33, 34, 0, 5, 12, 20, 25, 29, 30, 31};{0, 3, 5}
23;44;Player 0;0;10;78;0;[3, 2, 0];10;0;True;;0;EC:Input:B =10;;;{32, 33, 34, 0, 5, 10, 12, 20, 25, 29, 30, 31};{0, 3, 5}
23;45;Player 1;10;0;0;0;[3];0;0;False;['CPU1Captured'];1;;;;{32, 33, 34, 0, 5, 10, 12, 20, 25, 29, 30, 31};{0, 3, 5}
24;46;Player 0;25;10;78;0;[3, 2];6;0;True;;0;EC:Input:A =25;;;{32, 33, 34, 0, 5, 6, 10, 12, 20, 25, 29, 30, 31};{0, 3, 5}
24;47;Player 1;10;0;0;0;[3];0;0;False;['CPU1Captured'];2;;;;{32, 33, 34, 0, 5, 6, 10, 12, 20, 25, 29, 30, 31};{0, 3, 5}
25;48;Player 0;25;10;78;0;[3, 2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: T -=100 ', ' WC Name: C=NULL; '}";;{32, 33, 34, 0, 5, 6, 10, 12, 20, 25, 27, 29, 30, 31};{0, 2, 3, 4, 5}
25;49;Player 1;0;-1;0;0;[3, 2];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: A=0,B=-1,C=N '};;{32, 33, 34, 0, 5, 6, 10, 12, 20, 22, 25, 27, 29, 30, 31};{0, 2, 3, 4, 5, 7}
