roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;90;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 17};{0}
2;2;Player 0;10;0;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 17, 5};{0}
2;3;Player 1;0;0;-20;25;;25;2;True;;0;EC:Task: T += sum all;"{' WC Name: C=-20 ', ' WC Name: B,C=0; '}";;{0, 17, 5, 25};{0, 9, 3}
3;4;Player 0;10;0;0;0;;29;0;True;;0;EC:Resource: Freelancer;;;{0, 5, 17, 25, 29};{0, 9, 3}
3;5;Player 1;0;-10;-20;29;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: B=-10 '};;{0, 5, 17, 23, 25, 29};{0, 9, 3, 8}
4;6;Player 0;10;0;0;0;;31;0;True;;0;EC:Resource: Restart;;;{0, 5, 17, 23, 25, 29, 31};{0, 9, 3, 8}
4;7;Player 1;0;-10;15;29;;16;0;True;;0;EC:Input:C =15;;;{0, 5, 16, 17, 23, 25, 29, 31};{0, 9, 3, 8}
5;8;Player 0;10;50;0;0;;13;0;True;;0;EC:Input:B =50;;;{0, 5, 13, 16, 17, 23, 25, 29, 31};{0, 9, 3, 8}
5;9;Player 1;0;20;15;29;;11;0;True;;0;EC:Input:B =20;;;{0, 5, 11, 13, 16, 17, 23, 25, 29, 31};{0, 9, 3, 8}
6;10;Player 0;10;50;0;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 33, 5, 11, 13, 16, 17, 23, 25, 29, 31};{0, 9, 3, 8}
6;11;Player 1;0;30;15;29;;12;0;True;;0;EC:Input:B =30;;;{0, 33, 5, 11, 12, 13, 16, 17, 23, 25, 29, 31};{0, 9, 3, 8}
7;12;Player 0;10;50;56;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 33, 2, 5, 11, 12, 13, 16, 17, 23, 25, 29, 31};{0, 3, 4, 8, 9}
7;13;Player 1;0;30;15;74;;22;1;True;['CPU1Captured'];0;EC:Task: T += A+B+C;{' WC Name: Capture CPU '};;{0, 33, 2, 5, 11, 12, 13, 16, 17, 22, 23, 25, 29, 31};{0, 3, 4, 5, 8, 9}
8;14;Player 0;5;50;56;-100;;4;0;True;;0;EC:Input:A =5;;;{0, 33, 2, 4, 5, 11, 12, 13, 16, 17, 22, 23, 25, 29, 31};{0, 3, 4, 5, 8, 9}
8;15;Player 1;0;30;15;74;;0;0;False;['CPU1Captured'];1;;;;{0, 33, 2, 4, 5, 11, 12, 13, 16, 17, 22, 23, 25, 29, 31};{0, 3, 4, 5, 8, 9}
9;16;Player 0;5;50;56;-45;[1];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B=NULL; '}";;{0, 33, 2, 4, 5, 11, 12, 13, 16, 17, 20, 22, 23, 25, 29, 31};{0, 1, 3, 4, 5, 8, 9}
9;17;Player 1;0;30;15;74;;0;0;False;['CPU1Captured'];2;;;;{0, 33, 2, 4, 5, 11, 12, 13, 16, 17, 20, 22, 23, 25, 29, 31};{0, 1, 3, 4, 5, 8, 9}
10;18;Player 0;25;50;56;-45;[1];6;0;True;;0;EC:Input:A =25;;;{0, 33, 2, 4, 5, 6, 11, 12, 13, 16, 17, 20, 22, 23, 25, 29, 31};{0, 1, 3, 4, 5, 8, 9}
10;19;Player 1;0;-1;15;74;[2];14;1;True;;0;EC:Input:B =70;{' WC Name: A=0,B=-1,C=N '};;{0, 33, 2, 4, 5, 6, 11, 12, 13, 14, 16, 17, 20, 22, 23, 25, 29, 31};{0, 1, 3, 4, 5, 7, 8, 9}
11;20;Player 0;25;50;45;-45;[1];18;0;True;;0;EC:Input:C =45;;;{0, 2, 4, 5, 6, 11, 12, 13, 14, 16, 17, 18, 20, 22, 23, 25, 29, 31, 33};{0, 1, 3, 4, 5, 7, 8, 9}
11;21;Player 1;0;-1;15;74;[2, 3];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: T =xx00 ', ' WC Name: C=NULL; '}";;{0, 2, 4, 5, 6, 11, 12, 13, 14, 16, 17, 18, 20, 22, 23, 24, 25, 29, 31, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;22;Player 0;50;50;45;-45;[1];7;0;True;;0;EC:Input:A =50;;;{0, 2, 4, 5, 6, 7, 11, 12, 13, 14, 16, 17, 18, 20, 22, 23, 24, 25, 29, 31, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
