roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;25;30;5;-100;[3, 0, 1];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 7, 9, 10, 12, 16, 20, 24, 25, 28, 29, 30};{0, 1, 3, 4, 5, 6, 8, 9}
1;1;Player 1;50;10;45;-40;[1, 2, 3];0;0;False;['CPU1Captured'];2;;;;{0};{0}
2;2;Player 0;25;20;5;-100;[3, 0, 1];11;0;True;;0;EC:Input:B =20;;;{0, 17, 11};{0}
2;3;Player 1;75;10;45;-40;[1, 2, 3];8;0;True;;0;EC:Input:A =75;;;{0, 17, 11, 8};{0}
3;4;Player 0;25;20;5;22;[0, 1];1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 1, 4, 11, 17};{0, 5}
3;5;Player 1;50;10;45;-40;[1, 2, 3];7;0;True;;0;EC:Input:A =50;;;{0, 4, 7, 11, 17, 21};{0, 3}
4;6;Player 0;25;20;5;22;[0, 1];0;0;False;['CPU1Captured'];1;;;;{0, 4, 11, 15, 17, 21};{0, 3}
4;7;Player 1;50;-10;45;-40;[1, 2, 3];20;1;True;;0;EC:Task: T += A+B;{' WC Name: B=-10 '};;{0, 4, 5, 11, 15, 17, 20, 21};{0, 8, 3}
5;8;Player 0;25;20;5;22;[0, 1];0;0;False;['CPU1Captured'];2;;;;{0, 4, 5, 11, 15, 17, 21, 26};{0, 2, 3, 5}
5;9;Player 1;0;-1;45;-140;[1, 2, 3];27;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T -=100 ', ' WC Name: A=0,B=-1,C=N '};;{0, 4, 5, 11, 15, 17, 21, 24, 26, 27};{0, 2, 3, 4, 5, 7, 8, 9}
6;10;Player 0;25;20;45;22;[0, 1];18;0;True;;0;EC:Input:C =45;;;{0, 4, 5, 11, 15, 17, 18, 21, 24, 26};{0, 2, 3, 5, 8, 9}
6;11;Player 1;0;70;45;-240;[1, 2, 3];14;1;True;;0;EC:Input:B =70;{' WC Name: T -=100 '};;{0, 3, 4, 5, 11, 14, 15, 17, 21, 24, 26};{0, 2, 3, 4, 5, 8, 9}
7;12;Player 0;25;20;75;22;[0, 1];19;1;True;;0;EC:Input:C =75;"{' WC Name: B=NULL; '}";;{0, 3, 4, 5, 11, 15, 17, 19, 21, 24, 26};{0, 1, 2, 3, 5, 8, 9}
7;13;Player 1;50;70;45;-240;[1, 2, 3];7;0;True;;0;EC:Input:A =50;;;{0, 3, 4, 5, 7, 11, 15, 17, 19, 21, 24, 26};{0, 1, 2, 3, 5, 8, 9}
8;14;Player 0;26;20;75;-78;[1];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 2, 3, 4, 5, 11, 15, 17, 19, 21, 24, 26, 28};{0, 1, 2, 3, 4, 5, 8, 9}
8;15;Player 1;75;70;45;-240;[1, 2, 3];8;0;True;;0;EC:Input:A =75;;;{0, 1, 3, 4, 5, 8, 11, 15, 17, 19, 21, 24, 26, 28};{0, 1, 2, 3, 4, 5, 8, 9}
9;16;Player 0;26;20;15;-78;[1];16;0;True;;0;EC:Input:C =15;;;{0, 1, 3, 4, 5, 11, 15, 16, 17, 18, 19, 21, 24, 26, 28};{0, 1, 2, 3, 4, 5, 8, 9}
9;17;Player 1;75;70;45;-240;[1, 2, 3];30;0;True;;0;EC:Resource: Bazar;;;{0, 1, 3, 4, 5, 6, 11, 15, 17, 18, 19, 21, 24, 26, 28, 30};{0, 1, 2, 3, 4, 5, 8, 9}
10;18;Player 0;26;10;15;-78;[1];10;0;True;;0;EC:Input:B =10;;;{0, 1, 3, 4, 5, 6, 10, 11, 13, 15, 17, 18, 19, 21, 24, 26, 28};{0, 1, 2, 3, 4, 5, 8, 9}
10;19;Player 1;75;70;45;-300;[1, 2, 3];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T =xx00 '};;{0, 1, 3, 4, 5, 6, 8, 11, 13, 15, 17, 18, 19, 21, 23, 24, 26, 28};{0, 1, 2, 3, 4, 5, 6, 8, 9}
11;20;Player 0;26;10;15;-100;[1];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T =xx00 '};;{0, 1, 3, 4, 5, 6, 8, 11, 13, 15, 16, 17, 18, 19, 21, 23, 24, 26, 28};{0, 1, 2, 3, 4, 5, 6, 8, 9}
11;21;Player 1;75;10;45;-300;[1, 2, 3];10;0;True;;0;EC:Input:B =10;;;{0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 21, 24, 26, 28};{0, 1, 2, 3, 4, 5, 8, 9}
12;22;Player 0;0;-1;15;-100;[1, 3, 2];27;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T =xx00 ', ' WC Name: A=0,B=-1,C=N '};;{0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 21, 24, 26, 27, 28};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;23;Player 1;0;-1;45;-300;[1, 2, 3];14;1;True;;0;EC:Input:B =70;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21, 24, 26, 28};{0, 1, 2, 3, 4, 5, 7, 8, 9}
13;24;Player 0;0;-1;15;-100;[1, 3, 2];29;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21, 24, 26, 28, 29};{0, 1, 2, 3, 4, 5, 8, 9}
13;25;Player 1;0;-1;45;-300;[1, 2, 3];30;0;True;;0;EC:Resource: Bazar;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21, 24, 26, 27, 28, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
14;26;Player 0;0;-1;15;-100;[1, 3, 2];29;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21, 24, 26, 27, 28, 29};{0}
14;27;Player 1;0;-1;45;-300;[1, 2, 3];20;1;True;;0;EC:Task: T += A+B;{' WC Name: T =xx00 '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28};{0, 8, 3, 6}
15;28;Player 0;0;-1;15;-100;[1, 3, 2];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B=NULL; '}";;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28};{0, 1, 3, 8, 9}
15;29;Player 1;0;70;45;-300;[1, 2, 3];14;1;True;;0;EC:Input:B =70;{' WC Name: T =xx00 '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28};{0, 1, 3, 6, 8, 9}
16;30;Player 0;0;70;15;-100;[1, 3, 2];14;1;True;;0;EC:Input:B =70;{' WC Name: T =xx00 '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28};{0, 1, 2, 3, 6, 8, 9}
