roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;2;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;45;0;0;0;[1];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B=NULL; '}";;{0, 1};{0, 1}
2;2;Player 0;10;0;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 1, 5};{0, 1}
2;3;Player 1;45;-10;0;0;[3];28;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;{' WC Name: Capture CPU ', ' WC Name: B=-10 '};;{0, 1, 28, 5};{0, 1, 5, 8}
3;4;Player 0;10;0;0;10;;22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B,C=0; '}";;{0, 1, 5, 22, 28};{0, 1, 3, 5, 8}
3;5;Player 1;45;-10;0;0;[3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 5, 22, 28};{0, 1, 3, 5, 8}
4;6;Player 0;10;0;15;10;;16;0;True;;0;EC:Input:C =15;;;{0, 1, 5, 16, 22, 28};{0, 1, 3, 5, 8}
4;7;Player 1;45;-10;0;0;[3];0;0;False;['CPU1Captured'];2;;;;{0, 1, 5, 16, 22, 28};{0, 1, 3, 5, 8}
5;8;Player 0;5;0;15;10;;4;0;True;;0;EC:Input:A =5;;;{0, 1, 4, 5, 16, 22, 28};{0, 1, 3, 5, 8}
5;9;Player 1;45;50;0;0;[3];13;0;True;;0;EC:Input:B =50;;;{0, 1, 4, 5, 13, 16, 22, 28};{0, 1, 3, 5, 8}
6;10;Player 0;5;20;15;10;;11;0;True;;0;EC:Input:B =20;;;{0, 1, 4, 5, 11, 13, 16, 22, 28};{0, 1, 3, 5, 8}
6;11;Player 1;45;50;45;0;[3];18;0;True;;0;EC:Input:C =45;;;{0, 1, 4, 5, 11, 13, 16, 18, 22, 28};{0, 1, 3, 5, 8}
7;12;Player 0;5;20;25;10;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 4, 5, 11, 13, 16, 17, 18, 22, 28};{0, 1, 3, 5, 8}
7;13;Player 1;25;50;45;0;[3];6;0;True;;0;EC:Input:A =25;;;{0, 1, 4, 5, 6, 11, 13, 16, 17, 18, 22, 28};{0, 1, 3, 5, 8}
8;14;Player 0;6;20;25;10;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 4, 5, 6, 9, 11, 13, 16, 17, 18, 22, 28};{0, 1, 3, 5, 8}
8;15;Player 1;25;50;45;0;[3];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T -=100 '};;{0, 1, 4, 5, 6, 9, 11, 13, 16, 17, 18, 22, 23, 28};{0, 1, 3, 4, 5, 8}
9;16;Player 0;6;20;-20;26;;21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: C=-20 '};;{0, 1, 4, 5, 6, 9, 11, 13, 16, 17, 18, 21, 22, 23, 28};{0, 1, 3, 4, 5, 8, 9}
9;17;Player 1;25;50;45;0;[3];30;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 4, 5, 6, 9, 11, 13, 16, 17, 18, 21, 22, 23, 28, 30};{0, 1, 3, 4, 5, 8, 9}
10;18;Player 0;6;30;-20;26;;12;0;True;;0;EC:Input:B =30;;;{0, 1, 4, 5, 6, 9, 11, 12, 13, 16, 17, 18, 21, 22, 23, 28, 30};{0, 1, 3, 4, 5, 8, 9}
10;19;Player 1;25;50;45;0;[3];29;0;True;;0;EC:Resource: Restart;;;{0, 1, 4, 5, 6, 9, 11, 12, 13, 16, 17, 18, 21, 22, 23, 28, 29, 30};{0, 1, 3, 4, 5, 8, 9}
11;20;Player 0;6;30;27;26;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 3, 4, 5, 6, 9, 11, 12, 13, 16, 17, 18, 21, 22, 23, 28, 29, 30};{0, 1, 3, 4, 5, 8, 9}
11;21;Player 1;25;50;45;0;[3];34;0;True;;0;EC:Resource: Restart;;;{0, 1, 3, 4, 5, 6, 9, 11, 12, 13, 16, 17, 18, 21, 22, 23, 28, 29, 30, 34};{0, 1, 3, 4, 5, 8, 9}
12;22;Player 0;6;30;27;0;;20;1;True;;0;aEC:Task: T += A+B;{' WC Name: T =xx00 '};;{0, 1, 3, 4, 5, 6, 9, 11, 12, 13, 16, 17, 18, 20, 21, 22, 23, 28, 29, 30, 34};{0, 1, 3, 4, 5, 6, 8, 9}
12;23;Player 1;25;50;45;0;[3];31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 3, 4, 5, 6, 9, 11, 12, 13, 16, 17, 18, 20, 21, 22, 23, 28, 29, 30, 31, 34};{0, 1, 3, 4, 5, 6, 8, 9}
13;24;Player 0;75;30;27;0;;8;0;True;;0;EC:Input:A =75;;;{0, 1, 3, 4, 5, 6, 8, 9, 11, 12, 13, 16, 17, 18, 20, 21, 22, 23, 28, 29, 30, 31, 34};{0, 1, 3, 4, 5, 6, 8, 9}
13;25;Player 1;50;50;45;0;[3];7;0;True;;0;EC:Input:A =50;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 16, 17, 18, 20, 21, 22, 23, 28, 29, 30, 31, 34};{0, 1, 3, 4, 5, 6, 8, 9}
14;26;Player 0;75;30;75;0;[2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 23, 28, 29, 30, 31, 34};{0, 1, 2, 3, 4, 5, 6, 8, 9}
14;27;Player 1;50;50;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 28, 29, 30, 31, 34};{0, 1, 2, 3, 4, 5, 6, 8, 9}
15;28;Player 0;75;10;75;0;[2];10;0;True;;0;EC:Input:B =10;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 28, 29, 30, 31, 34};{0, 1, 2, 3, 4, 5, 6, 8, 9}
15;29;Player 1;0;-1;5;0;[3, 2];26;2;True;;0;EC:Task: T += B+((2*)A);{' WC Name: A=0,B=-1,C=N '};;{0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 28, 29, 30, 31, 34};{7}
16;30;Player 0;75;10;75;0;[2];32;0;True;;0;EC:Resource: Restart;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 28, 29, 30, 31, 32, 34};{7}
16;31;Player 1;0;-1;5;0;[3, 2];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 28, 29, 30, 31, 32, 33, 34};{7}
