roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;8;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;-10;0;0;;14;1;True;;0;EC:Input:B =70;{' WC Name: B=-10 '};;{0, 14};{0, 8}
2;2;Player 0;8;50;0;0;[0];13;0;True;;0;EC:Input:B =50;;;{0, 13, 14};{0, 8}
2;3;Player 1;0;10;0;0;;10;0;True;;0;EC:Input:B =10;;;{0, 10, 13, 14};{0, 8}
3;4;Player 0;8;50;-20;0;[0];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: C=-20 '};;{0, 10, 13, 14, 21};{0, 8, 9}
3;5;Player 1;0;10;0;10;[2];27;2;True;['CPU1Captured'];0;EC:Task: T += (2*)(A+B+C);"{' WC Name: Capture CPU ', ' WC Name: C=NULL; '}";;{0, 10, 13, 14, 21, 27};{0, 2, 5, 8, 9}
4;6;Player 0;8;50;-20;0;[0];34;0;True;;0;EC:Resource: Restart;;;{0, 34, 10, 13, 14, 21, 27};{0, 2, 5, 8, 9}
4;7;Player 1;0;10;0;10;[2];0;0;False;['CPU1Captured'];1;;;;{0, 34, 10, 13, 14, 21, 27};{0, 2, 5, 8, 9}
5;8;Player 0;2;50;-20;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 34, 3, 10, 13, 14, 21, 27};{0, 2, 5, 8, 9}
5;9;Player 1;0;10;0;10;[2];0;0;False;['CPU1Captured'];2;;;;{0, 34, 3, 10, 13, 14, 21, 27};{0, 2, 5, 8, 9}
6;10;Player 0;2;30;-20;0;;12;0;True;;0;EC:Input:B =30;;;{0, 34, 3, 10, 12, 13, 14, 21, 27};{0, 2, 5, 8, 9}
6;11;Player 1;25;10;0;10;[2];6;0;True;;0;EC:Input:A =25;;;{0, 34, 3, 6, 10, 12, 13, 14, 21, 27};{0, 2, 5, 8, 9}
7;12;Player 0;2;30;-20;-91;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T -=100 '};;{0, 34, 3, 6, 10, 12, 13, 14, 21, 23, 27};{0, 2, 4, 5, 8, 9}
7;13;Player 1;25;0;0;10;;1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B,C=0; '}";;{0, 1, 34, 3, 6, 10, 12, 13, 14, 21, 23, 27};{0, 2, 3, 4, 5, 8, 9}
8;14;Player 0;2;30;3;-91;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 34, 3, 6, 9, 10, 12, 13, 14, 21, 23, 27};{0, 2, 3, 4, 5, 8, 9}
8;15;Player 1;25;20;0;10;;11;0;True;;0;EC:Input:B =20;;;{0, 1, 34, 3, 6, 9, 10, 11, 12, 13, 14, 21, 23, 27};{0, 2, 3, 4, 5, 8, 9}
9;16;Player 0;2;30;25;-91;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 34, 3, 6, 9, 10, 11, 12, 13, 14, 17, 21, 23, 27};{0, 2, 3, 4, 5, 8, 9}
9;17;Player 1;0;-1;0;55;[2];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 34, 3, 6, 9, 10, 11, 12, 13, 14, 17, 21, 22, 23, 27};{0, 2, 3, 4, 5, 7, 8, 9}
10;18;Player 0;2;30;75;-91;[1];19;1;True;;0;EC:Input:C =75;"{' WC Name: B=NULL; '}";;{0, 1, 34, 3, 6, 9, 10, 11, 12, 13, 14, 17, 19, 21, 22, 23, 27};{0, 1, 2, 3, 4, 5, 7, 8, 9}
10;19;Player 1;0;-1;0;55;[2, 3];26;2;True;;0;EC:Task: T += B+((2*)A);{' WC Name: T =xx00 '};;{0, 1, 34, 3, 6, 9, 10, 11, 12, 13, 14, 17, 19, 21, 22, 23, 26, 27};{6}
11;20;Player 0;2;-10;75;-91;[3, 0];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: A=NULL; ', ' WC Name: B=-10 '}";;{0, 1, 3, 6, 9, 10, 11, 12, 13, 14, 17, 19, 21, 22, 23, 26, 27, 28, 34};{0, 8, 6}
11;21;Player 1;0;0;0;55;[3];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: B,C=0; '}";;{0, 1, 2, 3, 6, 9, 10, 11, 12, 13, 14, 17, 19, 21, 22, 23, 26, 27, 28, 34};{0, 8, 3, 6}
12;22;Player 0;2;-10;75;-91;[3, 0, 1];25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;"{' WC Name: Capture CPU ', ' WC Name: B=NULL; '}";;{0, 1, 2, 3, 6, 9, 10, 11, 12, 13, 14, 17, 19, 21, 22, 23, 25, 26, 27, 28, 34};{0, 1, 3, 5, 6, 8}
12;23;Player 1;0;0;45;55;[3];18;0;True;;0;EC:Input:C =45;;;{0, 1, 2, 3, 6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 25, 26, 27, 28, 34};{0, 1, 3, 5, 6, 8}
13;24;Player 0;2;-10;75;-91;[3, 0, 1];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 25, 26, 27, 28, 34};{0, 1, 3, 5, 6, 8}
13;25;Player 1;10;0;45;55;[3];5;0;True;;0;EC:Input:A =10;;;{0, 1, 2, 3, 5, 6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 25, 26, 27, 28, 34};{0, 1, 3, 5, 6, 8}
14;26;Player 0;2;-10;75;-91;[3, 0, 1];0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 3, 5, 6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 25, 26, 27, 28, 34};{0, 1, 3, 5, 6, 8}
14;27;Player 1;10;0;45;55;[3];30;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 2, 3, 5, 6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 25, 26, 27, 28, 30, 34};{0, 1, 3, 5, 6, 8}
15;28;Player 0;5;-10;75;-91;[3, 1];4;0;True;;0;EC:Input:A =5;;;{0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 25, 26, 27, 28, 30, 34};{0, 1, 3, 5, 6, 8}
15;29;Player 1;10;0;5;55;[3];15;0;True;;0;EC:Input:C =5;;;{0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23, 25, 26, 27, 28, 30, 34};{0, 1, 3, 5, 6, 8}
