roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;59;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;31;0;True;;0;EC:Resource: Restart;;;{0, 31};{0}
2;2;Player 0;11;0;0;0;[0];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9, 31};{0}
2;3;Player 1;0;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 9, 15, 31};{0}
3;4;Player 0;11;10;0;0;[0];10;0;True;;0;EC:Input:B =10;;;{0, 9, 10, 15, 31};{0}
3;5;Player 1;0;0;5;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 33, 9, 10, 15, 31};{0}
4;6;Player 0;21;10;0;-100;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 33, 1, 9, 10, 15, 31};{0, 4}
4;7;Player 1;35;0;5;0;[1];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: B=NULL; '}";;{0, 33, 1, 2, 9, 10, 15, 31};{0, 1, 4}
5;8;Player 0;21;10;45;-100;;18;0;True;;0;EC:Input:C =45;;;{0, 33, 2, 1, 9, 10, 15, 18, 31};{0, 1, 4}
5;9;Player 1;35;70;-20;0;;14;1;True;;0;EC:Input:B =70;{' WC Name: C=-20 '};;{0, 33, 2, 1, 9, 10, 14, 15, 18, 31};{0, 1, 4, 9}
6;10;Player 0;21;50;45;-100;;13;0;True;;0;EC:Input:B =50;;;{0, 33, 2, 1, 9, 10, 13, 14, 15, 18, 31};{0, 1, 4, 9}
6;11;Player 1;35;70;-20;105;;21;1;True;;0;EC:Task: T = A(*)+B;;Player 1;{0, 33, 2, 1, 9, 10, 13, 14, 15, 18, 21, 31};{0, 1, 4, 9}
