roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;45;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;-100;;28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B,C=0; ', ' WC Name: T -=100 '}";;{0, 28};{0, 3, 4}
2;2;Player 0;25;0;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 28, 6};{0, 3, 4}
2;3;Player 1;0;0;0;-100;;22;1;True;['CPU1Captured'];0;EC:Task: T += A+B+C;{' WC Name: Capture CPU '};;{0, 28, 6, 22};{0, 3, 4, 5}
3;4;Player 0;25;-10;-20;25;;25;2;True;;0;EC:Task: T += sum all;{' WC Name: C=-20 ', ' WC Name: B=-10 '};;{0, 6, 22, 25, 28};{0, 3, 4, 5, 8, 9}
3;5;Player 1;0;0;0;-100;;0;0;False;['CPU1Captured'];1;;;;{0, 6, 22, 25, 28};{0, 3, 4, 5, 8, 9}
4;6;Player 0;25;-10;-20;25;;31;0;True;;0;EC:Resource: Bazar;;;{0, 6, 22, 25, 28, 31};{0, 3, 4, 5, 8, 9}
4;7;Player 1;0;0;0;-100;;0;0;False;['CPU1Captured'];2;;;;{0, 6, 22, 25, 28, 31};{0, 3, 4, 5, 8, 9}
5;8;Player 0;25;-10;-20;25;;32;0;True;;0;EC:Resource: Restart;;;{0, 32, 6, 22, 25, 28, 31};{0, 3, 4, 5, 8, 9}
5;9;Player 1;0;0;75;-100;;19;1;True;;0;EC:Input:C =75;{' WC Name: T =xx00 '};;{0, 32, 6, 19, 22, 25, 28, 31};{0, 3, 4, 5, 6, 8, 9}
6;10;Player 0;0;-1;-20;20;[2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: A=0,B=-1,C=N ', ' WC Name: B=NULL; '}";;{0, 32, 6, 19, 22, 25, 27, 28, 31};{0, 1, 3, 4, 5, 6, 7, 8, 9}
6;11;Player 1;19;0;75;-100;[2];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: C=NULL; '}";;{0, 32, 2, 6, 19, 22, 25, 27, 28, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;12;Player 0;0;-1;-20;-1;[2, 0];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: A=NULL; '}";;{0, 32, 2, 6, 19, 21, 22, 25, 27, 28, 31};{0}
7;13;Player 1;19;0;7;-100;[2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 32, 2, 6, 9, 19, 21, 22, 25, 27, 28, 31};{0}
8;14;Player 0;0;-1;-20;-1;[2, 0, 3];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: C=NULL; '}";;{0, 32, 2, 6, 9, 19, 20, 21, 22, 25, 27, 28, 31};{0, 2}
8;15;Player 1;5;0;7;-100;[2];4;0;True;;0;EC:Input:A =5;;;{0, 32, 2, 4, 6, 9, 19, 20, 21, 22, 25, 27, 28, 31};{0, 2}
9;16;Player 0;0;-1;15;-1;[0, 3];16;0;True;;0;EC:Input:C =15;;;{0, 32, 2, 4, 6, 9, 16, 19, 20, 21, 22, 25, 27, 28, 31};{0, 2}
9;17;Player 1;5;50;7;-100;[2];13;0;True;;0;EC:Input:B =50;;;{0, 32, 2, 4, 6, 9, 13, 16, 19, 20, 21, 22, 25, 27, 28, 31};{0, 2}
10;18;Player 0;75;-1;15;-1;[3];8;0;True;;0;EC:Input:A =75;;;{0, 32, 2, 4, 6, 8, 9, 13, 16, 19, 20, 21, 22, 25, 27, 28, 31};{0, 2}
10;19;Player 1;5;50;7;-100;[2];30;0;True;;0;EC:Resource: Freelancer;;;{0, 32, 2, 4, 6, 8, 9, 13, 16, 19, 20, 21, 22, 25, 27, 28, 30, 31};{0, 2}
11;20;Player 0;75;-1;45;-1;[3];18;0;True;;0;EC:Input:C =45;;;{0, 2, 4, 6, 8, 9, 13, 16, 18, 19, 20, 21, 22, 25, 27, 28, 30, 31, 32};{0, 2}
11;21;Player 1;5;70;7;-100;[2];14;1;True;['CPU1Captured'];0;EC:Input:B =70;{' WC Name: Capture CPU '};;{0, 2, 4, 6, 8, 9, 13, 14, 16, 18, 19, 20, 21, 22, 25, 27, 28, 30, 31, 32};{0, 2, 5}
12;22;Player 0;75;2;45;-1;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 2, 3, 4, 6, 8, 9, 13, 14, 16, 18, 19, 20, 21, 22, 25, 27, 28, 30, 31, 32};{0, 2, 5}
12;23;Player 1;5;70;7;-100;[2];0;0;False;['CPU1Captured'];1;;;;{0, 2, 3, 4, 6, 8, 9, 13, 14, 16, 18, 19, 20, 21, 22, 25, 27, 28, 30, 31, 32};{0, 2, 5}
13;24;Player 0;75;45;45;-1;[3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 1, 2, 3, 4, 6, 8, 9, 13, 14, 16, 18, 19, 20, 21, 22, 25, 27, 28, 30, 31, 32};{0, 2, 4, 5}
13;25;Player 1;5;70;7;-100;[2];0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 3, 4, 6, 8, 9, 13, 14, 16, 18, 19, 20, 21, 22, 25, 27, 28, 30, 31, 32};{0, 2, 4, 5}
14;26;Player 0;75;10;45;-1;[3];10;0;True;;0;EC:Input:B =10;;;{0, 1, 2, 3, 4, 6, 8, 9, 10, 13, 14, 16, 18, 19, 20, 21, 22, 25, 27, 28, 30, 31, 32};{0, 2, 4, 5}
14;27;Player 1;50;70;7;-100;[2];7;0;True;;0;EC:Input:A =50;;;{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 13, 14, 16, 18, 19, 20, 21, 22, 25, 27, 28, 30, 31, 32};{0, 2, 4, 5}
15;28;Player 0;75;10;45;-1;[3];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T =xx00 '};;{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 13, 14, 16, 18, 19, 20, 21, 22, 23, 25, 27, 28, 30, 31, 32};{0, 2, 4, 5, 6}
15;29;Player 1;50;20;7;-100;[2];11;0;True;;0;EC:Input:B =20;;;{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 16, 18, 19, 20, 21, 22, 23, 25, 27, 28, 30, 31, 32};{0, 2, 4, 5, 6}
16;30;Player 0;75;10;25;-1;[3];17;0;True;;0;EC:Input:C =25;;;{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 30, 31, 32};{0, 2, 4, 5, 6}
16;31;Player 1;50;30;7;-100;[2];12;0;True;;0;EC:Input:B =30;;;{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 30, 31, 32};{0, 2, 4, 5, 6}
