roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;99;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;-20;0;;24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;{' WC Name: Capture CPU ', ' WC Name: C=-20 '};;{0, 24};{0, 9, 5}
2;2;Player 0;99;0;0;0;[0, 3];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T -=100 '};;{0, 24, 22};{0, 9, 4, 5}
2;3;Player 1;0;0;-20;0;;0;0;False;['CPU1Captured'];1;;;;{0, 24, 22};{0, 9, 4, 5}
3;4;Player 0;34;-10;0;0;[3];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: B=-10 '};;{0, 24, 2, 22};{0, 4, 5, 8, 9}
3;5;Player 1;0;0;-20;0;;0;0;False;['CPU1Captured'];2;;;;{0, 24, 2, 22};{0, 4, 5, 8, 9}
4;6;Player 0;34;2;0;0;[3];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 2, 9, 22, 24};{0, 4, 5, 8, 9}
4;7;Player 1;0;0;24;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 2, 3, 9, 22, 24};{0, 4, 5, 8, 9}
5;8;Player 0;50;2;0;0;[3];7;0;True;;0;EC:Input:A =50;;;{0, 2, 3, 7, 9, 22, 24};{0, 4, 5, 8, 9}
5;9;Player 1;0;0;24;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 2, 3, 7, 9, 22, 24, 31};{0, 4, 5, 8, 9}
6;10;Player 0;50;0;0;0;[3, 2];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B,C=0; ', ' WC Name: C=NULL; '}";;{0, 2, 3, 7, 9, 22, 24, 26, 31};{0, 2, 3, 4, 5, 8, 9}
6;11;Player 1;0;0;24;0;[1];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: T =xx00 ', ' WC Name: B=NULL; '}";;{0, 2, 3, 7, 9, 22, 24, 26, 27, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
7;12;Player 0;50;0;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 2, 3, 7, 9, 17, 22, 24, 26, 27, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
7;13;Player 1;0;-1;75;0;[2];19;1;True;;0;EC:Input:C =75;{' WC Name: A=0,B=-1,C=N '};;{0, 2, 3, 7, 9, 17, 19, 22, 24, 26, 27, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;14;Player 0;5;0;25;0;[3];4;0;True;;0;EC:Input:A =5;;;{0, 2, 3, 4, 7, 9, 17, 19, 22, 24, 26, 27, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;15;Player 1;0;-1;75;0;[2];33;0;True;;0;EC:Resource: Restart;;;{0, 33, 2, 3, 4, 7, 9, 17, 19, 22, 24, 26, 27, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;16;Player 0;5;0;25;0;[3];30;0;True;;0;EC:Resource: Freelancer;;;{0, 33, 2, 3, 4, 7, 9, 17, 19, 22, 24, 26, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;0;-1;75;-1;[2, 0];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: A=NULL; '}";;{0, 33, 2, 3, 4, 7, 9, 17, 19, 21, 22, 24, 26, 27, 30, 31};{0}
10;18;Player 0;25;0;25;0;[3];6;0;True;;0;EC:Input:A =25;;;{0, 33, 2, 3, 4, 6, 7, 9, 17, 19, 21, 22, 24, 26, 27, 30, 31};{0}
10;19;Player 1;0;-1;14;-100;[0];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T =xx00 '};;{0, 33, 2, 3, 4, 1, 6, 7, 9, 17, 19, 21, 22, 24, 26, 27, 30, 31};{0, 6}
11;20;Player 0;25;10;25;0;[3];10;0;True;;0;EC:Input:B =10;;;{0, 1, 2, 3, 4, 6, 7, 9, 10, 17, 19, 21, 22, 24, 26, 27, 30, 31, 33};{0, 6}
11;21;Player 1;0;-1;15;-100;[0];16;0;True;;0;EC:Input:C =15;;;{0, 1, 2, 3, 4, 6, 7, 9, 10, 16, 17, 19, 21, 22, 24, 26, 27, 30, 31, 33};{0, 6}
12;22;Player 0;25;10;45;0;[3];18;0;True;;0;EC:Input:C =45;;;{0, 1, 2, 3, 4, 6, 7, 9, 10, 16, 17, 18, 19, 21, 22, 24, 26, 27, 30, 31, 33};{0, 6}
12;23;Player 1;10;-1;15;-100;;5;0;True;;0;EC:Input:A =10;;;{0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 16, 17, 18, 19, 21, 22, 24, 26, 27, 30, 31, 33};{0, 6}
