roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;39;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;9;0;0;0;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9};{0}
2;2;Player 0;39;0;25;0;[0];17;0;True;;0;EC:Input:C =25;;;{0, 9, 17};{0}
2;3;Player 1;9;-10;0;9;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: B=-10 '};;{0, 9, 17, 23};{0, 8}
3;4;Player 0;10;0;25;0;;5;0;True;;0;EC:Input:A =10;;;{0, 5, 9, 17, 23};{0, 8}
3;5;Player 1;9;-10;45;9;;18;0;True;;0;EC:Input:C =45;;;{0, 5, 9, 17, 18, 23};{0, 8}
4;6;Player 0;10;0;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 5, 9, 16, 17, 18, 23};{0, 8}
4;7;Player 1;9;-10;45;9;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 5, 9, 16, 17, 18, 23, 30};{0, 8}
5;8;Player 0;0;-1;15;10;[2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: A=0,B=-1,C=N '};;{0, 5, 9, 16, 17, 18, 20, 23, 30};{0, 8, 7}
5;9;Player 1;18;-20;90;-91;[1];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: T -=100 ', ' WC Name: B=NULL; '}";;{0, 5, 9, 16, 17, 18, 20, 23, 28, 30};{0, 1, 4, 7, 8}
6;10;Player 0;0;-1;15;10;[2];34;0;True;;0;EC:Resource: Restart;;;{0, 34, 5, 9, 16, 17, 18, 20, 23, 28, 30};{0, 1, 4, 7, 8}
6;11;Player 1;18;0;0;-91;[3];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: C=-20 ', ' WC Name: B,C=0; '}";;{0, 34, 5, 9, 16, 17, 18, 20, 23, 26, 28, 30};{0, 1, 3, 4, 7, 8, 9}
7;12;Player 0;0;-1;53;0;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T =xx00 '};;{0, 34, 2, 5, 9, 16, 17, 18, 20, 23, 26, 28, 30};{0, 1, 3, 4, 6, 7, 8, 9}
7;13;Player 1;18;10;0;-91;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 34, 2, 3, 5, 9, 16, 17, 18, 20, 23, 26, 28, 30};{0, 1, 3, 4, 6, 7, 8, 9}
8;14;Player 0;0;-1;53;26;[2];24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;"{' WC Name: C=NULL; ', ' WC Name: Capture CPU '}";;{0, 2, 3, 34, 5, 9, 16, 17, 18, 20, 23, 24, 26, 28, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;15;Player 1;18;30;0;-91;[3];12;0;True;;0;EC:Input:B =30;;;{0, 2, 3, 34, 5, 9, 12, 16, 17, 18, 20, 23, 24, 26, 28, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;16;Player 0;0;-1;53;26;[2];0;0;False;['CPU1Captured'];1;;;;{0, 2, 3, 34, 5, 9, 12, 16, 17, 18, 20, 23, 24, 26, 28, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;18;50;0;-91;[3];13;0;True;;0;EC:Input:B =50;;;{0, 2, 3, 34, 5, 9, 12, 13, 16, 17, 18, 20, 23, 24, 26, 28, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;0;-1;53;26;[2];0;0;False;['CPU1Captured'];2;;;;{0, 2, 3, 34, 5, 9, 12, 13, 16, 17, 18, 20, 23, 24, 26, 28, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;5;50;0;-91;[3];4;0;True;;0;EC:Input:A =5;;;{0, 2, 3, 34, 5, 4, 9, 12, 13, 16, 17, 18, 20, 23, 24, 26, 28, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;25;-1;53;26;[2];6;0;True;;0;EC:Input:A =25;;;{0, 2, 3, 4, 5, 6, 9, 12, 13, 16, 17, 18, 20, 23, 24, 26, 28, 30, 34};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;21;Player 1;5;50;5;-91;[3];15;0;True;;0;EC:Input:C =5;;;{0, 2, 3, 4, 5, 6, 9, 12, 13, 15, 16, 17, 18, 20, 23, 24, 26, 28, 30, 34};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;22;Player 0;50;-1;53;26;[2];7;0;True;;0;EC:Input:A =50;;;{0, 2, 3, 4, 5, 6, 7, 9, 12, 13, 15, 16, 17, 18, 20, 23, 24, 26, 28, 30, 34};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
