roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;10;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;-1;0;0;[2];14;1;True;;0;EC:Input:B =70;{' WC Name: A=0,B=-1,C=N '};;{0, 14};{0, 7}
2;2;Player 0;10;0;0;0;[0];30;0;True;;0;EC:Resource: Freelancer;;;{0, 14, 30};{0, 7}
2;3;Player 1;0;-1;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 17, 14, 30};{0, 7}
3;4;Player 0;10;0;0;0;[0];32;0;True;;0;EC:Resource: Restart;;;{0, 32, 14, 17, 30};{0, 7}
3;5;Player 1;0;-10;25;24;[2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: C=NULL; ', ' WC Name: B=-10 '}";;{0, 32, 14, 17, 27, 30};{0, 8, 2, 7}
4;6;Player 0;25;0;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 32, 6, 14, 17, 27, 30};{0, 8, 2, 7}
4;7;Player 1;0;-10;45;24;;18;0;True;;0;EC:Input:C =45;;;{0, 32, 6, 14, 17, 18, 27, 30};{0, 8, 2, 7}
5;8;Player 0;25;0;0;12;[1];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B=NULL; ', ' WC Name: B,C=0; '}";;{0, 32, 6, 14, 17, 18, 24, 27, 30};{0, 1, 2, 3, 7, 8}
5;9;Player 1;0;59;45;0;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T =xx00 '};;{0, 32, 2, 6, 14, 17, 18, 24, 27, 30};{0, 1, 2, 3, 6, 7, 8}
6;10;Player 0;25;0;15;12;[1];16;0;True;;0;EC:Input:C =15;;;{0, 32, 2, 6, 14, 16, 17, 18, 24, 27, 30};{0, 1, 2, 3, 6, 7, 8}
6;11;Player 1;0;30;45;0;;12;0;True;;0;EC:Input:B =30;;;{0, 32, 2, 6, 12, 14, 16, 17, 18, 24, 27, 30};{0, 1, 2, 3, 6, 7, 8}
7;12;Player 0;25;0;15;-81;[1];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T -=100 '};;{0, 32, 2, 6, 12, 14, 16, 17, 18, 23, 24, 27, 30};{0, 1, 2, 3, 4, 6, 7, 8}
7;13;Player 1;0;30;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 32, 2, 6, 12, 14, 15, 16, 17, 18, 23, 24, 27, 30};{0, 1, 2, 3, 4, 6, 7, 8}
8;14;Player 0;25;0;15;-81;[1];31;0;True;;0;EC:Resource: Bazar;;;{0, 32, 2, 6, 12, 14, 15, 16, 17, 18, 23, 24, 27, 30, 31};{0, 1, 2, 3, 4, 6, 7, 8}
8;15;Player 1;0;30;5;0;;34;0;True;;0;EC:Resource: Restart;;;{0, 32, 2, 34, 6, 12, 14, 15, 16, 17, 18, 23, 24, 27, 30, 31};{0, 1, 2, 3, 4, 6, 7, 8}
