roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;24;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;-20;9;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: C=-20 '};;{0, 23};{0, 9}
2;2;Player 0;50;0;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 7, 23};{0, 9}
2;3;Player 1;0;-10;-20;9;;20;1;True;;0;aEC:Task: T += A+B;{' WC Name: B=-10 '};;{0, 23, 20, 7};{0, 9, 8}
3;4;Player 0;25;0;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 6, 7, 20, 23};{0, 9, 8}
3;5;Player 1;0;-10;-20;-200;;27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: T =xx00 ', ' WC Name: T -=100 '};;{0, 6, 7, 20, 23, 27};{0, 4, 6, 8, 9}
4;6;Player 0;25;10;0;0;;10;0;True;;0;EC:Input:B =10;;;{0, 6, 7, 10, 20, 23, 27};{0, 4, 6, 8, 9}
4;7;Player 1;0;20;-20;-200;;11;0;True;;0;EC:Input:B =20;;;{0, 6, 7, 10, 11, 20, 23, 27};{0, 4, 6, 8, 9}
5;8;Player 0;25;50;0;0;;13;0;True;;0;EC:Input:B =50;;;{0, 6, 7, 10, 11, 13, 20, 23, 27};{0, 4, 6, 8, 9}
5;9;Player 1;0;20;5;-200;;15;0;True;;0;EC:Input:C =5;;;{0, 6, 7, 10, 11, 13, 15, 20, 23, 27};{0, 4, 6, 8, 9}
6;10;Player 0;25;50;5;0;;2;1;True;['CPU1Captured'];0;EC:Input:2 digit number<90;{' WC Name: Capture CPU '};;{0, 2, 6, 7, 10, 11, 13, 15, 20, 23, 27};{0, 4, 5, 6, 8, 9}
6;11;Player 1;5;20;5;-200;;4;0;True;;0;EC:Input:A =5;;;{0, 2, 4, 6, 7, 10, 11, 13, 15, 20, 23, 27};{0, 4, 5, 6, 8, 9}
7;12;Player 0;25;50;5;0;;0;0;False;['CPU1Captured'];1;;;;{0, 2, 4, 6, 7, 10, 11, 13, 15, 20, 23, 27};{0, 4, 5, 6, 8, 9}
7;13;Player 1;5;20;5;-200;;29;0;True;;0;EC:Resource: Restart;;;{0, 2, 4, 6, 7, 10, 11, 13, 15, 20, 23, 27, 29};{0, 4, 5, 6, 8, 9}
8;14;Player 0;25;50;5;0;;0;0;False;['CPU1Captured'];2;;;;{0, 2, 4, 6, 7, 10, 11, 13, 15, 20, 23, 27, 29};{0, 4, 5, 6, 8, 9}
8;15;Player 1;5;0;0;-170;[2];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: C=NULL; ', ' WC Name: B,C=0; '}";;{0, 2, 4, 6, 7, 10, 11, 13, 15, 20, 23, 25, 27, 29};{0, 2, 3, 4, 5, 6, 8, 9}
9;16;Player 0;0;-1;5;75;[2];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: A=0,B=-1,C=N ', ' WC Name: B=NULL; '}";;{0, 2, 4, 6, 7, 10, 11, 13, 15, 20, 23, 25, 26, 27, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;5;0;0;-170;[2];33;0;True;;0;EC:Resource: Restart;;;{0, 33, 2, 4, 6, 7, 10, 11, 13, 15, 20, 23, 25, 26, 27, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;0;-1;2;75;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 33, 2, 3, 4, 6, 7, 10, 11, 13, 15, 20, 23, 25, 26, 27, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;5;0;45;-170;;18;0;True;;0;EC:Input:C =45;;;{0, 33, 2, 3, 4, 6, 7, 10, 11, 13, 15, 18, 20, 23, 25, 26, 27, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;75;-1;2;75;;8;0;True;;0;EC:Input:A =75;;;{0, 2, 3, 4, 6, 7, 8, 10, 11, 13, 15, 18, 20, 23, 25, 26, 27, 29, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;21;Player 1;5;0;75;-170;[0];19;1;True;;0;EC:Input:C =75;"{' WC Name: A=NULL; '}";;{0, 2, 3, 4, 6, 7, 8, 10, 11, 13, 15, 18, 19, 20, 23, 25, 26, 27, 29, 33};{0}
12;22;Player 0;75;28;2;75;[2];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: C=NULL; '}";;{0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 15, 18, 19, 20, 23, 25, 26, 27, 29, 33};{0, 2}
12;23;Player 1;5;70;-20;-170;[0];14;1;True;;0;EC:Input:B =70;{' WC Name: C=-20 '};;{0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 18, 19, 20, 23, 25, 26, 27, 29, 33};{0, 9, 2}
13;24;Player 0;75;28;2;103;[2];21;1;True;;0;EC:Task: T = A(*)+B;;Player 0;{0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 18, 19, 20, 21, 23, 25, 26, 27, 29, 33};{0, 9, 2}
