roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;72;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;26;0;0;0;[2];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: C=NULL; '}";;{0, 2};{0, 2}
2;2;Player 0;72;0;0;0;[0];19;1;True;;0;EC:Input:C =75;"{' WC Name: B,C=0; '}";;{0, 2, 19};{0, 2, 3}
2;3;Player 1;26;0;46;0;[1];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B=NULL; '}";;{0, 1, 2, 19};{0, 1, 2, 3}
3;4;Player 0;72;50;0;0;[0];13;0;True;;0;EC:Input:B =50;;;{0, 1, 2, 13, 19};{0, 1, 2, 3}
3;5;Player 1;26;0;46;0;[1];34;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 34, 13, 19};{0, 1, 2, 3}
4;6;Player 0;20;50;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 2, 34, 3, 13, 19};{0, 1, 2, 3}
4;7;Player 1;26;30;46;0;;12;0;True;;0;EC:Input:B =30;;;{0, 1, 2, 3, 34, 12, 13, 19};{0, 1, 2, 3}
5;8;Player 0;20;50;0;70;;22;1;True;['CPU1Captured'];0;EC:Task: T += A+B+C;{' WC Name: Capture CPU '};;{0, 1, 2, 3, 34, 12, 13, 19, 22};{0, 1, 2, 3, 5}
5;9;Player 1;26;30;-20;0;;24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: T =xx00 ', ' WC Name: C=-20 '};;{0, 1, 2, 3, 34, 12, 13, 19, 22, 24};{0, 1, 2, 3, 5, 6, 9}
6;10;Player 0;20;50;0;70;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 34, 12, 13, 19, 22, 24};{0, 1, 2, 3, 5, 6, 9}
6;11;Player 1;26;20;-20;0;;11;0;True;;0;EC:Input:B =20;;;{0, 1, 2, 3, 34, 11, 12, 13, 19, 22, 24};{0, 1, 2, 3, 5, 6, 9}
