roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;18;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;50;0;0;;13;0;True;;0;EC:Input:B =50;;;{0, 13};{0}
2;2;Player 0;18;0;15;0;[0];16;0;True;;0;EC:Input:C =15;;;{0, 16, 13};{0}
2;3;Player 1;0;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 16, 12, 13};{0}
3;4;Player 0;18;0;15;0;[0];34;0;True;;0;EC:Resource: Restart;;;{0, 34, 12, 13, 16};{0}
3;5;Player 1;0;30;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32, 34, 12, 13, 16};{0}
4;6;Player 0;18;0;0;0;[0, 3];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: B,C=0; ', ' WC Name: C=-20 '}";;{0, 32, 34, 12, 13, 16, 27};{0, 9, 3}
4;7;Player 1;0;30;0;-70;;20;1;True;;0;aEC:Task: T += A+B;{' WC Name: T -=100 '};;{0, 32, 34, 12, 13, 16, 20, 27};{0, 9, 3, 4}
5;8;Player 0;18;70;0;0;[0, 3, 1];14;1;True;;0;EC:Input:B =70;"{' WC Name: B=NULL; '}";;{0, 32, 34, 12, 13, 14, 16, 20, 27};{0, 1, 3, 4, 9}
5;9;Player 1;0;-10;0;-40;[2];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: B=-10 ', ' WC Name: C=NULL; '}";;{0, 32, 34, 12, 13, 14, 16, 20, 25, 27};{0, 1, 2, 3, 4, 8, 9}
6;10;Player 0;28;70;0;0;[3, 1];1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 32, 34, 1, 12, 13, 14, 16, 20, 25, 27};{0, 1, 2, 3, 4, 5, 8, 9}
6;11;Player 1;0;-10;10;-40;[2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 32, 34, 9, 12, 13, 14, 16, 20, 25, 27};{0, 1, 2, 3, 4, 5, 8, 9}
7;12;Player 0;28;70;0;0;[3, 1];0;0;False;['CPU1Captured'];1;;;;{0, 1, 32, 34, 9, 12, 13, 14, 16, 20, 25, 27};{0, 1, 2, 3, 4, 5, 8, 9}
7;13;Player 1;0;-10;10;-40;[2];30;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 32, 34, 9, 12, 13, 14, 16, 20, 25, 27, 30};{0, 1, 2, 3, 4, 5, 8, 9}
8;14;Player 0;28;70;0;0;[3, 1];0;0;False;['CPU1Captured'];2;;;;{0, 1, 32, 34, 9, 12, 13, 14, 16, 20, 25, 27, 30};{0, 1, 2, 3, 4, 5, 8, 9}
8;15;Player 1;0;-10;10;-40;[2];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 32, 34, 33, 9, 12, 13, 14, 16, 20, 25, 27, 30};{0, 1, 2, 3, 4, 5, 8, 9}
9;16;Player 0;0;-1;0;0;[3, 2];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 32, 34, 33, 9, 12, 13, 14, 16, 20, 23, 25, 27, 30};{0, 1, 2, 3, 4, 5, 7, 8, 9}
9;17;Player 1;0;-10;45;-40;;18;0;True;;0;EC:Input:C =45;;;{0, 1, 32, 34, 33, 9, 12, 13, 14, 16, 18, 20, 23, 25, 27, 30};{0, 1, 2, 3, 4, 5, 7, 8, 9}
10;18;Player 0;0;10;0;0;[3, 2];10;0;True;;0;EC:Input:B =10;;;{0, 1, 32, 34, 33, 9, 10, 12, 13, 14, 16, 18, 20, 23, 25, 27, 30};{0, 1, 2, 3, 4, 5, 7, 8, 9}
