roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;68;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;-10;0;-100;;24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: T -=100 ', ' WC Name: B=-10 '};;{0, 24};{0, 8, 4}
2;2;Player 0;22;0;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 24, 3};{0, 8, 4}
2;3;Player 1;0;28;0;-100;;1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 24, 3, 1};{0, 8, 4, 5}
3;4;Player 0;22;0;0;0;;29;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 3, 24, 29};{0, 8, 4, 5}
3;5;Player 1;0;28;0;-100;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 3, 24, 29};{0, 8, 4, 5}
4;6;Player 0;25;0;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 1, 3, 6, 24, 29};{0, 8, 4, 5}
4;7;Player 1;0;28;0;-100;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 3, 6, 24, 29};{0, 8, 4, 5}
5;8;Player 0;25;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 1, 3, 6, 12, 24, 29};{0, 8, 4, 5}
5;9;Player 1;0;20;0;-100;;11;0;True;;0;EC:Input:B =20;;;{0, 1, 3, 6, 11, 12, 24, 29};{0, 8, 4, 5}
6;10;Player 0;25;30;0;0;[1];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B=NULL; ', ' WC Name: T =xx00 '}";;{0, 1, 3, 6, 11, 12, 24, 26, 29};{0, 1, 4, 5, 6, 8}
6;11;Player 1;50;20;0;-100;;7;0;True;;0;EC:Input:A =50;;;{0, 1, 3, 6, 7, 11, 12, 24, 26, 29};{0, 1, 4, 5, 6, 8}
7;12;Player 0;25;30;25;0;[1];17;0;True;;0;EC:Input:C =25;;;{0, 1, 3, 6, 7, 11, 12, 17, 24, 26, 29};{0, 1, 4, 5, 6, 8}
7;13;Player 1;50;20;-20;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: C=-20 '};;{0, 1, 2, 3, 6, 7, 11, 12, 17, 24, 26, 29};{0, 1, 4, 5, 6, 8, 9}
8;14;Player 0;25;0;0;9;;23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B,C=0; '}";;{0, 1, 2, 3, 6, 7, 11, 12, 17, 23, 24, 26, 29};{0, 1, 3, 4, 5, 6, 8, 9}
8;15;Player 1;50;20;-20;-100;;30;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 3, 6, 7, 11, 12, 17, 23, 24, 26, 29, 30};{0, 1, 3, 4, 5, 6, 8, 9}
9;16;Player 0;25;5;0;9;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 2, 3, 6, 7, 9, 11, 12, 17, 23, 24, 26, 29, 30};{0, 1, 3, 4, 5, 6, 8, 9}
9;17;Player 1;10;20;-20;-100;;5;0;True;;0;EC:Input:A =10;;;{0, 1, 2, 3, 5, 6, 7, 9, 11, 12, 17, 23, 24, 26, 29, 30};{0, 1, 3, 4, 5, 6, 8, 9}
