roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;56;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;29;0;True;;0;EC:Resource: Restart;;;{0, 29};{0}
2;2;Player 0;3;0;0;-100;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 1, 29};{0, 4}
2;3;Player 1;0;0;-20;0;[1];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: B=NULL; ', ' WC Name: C=-20 '}";;{0, 1, 29, 25};{0, 9, 4, 1}
3;4;Player 0;3;10;0;-100;;10;0;True;;0;EC:Input:B =10;;;{0, 1, 10, 25, 29};{0, 9, 4, 1}
3;5;Player 1;0;-10;-20;0;[3];27;2;True;['CPU1Captured'];0;EC:Task: T += (2*)(A+B+C);{' WC Name: B=-10 ', ' WC Name: Capture CPU '};;{0, 1, 10, 25, 27, 29};{0, 1, 4, 5, 8, 9}
4;6;Player 0;3;10;0;-100;;31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 10, 25, 27, 29, 31};{0, 1, 4, 5, 8, 9}
4;7;Player 1;0;-10;-20;0;[3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 10, 25, 27, 29, 31};{0, 1, 4, 5, 8, 9}
5;8;Player 0;50;10;0;-100;;7;0;True;;0;EC:Input:A =50;;;{0, 1, 7, 10, 25, 27, 29, 31};{0, 1, 4, 5, 8, 9}
5;9;Player 1;0;-10;-20;0;[3];0;0;False;['CPU1Captured'];2;;;;{0, 1, 7, 10, 25, 27, 29, 31};{0, 1, 4, 5, 8, 9}
6;10;Player 0;50;10;0;-100;;32;0;True;;0;EC:Resource: Restart;;;{0, 1, 32, 7, 10, 25, 27, 29, 31};{0, 1, 4, 5, 8, 9}
6;11;Player 1;0;-10;-20;0;[3, 2];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: C=NULL; '}";;{0, 1, 32, 7, 10, 23, 25, 27, 29, 31};{0, 1, 2, 4, 5, 8, 9}
7;12;Player 0;50;10;0;-100;;22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T =xx00 '};;{0, 1, 32, 7, 10, 22, 23, 25, 27, 29, 31};{0, 1, 2, 4, 5, 6, 8, 9}
7;13;Player 1;0;-10;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 1, 32, 7, 10, 15, 22, 23, 25, 27, 29, 31};{0, 1, 2, 4, 5, 6, 8, 9}
8;14;Player 0;50;0;0;-100;;14;1;True;;0;EC:Input:B =70;"{' WC Name: B,C=0; '}";;{0, 1, 32, 7, 10, 14, 15, 22, 23, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
8;15;Player 1;0;24;5;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 32, 3, 7, 10, 14, 15, 22, 23, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
9;16;Player 0;50;0;15;-100;;16;0;True;;0;EC:Input:C =15;;;{0, 1, 32, 3, 7, 10, 14, 15, 16, 22, 23, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
9;17;Player 1;25;24;5;0;[3];6;0;True;;0;EC:Input:A =25;;;{0, 1, 32, 3, 6, 7, 10, 14, 15, 16, 22, 23, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
10;18;Player 0;5;0;15;-100;;4;0;True;;0;EC:Input:A =5;;;{0, 1, 32, 3, 4, 6, 7, 10, 14, 15, 16, 22, 23, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
10;19;Player 1;25;20;5;0;[3];11;0;True;;0;EC:Input:B =20;;;{0, 1, 32, 3, 4, 6, 7, 10, 11, 14, 15, 16, 22, 23, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
11;20;Player 0;0;-1;75;-100;[2];19;1;True;;0;EC:Input:C =75;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 3, 4, 6, 7, 10, 11, 14, 15, 16, 19, 22, 23, 25, 27, 29, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;21;Player 1;25;20;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 1, 3, 4, 6, 7, 10, 11, 14, 15, 16, 17, 19, 22, 23, 25, 27, 29, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;22;Player 0;0;-10;75;-100;[2, 3, 0];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B=-10 ', ' WC Name: A=NULL; '}";;{0, 1, 3, 4, 6, 7, 10, 11, 14, 15, 16, 17, 19, 22, 23, 25, 26, 27, 29, 31, 32};{0, 8}
12;23;Player 1;25;20;25;0;[3, 2];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: C=NULL; '}";;{0, 1, 3, 4, 6, 7, 10, 11, 14, 15, 16, 17, 19, 21, 22, 23, 25, 26, 27, 29, 31, 32};{0, 8, 2}
13;24;Player 0;0;50;75;-100;[2, 3, 0];13;0;True;;0;EC:Input:B =50;;;{0, 1, 3, 4, 6, 7, 10, 11, 13, 14, 15, 16, 17, 19, 21, 22, 23, 25, 26, 27, 29, 31, 32};{0, 8, 2}
13;25;Player 1;0;-1;25;0;[3, 2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 3, 4, 6, 7, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 25, 26, 27, 29, 31, 32};{0, 8, 2, 7}
14;26;Player 0;0;30;75;-100;[2, 3, 0];12;0;True;;0;EC:Input:B =30;;;{0, 1, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 25, 26, 27, 29, 31, 32};{0, 8, 2, 7}
14;27;Player 1;0;-1;4;0;[3, 2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 25, 26, 27, 29, 31, 32};{0, 8, 2, 7}
15;28;Player 0;0;30;75;-100;[2, 3, 0];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 25, 26, 27, 29, 31, 32, 33};{0, 8, 2, 7}
15;29;Player 1;0;-1;45;0;[3];18;0;True;;0;EC:Input:C =45;;;{0, 1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 29, 31, 32, 33};{0, 8, 2, 7}
16;30;Player 0;0;30;75;-100;[2, 3, 0];30;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 29, 30, 31, 32, 33};{0, 8, 2, 7}
16;31;Player 1;75;-1;45;0;[3];8;0;True;;0;EC:Input:A =75;;;{0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 29, 30, 31, 32, 33};{0, 8, 2, 7}
17;32;Player 0;0;30;75;-100;[2, 3, 0, 1];24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;"{' WC Name: B=NULL; ', ' WC Name: Capture CPU '}";;{0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 1, 2, 5, 7, 8}
17;33;Player 1;10;-1;45;0;[3];5;0;True;;0;EC:Input:A =10;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 1, 2, 5, 7, 8}
18;34;Player 0;0;30;75;-100;[2, 3, 0, 1];0;0;False;['CPU1Captured'];1;;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 1, 2, 5, 7, 8}
18;35;Player 1;10;35;-20;0;[3];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: C=-20 '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 1, 2, 5, 7, 8, 9}
19;36;Player 0;0;30;75;-100;[2, 3, 0, 1];0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 1, 2, 5, 7, 8, 9}
19;37;Player 1;10;35;-20;0;[3];28;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T -=100 ', ' WC Name: T =xx00 '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33};{0, 1, 2, 4, 5, 6, 7, 8, 9}
