roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;66;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 15};{0}
2;2;Player 0;66;0;15;0;[0];16;0;True;;0;EC:Input:C =15;;;{0, 16, 15};{0}
2;3;Player 1;0;0;45;0;;18;0;True;;0;EC:Input:C =45;;;{0, 16, 18, 15};{0}
3;4;Player 0;66;0;15;0;[0, 1];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B=NULL; '}";;{0, 15, 16, 18, 21};{0, 1}
3;5;Player 1;0;0;45;0;;29;0;True;;0;EC:Resource: Restart;;;{0, 15, 16, 18, 21, 29};{0, 1}
4;6;Player 0;8;0;15;0;[0, 1];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9, 15, 16, 18, 21, 29};{0, 1}
4;7;Player 1;50;0;45;0;;7;0;True;;0;EC:Input:A =50;;;{0, 7, 9, 15, 16, 18, 21, 29};{0, 1}
5;8;Player 0;7;0;15;0;[1];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 7, 9, 15, 16, 18, 21, 29};{0, 1}
5;9;Player 1;50;0;-20;9;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: C=-20 '};;{0, 3, 7, 9, 15, 16, 18, 21, 23, 29};{0, 1, 9}
6;10;Player 0;7;20;15;0;;11;0;True;;0;EC:Input:B =20;;;{0, 3, 7, 9, 11, 15, 16, 18, 21, 23, 29};{0, 1, 9}
6;11;Player 1;50;0;-20;9;;34;0;True;;0;EC:Resource: Restart;;;{0, 34, 3, 7, 9, 11, 15, 16, 18, 21, 23, 29};{0, 1, 9}
7;12;Player 0;7;20;15;0;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 34, 3, 7, 9, 11, 15, 16, 18, 21, 23, 29, 30};{0, 1, 9}
