roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;91;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;70;0;0;;14;1;True;;0;EC:Input:B =70;{' WC Name: T =xx00 '};;{0, 14};{0, 6}
2;2;Player 0;0;-1;0;0;[3, 2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: A=0,B=-1,C=N '};;{0, 20, 14};{0, 6, 7}
2;3;Player 1;0;70;0;70;[1, 2];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: B=NULL; ', ' WC Name: C=NULL; '}";;{0, 25, 20, 14};{0, 1, 2, 6, 7}
3;4;Player 0;0;-1;0;0;[3, 2];23;1;True;['CPU1Captured'];0;EC:Task: T = xx9x;{' WC Name: Capture CPU '};;{0, 14, 20, 23, 25};{0, 1, 2, 5, 6, 7}
3;5;Player 1;0;70;0;70;[1, 2];34;0;True;;0;EC:Resource: Restart;;;{0, 34, 14, 20, 23, 25};{0, 1, 2, 5, 6, 7}
4;6;Player 0;0;-1;0;0;[3, 2];0;0;False;['CPU1Captured'];1;;;;{0, 34, 14, 20, 23, 25};{0, 1, 2, 5, 6, 7}
4;7;Player 1;0;0;0;70;[3];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B,C=0; ', ' WC Name: C=-20 '}";;{0, 34, 14, 20, 23, 24, 25};{0, 1, 2, 3, 5, 6, 7, 9}
5;8;Player 0;0;-1;0;0;[3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 34, 14, 20, 23, 24, 25};{0, 1, 2, 3, 5, 6, 7, 9}
5;9;Player 1;0;0;0;70;[3];29;0;True;;0;EC:Resource: Restart;;;{0, 34, 14, 20, 23, 24, 25, 29};{0, 1, 2, 3, 5, 6, 7, 9}
6;10;Player 0;0;-10;75;0;[3];19;1;True;;0;EC:Input:C =75;{' WC Name: B=-10 '};;{0, 34, 14, 19, 20, 23, 24, 25, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
6;11;Player 1;0;10;0;70;[3];10;0;True;;0;EC:Input:B =10;;;{0, 34, 10, 14, 19, 20, 23, 24, 25, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
7;12;Player 0;0;50;75;0;[3];13;0;True;;0;EC:Input:B =50;;;{0, 34, 10, 13, 14, 19, 20, 23, 24, 25, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
7;13;Player 1;10;10;0;70;[3];5;0;True;;0;EC:Input:A =10;;;{0, 34, 5, 10, 13, 14, 19, 20, 23, 24, 25, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
8;14;Player 0;5;50;75;0;[3];4;0;True;;0;EC:Input:A =5;;;{0, 34, 4, 5, 10, 13, 14, 19, 20, 23, 24, 25, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
8;15;Player 1;10;10;15;70;[3];16;0;True;;0;EC:Input:C =15;;;{0, 34, 4, 5, 10, 13, 14, 16, 19, 20, 23, 24, 25, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
9;16;Player 0;50;50;75;0;[3];7;0;True;;0;EC:Input:A =50;;;{0, 34, 4, 5, 7, 10, 13, 14, 16, 19, 20, 23, 24, 25, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
9;17;Player 1;10;20;15;70;[3];11;0;True;;0;EC:Input:B =20;;;{0, 34, 4, 5, 7, 10, 11, 13, 14, 16, 19, 20, 23, 24, 25, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
10;18;Player 0;50;50;75;0;[3];30;0;True;;0;EC:Resource: Freelancer;;;{0, 34, 4, 5, 7, 10, 11, 13, 14, 16, 19, 20, 23, 24, 25, 29, 30};{0, 1, 2, 3, 5, 6, 7, 8, 9}
10;19;Player 1;2;20;15;70;[3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 1, 34, 4, 5, 7, 10, 11, 13, 14, 16, 19, 20, 23, 24, 25, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
