roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;4;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 33};{0}
2;2;Player 0;4;0;0;0;[0];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: T =xx00 '};;{0, 33, 21};{0, 6}
2;3;Player 1;0;0;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 33, 21, 17};{0, 6}
3;4;Player 0;14;-10;0;0;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: B=-10 '};;{0, 33, 1, 17, 21};{0, 8, 6}
3;5;Player 1;0;0;25;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 33, 1, 17, 21, 31};{0, 8, 6}
4;6;Player 0;5;-10;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 33, 1, 4, 17, 21, 31};{0, 8, 6}
4;7;Player 1;0;0;0;25;;25;2;True;;0;EC:Task: T += sum all;"{' WC Name: B,C=0; ', ' WC Name: C=-20 '}";;{0, 33, 1, 4, 17, 21, 25, 31};{0, 3, 6, 8, 9}
5;8;Player 0;5;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 33, 1, 4, 12, 17, 21, 25, 31};{0, 3, 6, 8, 9}
5;9;Player 1;10;0;0;25;;5;0;True;;0;EC:Input:A =10;;;{0, 33, 1, 4, 5, 12, 17, 21, 25, 31};{0, 3, 6, 8, 9}
6;10;Player 0;50;30;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 33, 1, 4, 5, 7, 12, 17, 21, 25, 31};{0, 3, 6, 8, 9}
6;11;Player 1;10;20;0;25;;11;0;True;;0;EC:Input:B =20;;;{0, 33, 1, 4, 5, 7, 11, 12, 17, 21, 25, 31};{0, 3, 6, 8, 9}
7;12;Player 0;50;50;0;0;;13;0;True;;0;EC:Input:B =50;;;{0, 33, 1, 4, 5, 7, 11, 12, 13, 17, 21, 25, 31};{0, 3, 6, 8, 9}
7;13;Player 1;10;20;5;25;;15;0;True;;0;EC:Input:C =5;;;{0, 33, 1, 4, 5, 7, 11, 12, 13, 15, 17, 21, 25, 31};{0, 3, 6, 8, 9}
8;14;Player 0;50;50;0;0;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 33, 1, 4, 5, 7, 11, 12, 13, 15, 17, 21, 25, 30, 31};{0, 3, 6, 8, 9}
8;15;Player 1;10;70;5;25;[1];14;1;True;;0;EC:Input:B =70;"{' WC Name: B=NULL; '}";;{0, 33, 1, 4, 5, 7, 11, 12, 13, 14, 15, 17, 21, 25, 30, 31};{0, 1, 3, 6, 8, 9}
9;16;Player 0;50;50;0;100;;22;1;True;;0;EC:Task: T += A+B+C;;Player 0;{0, 33, 1, 4, 5, 7, 11, 12, 13, 14, 15, 17, 21, 22, 25, 30, 31};{0, 1, 3, 6, 8, 9}
