roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;84;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 17};{0}
2;2;Player 0;84;0;45;0;[0];18;0;True;;0;EC:Input:C =45;;;{0, 17, 18};{0}
2;3;Player 1;0;0;0;9;;23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B,C=0; '}";;{0, 17, 18, 23};{0, 3}
3;4;Player 0;0;-1;75;0;[2];19;1;True;;0;EC:Input:C =75;{' WC Name: A=0,B=-1,C=N '};;{0, 17, 18, 19, 23};{0, 3, 7}
3;5;Player 1;50;0;0;9;;7;0;True;;0;EC:Input:A =50;;;{0, 7, 17, 18, 19, 23};{0, 3, 7}
4;6;Player 0;10;-1;75;0;[2];5;0;True;;0;EC:Input:A =10;;;{0, 5, 7, 17, 18, 19, 23};{0, 3, 7}
4;7;Player 1;50;50;0;9;;13;0;True;;0;EC:Input:B =50;;;{0, 5, 7, 13, 17, 18, 19, 23};{0, 3, 7}
5;8;Player 0;10;-10;75;0;[2, 3];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: C=NULL; ', ' WC Name: B=-10 '}";;{0, 5, 7, 13, 17, 18, 19, 23, 24};{0, 2, 3, 7, 8}
5;9;Player 1;50;50;0;9;;34;0;True;;0;EC:Resource: Restart;;;{0, 34, 5, 7, 13, 17, 18, 19, 23, 24};{0, 2, 3, 7, 8}
6;10;Player 0;10;-10;75;0;[2, 3];29;0;True;;0;EC:Resource: Restart;;;{0, 34, 5, 7, 13, 17, 18, 19, 23, 24, 29};{0, 2, 3, 7, 8}
6;11;Player 1;50;50;0;100;;21;1;True;;0;EC:Task: T = A(*)+B;;Player 1;{0, 34, 5, 7, 13, 17, 18, 19, 21, 23, 24, 29};{0, 2, 3, 7, 8}
