roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;79;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;45;0;;18;0;True;;0;EC:Input:C =45;;;{0, 18};{0}
2;2;Player 0;79;20;0;0;[0];11;0;True;;0;EC:Input:B =20;;;{0, 18, 11};{0}
2;3;Player 1;0;0;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 17, 18, 11};{0}
3;4;Player 0;79;20;0;0;[0];29;0;True;;0;EC:Resource: Restart;;;{0, 11, 17, 18, 29};{0}
3;5;Player 1;0;-10;25;0;;14;1;True;;0;EC:Input:B =70;{' WC Name: B=-10 '};;{0, 11, 14, 17, 18, 29};{0, 8}
4;6;Player 0;79;20;0;9;[0, 1];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B=NULL; '}";;{0, 11, 14, 17, 18, 23, 29};{0, 8, 1}
4;7;Player 1;0;10;25;0;;10;0;True;;0;EC:Input:B =10;;;{0, 10, 11, 14, 17, 18, 23, 29};{0, 8, 1}
5;8;Player 0;79;20;75;-91;[0, 1];19;1;True;;0;EC:Input:C =75;{' WC Name: T -=100 '};;{0, 10, 11, 14, 17, 18, 19, 23, 29};{0, 8, 4, 1}
5;9;Player 1;0;10;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 10, 11, 14, 16, 17, 18, 19, 23, 29};{0, 8, 4, 1}
6;10;Player 0;79;20;75;-91;[0, 1];21;1;True;['CPU1Captured'];0;EC:Task: T = A(*)+B;{' WC Name: Capture CPU '};;{0, 10, 11, 14, 16, 17, 18, 19, 21, 23, 29};{0, 1, 4, 5, 8}
6;11;Player 1;0;10;15;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 10, 11, 14, 16, 17, 18, 19, 21, 23, 29, 31};{0, 1, 4, 5, 8}
7;12;Player 0;79;20;75;-91;[0, 1];0;0;False;['CPU1Captured'];1;;;;{0, 10, 11, 14, 16, 17, 18, 19, 21, 23, 29, 31};{0, 1, 4, 5, 8}
7;13;Player 1;50;10;15;0;;7;0;True;;0;EC:Input:A =50;;;{0, 7, 10, 11, 14, 16, 17, 18, 19, 21, 23, 29, 31};{0, 1, 4, 5, 8}
8;14;Player 0;79;20;75;-91;[0, 1];0;0;False;['CPU1Captured'];2;;;;{0, 7, 10, 11, 14, 16, 17, 18, 19, 21, 23, 29, 31};{0, 1, 4, 5, 8}
8;15;Player 1;25;10;15;0;;6;0;True;;0;EC:Input:A =25;;;{0, 6, 7, 10, 11, 14, 16, 17, 18, 19, 21, 23, 29, 31};{0, 1, 4, 5, 8}
9;16;Player 0;79;30;75;-91;[0];12;0;True;;0;EC:Input:B =30;;;{0, 6, 7, 10, 11, 12, 14, 16, 17, 18, 19, 21, 23, 29, 31};{0, 1, 4, 5, 8}
9;17;Player 1;25;10;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 6, 7, 10, 11, 12, 14, 15, 16, 17, 18, 19, 21, 23, 29, 31};{0, 1, 4, 5, 8}
