roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;85;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;25;0;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 6};{0}
2;2;Player 0;85;0;0;0;[0];33;0;True;;0;EC:Resource: Restart;;;{0, 33, 6};{0}
2;3;Player 1;25;0;0;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 33, 6, 31};{0}
3;4;Player 0;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 33, 4, 6, 31};{0}
3;5;Player 1;25;0;0;0;;29;0;True;;0;EC:Resource: Restart;;;{0, 33, 4, 6, 29, 31};{0}
4;6;Player 0;10;-10;0;0;;28;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;{' WC Name: Capture CPU ', ' WC Name: B=-10 '};;{0, 33, 4, 6, 28, 29, 31};{0, 8, 5}
4;7;Player 1;0;-1;0;25;[2];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: A=0,B=-1,C=N '};;{0, 33, 4, 6, 22, 28, 29, 31};{0, 8, 5, 7}
5;8;Player 0;10;-10;0;0;;0;0;False;['CPU1Captured'];1;;;;{0, 33, 4, 6, 22, 28, 29, 31};{0, 8, 5, 7}
5;9;Player 1;10;-1;0;25;[2];5;0;True;;0;EC:Input:A =10;;;{0, 33, 4, 5, 6, 22, 28, 29, 31};{0, 8, 5, 7}
6;10;Player 0;10;-10;0;0;;0;0;False;['CPU1Captured'];2;;;;{0, 33, 4, 5, 6, 22, 28, 29, 31};{0, 8, 5, 7}
6;11;Player 1;10;-1;7;25;[2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 33, 4, 5, 6, 9, 22, 28, 29, 31};{0, 8, 5, 7}
7;12;Player 0;10;-10;0;0;[2];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: C=NULL; ', ' WC Name: T =xx00 '}";;{0, 33, 4, 5, 6, 9, 22, 26, 28, 29, 31};{0, 2, 5, 6, 7, 8}
7;13;Player 1;10;0;0;34;;20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B,C=0; '}";;{0, 33, 4, 5, 6, 9, 20, 22, 26, 28, 29, 31};{0, 2, 3, 5, 6, 7, 8}
8;14;Player 0;10;-10;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 33, 4, 5, 6, 9, 17, 20, 22, 26, 28, 29, 31};{0, 2, 3, 5, 6, 7, 8}
8;15;Player 1;10;16;0;34;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 33, 3, 4, 5, 6, 9, 17, 20, 22, 26, 28, 29, 31};{0, 2, 3, 5, 6, 7, 8}
9;16;Player 0;10;-10;25;-75;[1];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: T -=100 ', ' WC Name: B=NULL; '}";;{0, 33, 3, 4, 5, 6, 9, 17, 20, 22, 26, 27, 28, 29, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8}
9;17;Player 1;10;20;0;34;;11;0;True;;0;EC:Input:B =20;;;{0, 33, 3, 4, 5, 6, 9, 11, 17, 20, 22, 26, 27, 28, 29, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8}
10;18;Player 0;10;30;25;-75;;12;0;True;;0;EC:Input:B =30;;;{0, 33, 3, 4, 5, 6, 9, 11, 12, 17, 20, 22, 26, 27, 28, 29, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8}
10;19;Player 1;10;70;-20;34;;14;1;True;;0;EC:Input:B =70;{' WC Name: C=-20 '};;{0, 33, 3, 4, 5, 6, 9, 11, 12, 14, 17, 20, 22, 26, 27, 28, 29, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;10;30;25;-42;[0, 1];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: A=NULL; ', ' WC Name: B=NULL; '}";;{0, 3, 4, 5, 6, 9, 11, 12, 14, 17, 20, 22, 24, 26, 27, 28, 29, 31, 33};{0, 1}
11;21;Player 1;50;70;-20;34;;7;0;True;;0;EC:Input:A =50;;;{0, 3, 4, 5, 6, 7, 9, 11, 12, 14, 17, 20, 22, 24, 26, 27, 28, 29, 31, 33};{0, 1}
12;22;Player 0;10;30;25;-142;[0, 1];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: T -=100 '};;{0, 3, 4, 5, 6, 7, 9, 11, 12, 14, 17, 20, 21, 22, 24, 26, 27, 28, 29, 31, 33};{0, 1, 4}
12;23;Player 1;50;70;15;34;;16;0;True;;0;EC:Input:C =15;;;{0, 3, 4, 5, 6, 7, 9, 11, 12, 14, 16, 17, 20, 21, 22, 24, 26, 27, 28, 29, 31, 33};{0, 1, 4}
13;24;Player 0;10;50;25;-142;[0];13;0;True;;0;EC:Input:B =50;;;{0, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 17, 20, 21, 22, 24, 26, 27, 28, 29, 31, 33};{0, 1, 4}
13;25;Player 1;50;70;15;34;;32;0;True;;0;EC:Resource: Restart;;;{0, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 17, 20, 21, 22, 24, 26, 27, 28, 29, 31, 32, 33};{0, 1, 4}
14;26;Player 0;10;50;-20;-94;[0];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: C=-20 '};;{0, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 17, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33};{0, 1, 4, 9}
14;27;Player 1;50;70;15;34;;34;0;True;;0;EC:Resource: Restart;;;{0, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 17, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34};{0, 1, 4, 9}
15;28;Player 0;10;10;-20;-94;[0];10;0;True;;0;EC:Input:B =10;;;{0, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34};{0, 1, 4, 9}
