roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;83;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 15};{0}
2;2;Player 0;83;0;0;0;[0];33;0;True;;0;EC:Resource: Restart;;;{0, 33, 15};{0}
2;3;Player 1;10;0;5;0;;5;0;True;;0;EC:Input:A =10;;;{0, 33, 5, 15};{0}
3;4;Player 0;83;50;0;0;[0];13;0;True;;0;EC:Input:B =50;;;{0, 33, 5, 13, 15};{0}
3;5;Player 1;5;0;5;0;;4;0;True;;0;EC:Input:A =5;;;{0, 33, 4, 5, 13, 15};{0}
4;6;Player 0;83;50;45;0;[0];18;0;True;;0;EC:Input:C =45;;;{0, 33, 4, 5, 13, 15, 18};{0}
4;7;Player 1;5;0;5;9;[1];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B=NULL; '}";;{0, 33, 4, 5, 13, 15, 18, 23};{0, 1}
5;8;Player 0;83;-10;45;0;[0, 3];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: B=-10 '};;{0, 33, 4, 5, 13, 15, 18, 20, 23};{0, 1, 8}
5;9;Player 1;5;17;5;9;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 33, 3, 4, 5, 13, 15, 18, 20, 23};{0, 1, 8}
6;10;Player 0;83;-10;45;0;[0, 3];34;0;True;;0;EC:Resource: Restart;;;{0, 33, 34, 3, 4, 5, 13, 15, 18, 20, 23};{0, 1, 8}
6;11;Player 1;5;17;5;0;;21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: T =xx00 '};;{0, 33, 34, 3, 4, 5, 13, 15, 18, 20, 21, 23};{0, 1, 8, 6}
7;12;Player 0;50;-10;45;0;[3];7;0;True;;0;EC:Input:A =50;;;{0, 33, 34, 3, 4, 5, 7, 13, 15, 18, 20, 21, 23};{0, 1, 8, 6}
7;13;Player 1;75;17;5;0;;8;0;True;;0;EC:Input:A =75;;;{0, 33, 34, 3, 4, 5, 7, 8, 13, 15, 18, 20, 21, 23};{0, 1, 8, 6}
8;14;Player 0;50;30;45;0;[3];12;0;True;;0;EC:Input:B =30;;;{0, 33, 34, 3, 4, 5, 7, 8, 12, 13, 15, 18, 20, 21, 23};{0, 1, 8, 6}
8;15;Player 1;75;17;5;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 33, 34, 3, 4, 5, 32, 7, 8, 12, 13, 15, 18, 20, 21, 23};{0, 1, 8, 6}
9;16;Player 0;50;30;45;0;[3];31;0;True;;0;EC:Resource: Bazar;;;{0, 33, 34, 3, 4, 5, 32, 7, 8, 12, 13, 15, 18, 20, 21, 23, 31};{0, 1, 8, 6}
9;17;Player 1;75;20;5;0;;11;0;True;;0;EC:Input:B =20;;;{0, 33, 34, 3, 4, 5, 32, 7, 8, 11, 12, 13, 15, 18, 20, 21, 23, 31};{0, 1, 8, 6}
10;18;Player 0;50;70;45;0;[3];14;1;True;;0;EC:Input:B =70;{' WC Name: T -=100 '};;{0, 3, 4, 5, 7, 8, 11, 12, 13, 14, 15, 18, 20, 21, 23, 31, 32, 33, 34};{0, 1, 4, 6, 8}
10;19;Player 1;75;20;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 3, 4, 5, 7, 8, 11, 12, 13, 14, 15, 16, 18, 20, 21, 23, 31, 32, 33, 34};{0, 1, 4, 6, 8}
11;20;Player 0;50;0;0;0;[3];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B,C=0; '}";;{0, 1, 3, 4, 5, 7, 8, 11, 12, 13, 14, 15, 16, 18, 20, 21, 23, 31, 32, 33, 34};{0, 1, 3, 4, 6, 8}
11;21;Player 1;75;20;15;0;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 3, 4, 5, 7, 8, 11, 12, 13, 14, 15, 16, 18, 20, 21, 23, 30, 31, 32, 33, 34};{0, 1, 3, 4, 6, 8}
12;22;Player 0;0;-1;0;0;[3, 2];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 15, 16, 18, 20, 21, 23, 30, 31, 32, 33, 34};{0, 1, 3, 4, 6, 7, 8}
12;23;Player 1;75;20;15;110;;22;1;True;;0;EC:Task: T += A+B+C;;Player 1;{0, 1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 15, 16, 18, 20, 21, 22, 23, 30, 31, 32, 33, 34};{0, 1, 3, 4, 6, 7, 8}
