roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;51;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 4};{0}
2;2;Player 0;75;0;0;0;;8;0;True;;0;EC:Input:A =75;;;{0, 8, 4};{0}
2;3;Player 1;5;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 8, 4, 12};{0}
3;4;Player 0;0;-1;0;37;[2];24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;{' WC Name: A=0,B=-1,C=N ', ' WC Name: Capture CPU '};;{0, 4, 8, 12, 24};{0, 5, 7}
3;5;Player 1;10;30;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 4, 5, 8, 12, 24};{0, 5, 7}
4;6;Player 0;0;-1;0;37;[2];0;0;False;['CPU1Captured'];1;;;;{0, 4, 5, 8, 12, 24};{0, 5, 7}
4;7;Player 1;10;70;0;-100;;14;1;True;;0;EC:Input:B =70;{' WC Name: T -=100 '};;{0, 4, 5, 8, 12, 14, 24};{0, 4, 5, 7}
5;8;Player 0;0;-1;0;37;[2];0;0;False;['CPU1Captured'];2;;;;{0, 4, 5, 8, 12, 14, 24};{0, 4, 5, 7}
5;9;Player 1;10;70;19;-100;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 4, 5, 8, 12, 14, 24};{0, 4, 5, 7}
6;10;Player 0;0;0;0;37;;19;1;True;;0;EC:Input:C =75;"{' WC Name: B,C=0; '}";;{0, 3, 4, 5, 8, 12, 14, 19, 24};{0, 3, 4, 5, 7}
6;11;Player 1;10;70;19;-1;[1];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B=NULL; '}";;{0, 3, 4, 5, 8, 12, 14, 19, 22, 24};{0, 1, 3, 4, 5, 7}
7;12;Player 0;0;0;0;37;;32;0;True;;0;EC:Resource: Restart;;;{0, 32, 3, 4, 5, 8, 12, 14, 19, 22, 24};{0, 1, 3, 4, 5, 7}
7;13;Player 1;25;70;19;-1;[1];6;0;True;;0;EC:Input:A =25;;;{0, 32, 3, 4, 5, 6, 8, 12, 14, 19, 22, 24};{0, 1, 3, 4, 5, 7}
8;14;Player 0;0;0;0;0;[2];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: T =xx00 ', ' WC Name: C=NULL; '}";;{0, 32, 3, 4, 5, 6, 8, 12, 14, 19, 22, 24, 28};{0, 1, 2, 3, 4, 5, 6, 7}
8;15;Player 1;25;70;19;-1;[1];29;0;True;;0;EC:Resource: Restart;;;{0, 32, 3, 4, 5, 6, 8, 12, 14, 19, 22, 24, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7}
9;16;Player 0;0;0;-20;0;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: C=-20 '};;{0, 32, 1, 3, 4, 5, 6, 8, 12, 14, 19, 22, 24, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 9}
9;17;Player 1;25;70;15;-1;[1];16;0;True;;0;EC:Input:C =15;;;{0, 1, 32, 3, 4, 5, 6, 8, 12, 14, 16, 19, 22, 24, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 9}
10;18;Player 0;0;50;-20;0;;13;0;True;;0;EC:Input:B =50;;;{0, 1, 32, 3, 4, 5, 6, 8, 12, 13, 14, 16, 19, 22, 24, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 9}
10;19;Player 1;25;70;25;-1;[1];17;0;True;;0;EC:Input:C =25;;;{0, 1, 32, 3, 4, 5, 6, 8, 12, 13, 14, 16, 17, 19, 22, 24, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 9}
11;20;Player 0;0;-10;-20;30;;27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: B=-10 '};;{0, 1, 3, 4, 5, 6, 8, 12, 13, 14, 16, 17, 19, 22, 24, 27, 28, 29, 32};{8}
11;21;Player 1;25;70;25;-9;[1, 0];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: A=NULL; '}";;{0, 1, 3, 4, 5, 6, 8, 12, 13, 14, 16, 17, 19, 22, 23, 24, 27, 28, 29, 32};{8, 0}
12;22;Player 0;50;-10;-20;30;;7;0;True;;0;EC:Input:A =50;;;{0, 1, 3, 4, 5, 6, 7, 8, 12, 13, 14, 16, 17, 19, 22, 23, 24, 27, 28, 29, 32};{8, 0}
12;23;Player 1;25;70;-20;-9;[1, 0];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: C=-20 '};;{0, 1, 3, 4, 5, 6, 7, 8, 12, 13, 14, 16, 17, 19, 21, 22, 23, 24, 27, 28, 29, 32};{8, 0, 9}
13;24;Player 0;50;-10;45;30;;18;0;True;;0;EC:Input:C =45;;;{0, 1, 3, 4, 5, 6, 7, 8, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 27, 28, 29, 32};{8, 0, 9}
13;25;Player 1;25;0;0;-9;[0, 3];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: T =xx00 ', ' WC Name: B,C=0; '}";;{0, 1, 3, 4, 5, 6, 7, 8, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 32};{0, 3, 6, 8, 9}
14;26;Player 0;50;6;45;30;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 32};{0, 3, 6, 8, 9}
14;27;Player 1;25;0;0;-9;[0, 3];31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 31, 32};{0, 3, 6, 8, 9}
15;28;Player 0;50;40;45;30;;2;1;True;['CPU1Captured'];0;EC:Input:2 digit number<90;{' WC Name: Capture CPU '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 31, 32};{0, 3, 5, 6, 8, 9}
15;29;Player 1;25;0;0;-9;[0, 3];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 31, 32, 33};{0, 3, 5, 6, 8, 9}
16;30;Player 0;50;40;45;30;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 31, 32, 33};{0, 3, 5, 6, 8, 9}
16;31;Player 1;25;10;0;-9;[0, 3];10;0;True;;0;EC:Input:B =10;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 31, 32, 33};{0, 3, 5, 6, 8, 9}
17;32;Player 0;50;40;45;30;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 31, 32, 33};{0, 3, 5, 6, 8, 9}
17;33;Player 1;11;10;0;-9;[3, 1];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: B=NULL; '}";;{0};{0, 1, 3, 5, 6, 8, 9}
18;34;Player 0;50;40;25;30;;17;0;True;;0;EC:Input:C =25;;;{0, 17};{0, 1, 3, 5, 6, 8, 9}
18;35;Player 1;11;10;75;-9;[3, 1, 2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 17, 19};{0, 1, 2, 3, 5, 6, 8, 9}
19;36;Player 0;50;40;25;145;;25;2;True;;0;EC:Task: T += sum all;;Player 0;{0, 17, 19, 25};{0, 1, 2, 3, 5, 6, 8, 9}
roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;13;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;-20;0;[1];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: C=-20 ', ' WC Name: B=NULL; '}";;{0, 25};{0, 1, 9}
2;2;Player 0;13;10;0;0;[0];10;0;True;;0;EC:Input:B =10;;;{0, 25, 10};{0, 1, 9}
2;3;Player 1;0;0;-20;0;[1];29;0;True;;0;EC:Resource: Restart;;;{0, 25, 10, 29};{0, 1, 9}
