roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;53;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;34;0;0;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 2};{0, 4}
2;2;Player 0;53;0;0;0;[0];33;0;True;;0;EC:Resource: Restart;;;{0, 33, 2};{0, 4}
2;3;Player 1;34;0;45;-100;;18;0;True;;0;EC:Input:C =45;;;{0, 33, 2, 18};{0, 4}
3;4;Player 0;0;-1;0;0;[2];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: A=0,B=-1,C=N '};;{0, 33, 2, 18, 21};{0, 4, 7}
3;5;Player 1;34;0;45;-60;[2];24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;"{' WC Name: Capture CPU ', ' WC Name: C=NULL; '}";;{0, 33, 2, 18, 21, 24};{0, 2, 4, 5, 7}
4;6;Player 0;0;0;0;9;;23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B,C=0; '}";;{0, 33, 2, 18, 21, 23, 24};{0, 2, 3, 4, 5, 7}
4;7;Player 1;34;0;45;-60;[2];0;0;False;['CPU1Captured'];1;;;;{0, 33, 2, 18, 21, 23, 24};{0, 2, 3, 4, 5, 7}
5;8;Player 0;5;0;0;9;;4;0;True;;0;EC:Input:A =5;;;{0, 33, 2, 4, 18, 21, 23, 24};{0, 2, 3, 4, 5, 7}
5;9;Player 1;34;0;45;-60;[2];0;0;False;['CPU1Captured'];2;;;;{0, 33, 2, 4, 18, 21, 23, 24};{0, 2, 3, 4, 5, 7}
6;10;Player 0;5;20;0;9;;11;0;True;;0;EC:Input:B =20;;;{0, 33, 2, 4, 11, 18, 21, 23, 24};{0, 2, 3, 4, 5, 7}
6;11;Player 1;34;0;45;-60;[2];31;0;True;;0;EC:Resource: Restart;;;{0, 33, 2, 4, 11, 18, 21, 23, 24, 31};{0, 2, 3, 4, 5, 7}
7;12;Player 0;25;20;0;9;;6;0;True;;0;EC:Input:A =25;;;{0, 33, 2, 4, 6, 11, 18, 21, 23, 24, 31};{0, 2, 3, 4, 5, 7}
7;13;Player 1;34;-10;45;-60;[2, 3, 1];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B=NULL; ', ' WC Name: B=-10 '}";;{0, 33, 2, 4, 6, 11, 18, 21, 23, 24, 27, 31};{0, 1, 2, 3, 4, 5, 7, 8}
8;14;Player 0;25;50;0;9;;13;0;True;;0;EC:Input:B =50;;;{0, 33, 2, 4, 6, 11, 13, 18, 21, 23, 24, 27, 31};{0, 1, 2, 3, 4, 5, 7, 8}
8;15;Player 1;34;-10;-20;-60;[3, 1];25;2;True;;0;EC:Task: T += sum all;{' WC Name: T =xx00 ', ' WC Name: C=-20 '};;{0, 33, 2, 4, 6, 11, 13, 18, 21, 23, 24, 25, 27, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;16;Player 0;25;50;9;9;[0];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: A=NULL; '}";;{0, 33, 2, 1, 4, 6, 11, 13, 18, 21, 23, 24, 25, 27, 31};{0}
9;17;Player 1;34;0;0;-60;[3];14;1;True;;0;EC:Input:B =70;"{' WC Name: B,C=0; '}";;{0, 33, 2, 1, 4, 6, 11, 13, 14, 18, 21, 23, 24, 25, 27, 31};{0, 3}
10;18;Player 0;25;50;25;9;[0];17;0;True;;0;EC:Input:C =25;;;{0, 33, 2, 1, 4, 6, 11, 13, 14, 17, 18, 21, 23, 24, 25, 27, 31};{0, 3}
10;19;Player 1;34;0;0;-60;[3];32;0;True;;0;EC:Resource: Restart;;;{0, 33, 2, 1, 4, 32, 6, 11, 13, 14, 17, 18, 21, 23, 24, 25, 27, 31};{0, 3}
11;20;Player 0;25;50;75;9;[0];19;1;True;['CPU1Captured'];0;EC:Input:C =75;{' WC Name: Capture CPU '};;{0, 1, 2, 4, 6, 11, 13, 14, 17, 18, 19, 21, 23, 24, 25, 27, 31, 32, 33};{0, 3, 5}
11;21;Player 1;34;0;0;-60;[3];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T =xx00 '};;{0, 1, 2, 4, 6, 11, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 27, 31, 32, 33};{0, 3, 5, 6}
12;22;Player 0;25;50;75;9;[0];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 4, 6, 11, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 27, 31, 32, 33};{0, 3, 5, 6}
12;23;Player 1;34;6;0;-60;[3];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 2, 4, 6, 9, 11, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 27, 31, 32, 33};{0, 3, 5, 6}
13;24;Player 0;25;50;75;9;[0];0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 4, 6, 9, 11, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 27, 31, 32, 33};{0, 3, 5, 6}
13;25;Player 1;50;6;0;-60;[3];7;0;True;;0;EC:Input:A =50;;;{0, 1, 2, 4, 6, 7, 9, 11, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 27, 31, 32, 33};{0, 3, 5, 6}
14;26;Player 0;28;50;75;9;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 2, 3, 4, 6, 7, 9, 11, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 27, 31, 32, 33};{0, 3, 5, 6}
14;27;Player 1;75;6;0;-60;[3];8;0;True;;0;EC:Input:A =75;;;{0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 27, 31, 32, 33};{0, 3, 5, 6}
