roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;89;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;10;0;0;;10;0;True;;0;EC:Input:B =10;;;{0, 10};{0}
2;2;Player 0;0;-1;0;0;[2];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: A=0,B=-1,C=N '};;{0, 10, 21};{0, 7}
2;3;Player 1;0;10;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 10, 32, 21};{0, 7}
3;4;Player 0;0;-1;0;0;[2, 3, 1];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B=NULL; '}";;{0, 32, 10, 21, 22};{0, 1, 7}
3;5;Player 1;0;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 32, 10, 12, 21, 22};{0, 1, 7}
4;6;Player 0;0;70;-20;0;[3];14;1;True;;0;EC:Input:B =70;{' WC Name: C=-20 '};;{0, 32, 10, 12, 14, 21, 22};{0, 1, 9, 7}
4;7;Player 1;0;30;45;0;;18;0;True;;0;EC:Input:C =45;;;{0, 32, 10, 12, 14, 18, 21, 22};{0, 1, 9, 7}
5;8;Player 0;0;70;35;0;[3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 32, 1, 10, 12, 14, 18, 21, 22};{0, 1, 4, 7, 9}
5;9;Player 1;0;0;0;30;;26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);"{' WC Name: B,C=0; ', ' WC Name: Capture CPU '}";;{0, 1, 32, 10, 12, 14, 18, 21, 22, 26};{0, 1, 3, 4, 5, 7, 9}
6;10;Player 0;0;20;35;0;[3];11;0;True;;0;EC:Input:B =20;;;{0, 1, 32, 10, 11, 12, 14, 18, 21, 22, 26};{0, 1, 3, 4, 5, 7, 9}
6;11;Player 1;0;0;0;30;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 32, 10, 11, 12, 14, 18, 21, 22, 26};{0, 1, 3, 4, 5, 7, 9}
7;12;Player 0;75;20;35;0;[3];8;0;True;;0;EC:Input:A =75;;;{0, 1, 32, 8, 10, 11, 12, 14, 18, 21, 22, 26};{0, 1, 3, 4, 5, 7, 9}
7;13;Player 1;0;0;0;30;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 32, 8, 10, 11, 12, 14, 18, 21, 22, 26};{0, 1, 3, 4, 5, 7, 9}
8;14;Player 0;75;20;35;0;[3];30;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 32, 8, 10, 11, 12, 14, 18, 21, 22, 26, 30};{0, 1, 3, 4, 5, 7, 9}
8;15;Player 1;0;0;0;30;;34;0;True;;0;EC:Resource: Restart;;;{0, 1, 32, 34, 8, 10, 11, 12, 14, 18, 21, 22, 26, 30};{0, 1, 3, 4, 5, 7, 9}
9;16;Player 0;75;-10;35;0;[3, 2];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: B=-10 ', ' WC Name: C=NULL; '}";;{0, 1, 32, 34, 8, 10, 11, 12, 14, 18, 21, 22, 25, 26, 30};{0, 1, 2, 3, 4, 5, 7, 8, 9}
9;17;Player 1;0;0;0;30;;29;0;True;;0;EC:Resource: Restart;;;{0, 1, 32, 34, 8, 10, 11, 12, 14, 18, 21, 22, 25, 26, 29, 30};{0, 1, 2, 3, 4, 5, 7, 8, 9}
10;18;Player 0;25;-10;35;0;[3, 2];6;0;True;;0;EC:Input:A =25;;;{0, 1, 32, 34, 6, 8, 10, 11, 12, 14, 18, 21, 22, 25, 26, 29, 30};{0, 1, 2, 3, 4, 5, 7, 8, 9}
10;19;Player 1;50;0;0;30;;7;0;True;;0;EC:Input:A =50;;;{0, 1, 32, 34, 6, 7, 8, 10, 11, 12, 14, 18, 21, 22, 25, 26, 29, 30};{0, 1, 2, 3, 4, 5, 7, 8, 9}
11;20;Player 0;25;-10;13;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 3, 6, 7, 8, 10, 11, 12, 14, 18, 21, 22, 25, 26, 29, 30, 32, 34};{0, 1, 2, 3, 4, 5, 7, 8, 9}
11;21;Player 1;50;0;0;0;;27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: T =xx00 '};;{0, 1, 3, 6, 7, 8, 10, 11, 12, 14, 18, 21, 22, 25, 26, 27, 29, 30, 32, 34};{6}
12;22;Player 0;25;44;13;0;[3, 0];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: A=NULL; '}";;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 14, 18, 21, 22, 25, 26, 27, 29, 30, 32, 34};{0, 6}
12;23;Player 1;50;0;75;0;[2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 14, 18, 19, 21, 22, 25, 26, 27, 29, 30, 32, 34};{0, 2, 6}
13;24;Player 0;25;50;13;0;[3, 0];13;0;True;;0;EC:Input:B =50;;;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 21, 22, 25, 26, 27, 29, 30, 32, 34};{0, 2, 6}
13;25;Player 1;50;-10;75;0;[2, 3];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: B=-10 ', ' WC Name: T -=100 '};;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 21, 22, 24, 25, 26, 27, 29, 30, 32, 34};{0, 2, 4, 6, 8}
14;26;Player 0;25;50;25;0;[3, 0];17;0;True;;0;EC:Input:C =25;;;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 24, 25, 26, 27, 29, 30, 32, 34};{0, 2, 4, 6, 8}
14;27;Player 1;50;-10;75;0;[2, 3];31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 34};{0, 2, 4, 6, 8}
15;28;Player 0;25;50;15;0;[3, 0];16;0;True;;0;EC:Input:C =15;;;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 34};{0, 2, 4, 6, 8}
15;29;Player 1;50;-10;75;0;[2, 3];23;1;True;['CPU1Captured'];0;EC:Task: T = xx9x;{' WC Name: Capture CPU '};;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 34};{0, 2, 4, 5, 6, 8}
16;30;Player 0;0;-1;15;0;[3, 2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 34};{0, 2, 4, 5, 6, 7, 8}
16;31;Player 1;50;-10;75;0;[2, 3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 34};{0, 2, 4, 5, 6, 7, 8}
17;32;Player 0;0;-1;15;0;[3, 2];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34};{0, 2, 4, 5, 6, 7, 8}
17;33;Player 1;50;-10;75;0;[2, 3];0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34};{0, 2, 4, 5, 6, 7, 8}
18;34;Player 0;0;-1;5;0;[3, 2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34};{0, 2, 4, 5, 6, 7, 8}
18;35;Player 1;50;-10;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34};{0, 2, 4, 5, 6, 7, 8}
19;36;Player 0;0;-1;-20;0;[3, 1];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: C=-20 ', ' WC Name: B=NULL; '}";;{0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 4, 5, 6, 7, 8, 9}
19;37;Player 1;5;-10;5;0;[3];4;0;True;;0;EC:Input:A =5;;;{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 4, 5, 6, 7, 8, 9}
20;38;Player 0;10;-1;-20;0;[3, 1];5;0;True;;0;EC:Input:A =10;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 4, 5, 6, 7, 8, 9}
