54;106;Player 0;50;-1;10;26;[3, 2];7;0;True;;0;EC:Input:A =50;;;{32, 33, 34, 0, 7, 9, 29, 30, 31};{0, 1, 2, 4, 5, 7, 8, 9}
54;107;Player 1;24;45;15;-91;[3];0;0;False;['CPU1Captured'];2;;;;{32, 33, 34, 0, 7, 9, 29, 30, 31};{0, 1, 2, 4, 5, 7, 8, 9}
55;108;Player 0;50;-1;15;26;[3];16;0;True;;0;EC:Input:C =15;;;{32, 33, 34, 0, 7, 9, 16, 29, 30, 31};{0, 1, 2, 4, 5, 7, 8, 9}
55;109;Player 1;24;0;0;-91;[3];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B,C=0; '}";;{32, 33, 34, 0, 7, 9, 16, 21, 29, 30, 31};{0, 1, 2, 3, 4, 5, 7, 8, 9}
56;110;Player 0;5;-1;15;26;[3];4;0;True;;0;EC:Input:A =5;;;{32, 33, 34, 0, 4, 7, 9, 16, 21, 29, 30, 31};{0, 1, 2, 3, 4, 5, 7, 8, 9}
56;111;Player 1;10;0;0;-91;[3];5;0;True;;0;EC:Input:A =10;;;{32, 33, 34, 0, 4, 5, 7, 9, 16, 21, 29, 30, 31};{0, 1, 2, 3, 4, 5, 7, 8, 9}
57;112;Player 0;75;-1;15;26;[3];8;0;True;;0;EC:Input:A =75;;;{32, 33, 34, 0, 4, 5, 7, 8, 9, 16, 21, 29, 30, 31};{0, 1, 2, 3, 4, 5, 7, 8, 9}
57;113;Player 1;10;10;0;-91;[3];10;0;True;;0;EC:Input:B =10;;;{32, 33, 34, 0, 4, 5, 7, 8, 9, 10, 16, 21, 29, 30, 31};{0, 1, 2, 3, 4, 5, 7, 8, 9}
58;114;Player 0;75;70;15;26;[3];14;1;True;;0;EC:Input:B =70;{' WC Name: T =xx00 '};;{32, 33, 34, 0, 4, 5, 7, 8, 9, 10, 14, 16, 21, 29, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
58;115;Player 1;10;10;16;-91;[3, 0];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: A=NULL; '}";;{32, 33, 34, 0, 4, 5, 2, 7, 8, 9, 10, 14, 16, 21, 29, 30, 31};{0}
59;116;Player 0;75;70;-20;26;[3];28;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;{' WC Name: C=-20 ', ' WC Name: Capture CPU '};;{32, 33, 34, 0, 4, 5, 2, 7, 8, 9, 10, 14, 16, 21, 28, 29, 30, 31};{0, 9, 5}
59;117;Player 1;0;-1;16;-91;[3, 2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: A=0,B=-1,C=N '};;{0, 2, 4, 5, 7, 8, 9, 10, 14, 16, 20, 21, 28, 29, 30, 31, 32, 33, 34};{0, 9, 5, 7}
60;118;Player 0;75;70;-20;26;[3];0;0;False;['CPU1Captured'];1;;;;{0, 2, 4, 5, 7, 8, 9, 10, 14, 16, 20, 21, 28, 29, 30, 31, 32, 33, 34};{0, 9, 5, 7}
60;119;Player 1;0;20;16;-91;[3, 2];11;0;True;;0;EC:Input:B =20;;;{0, 2, 4, 5, 7, 8, 9, 10, 11, 14, 16, 20, 21, 28, 29, 30, 31, 32, 33, 34};{0, 9, 5, 7}
