roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;4;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 30};{0}
2;2;Player 0;82;0;0;0;[2];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: C=NULL; '}";;{0, 2, 30};{0, 2}
2;3;Player 1;7;0;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 2, 3, 30};{0, 2}
3;4;Player 0;82;0;36;0;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T =xx00 '};;{0, 1, 2, 3, 30};{0, 2, 6}
3;5;Player 1;7;0;75;0;;19;1;True;['CPU1Captured'];0;EC:Input:C =75;{' WC Name: Capture CPU '};;{0, 1, 2, 3, 19, 30};{0, 2, 5, 6}
4;6;Player 0;82;0;0;-41;;24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: T -=100 ', ' WC Name: B,C=0; '}";;{0, 1, 2, 3, 19, 24, 30};{0, 2, 3, 4, 5, 6}
4;7;Player 1;7;0;75;0;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 19, 24, 30};{0, 2, 3, 4, 5, 6}
5;8;Player 0;0;-1;0;41;[2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 3, 19, 20, 24, 30};{0, 2, 3, 4, 5, 6, 7}
5;9;Player 1;7;0;75;0;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 3, 19, 20, 24, 30};{0, 2, 3, 4, 5, 6, 7}
6;10;Player 0;0;-1;2;41;[2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 2, 3, 9, 19, 20, 24, 30};{0, 2, 3, 4, 5, 6, 7}
6;11;Player 1;7;70;75;0;[1];14;1;True;;0;EC:Input:B =70;"{' WC Name: B=NULL; '}";;{0, 1, 2, 3, 9, 14, 19, 20, 24, 30};{0, 1, 2, 3, 4, 5, 6, 7}
7;12;Player 0;0;-1;25;41;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 2, 3, 9, 14, 17, 19, 20, 24, 30};{0, 1, 2, 3, 4, 5, 6, 7}
7;13;Player 1;7;-10;-20;0;[3];27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: C=-20 ', ' WC Name: B=-10 '};;{0, 1, 2, 3, 9, 14, 17, 19, 20, 24, 27, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
