roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;5;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32};{0}
2;2;Player 0;5;0;0;0;[0];29;0;True;;0;EC:Resource: Restart;;;{0, 32, 29};{0}
2;3;Player 1;0;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 32, 12, 29};{0}
3;4;Player 0;5;0;0;0;[0, 3];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B,C=0; ', ' WC Name: B=NULL; '}";;{0, 32, 12, 28, 29};{0, 1, 3}
3;5;Player 1;0;30;0;0;;25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;{' WC Name: T =xx00 ', ' WC Name: Capture CPU '};;{0, 32, 12, 25, 28, 29};{0, 1, 3, 5, 6}
4;6;Player 0;5;0;0;0;[0, 3];34;0;True;;0;EC:Resource: Restart;;;{0, 32, 34, 12, 25, 28, 29};{0, 1, 3, 5, 6}
4;7;Player 1;0;30;0;0;;0;0;False;['CPU1Captured'];1;;;;{0, 32, 34, 12, 25, 28, 29};{0, 1, 3, 5, 6}
5;8;Player 0;0;-1;75;0;[3, 2];19;1;True;;0;EC:Input:C =75;{' WC Name: A=0,B=-1,C=N '};;{0, 32, 34, 12, 19, 25, 28, 29};{0, 1, 3, 5, 6, 7}
5;9;Player 1;0;30;0;0;;0;0;False;['CPU1Captured'];2;;;;{0, 32, 34, 12, 19, 25, 28, 29};{0, 1, 3, 5, 6, 7}
6;10;Player 0;0;-1;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 32, 34, 12, 15, 19, 25, 28, 29};{0, 1, 3, 5, 6, 7}
6;11;Player 1;75;30;0;0;;8;0;True;;0;EC:Input:A =75;;;{0, 32, 34, 8, 12, 15, 19, 25, 28, 29};{0, 1, 3, 5, 6, 7}
7;12;Player 0;0;-1;45;0;[3];18;0;True;;0;EC:Input:C =45;;;{0, 32, 34, 8, 12, 15, 18, 19, 25, 28, 29};{0, 1, 3, 5, 6, 7}
7;13;Player 1;75;30;60;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 32, 34, 2, 8, 12, 15, 18, 19, 25, 28, 29};{0, 1, 3, 4, 5, 6, 7}
8;14;Player 0;0;9;45;0;[3];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 32, 2, 34, 8, 9, 12, 15, 18, 19, 25, 28, 29};{0, 1, 3, 4, 5, 6, 7}
8;15;Player 1;75;30;60;-100;;33;0;True;;0;EC:Resource: Restart;;;{0, 32, 2, 34, 33, 8, 9, 12, 15, 18, 19, 25, 28, 29};{0, 1, 3, 4, 5, 6, 7}
9;16;Player 0;0;-10;-20;0;[3];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: C=-20 ', ' WC Name: B=-10 '};;{0, 33, 32, 2, 34, 8, 9, 12, 15, 18, 19, 24, 25, 28, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;75;30;60;5;[2];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: C=NULL; '}";;{0, 33, 32, 2, 34, 8, 9, 12, 15, 18, 19, 24, 25, 26, 28, 29};{2}
10;18;Player 0;0;-10;29;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 33, 32, 2, 34, 3, 8, 9, 12, 15, 18, 19, 24, 25, 26, 28, 29};{2}
10;19;Player 1;75;30;15;5;;16;0;True;;0;EC:Input:C =15;;;{0, 33, 32, 2, 34, 3, 8, 9, 12, 15, 16, 18, 19, 24, 25, 26, 28, 29};{2}
