roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;69;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;50;0;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 7};{0}
2;2;Player 0;0;-1;0;0;[2];26;2;True;;0;EC:Task: T += B+((2*)A);{' WC Name: T =xx00 ', ' WC Name: A=0,B=-1,C=N '};;{0, 26, 7};{0, 6, 7}
2;3;Player 1;50;18;0;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 26, 2, 7};{0, 4, 6, 7}
3;4;Player 0;0;-1;24;0;[2];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: C=NULL; '}";;{0, 1, 2, 7, 26};{0, 2, 4, 6, 7}
3;5;Player 1;50;50;0;-100;;13;0;True;;0;EC:Input:B =50;;;{0, 1, 2, 7, 13, 26};{0, 2, 4, 6, 7}
4;6;Player 0;0;30;24;0;[2];12;0;True;;0;EC:Input:B =30;;;{0, 1, 2, 7, 12, 13, 26};{0, 2, 4, 6, 7}
4;7;Player 1;50;50;0;-100;;29;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 7, 12, 13, 26, 29};{0, 2, 4, 6, 7}
5;8;Player 0;0;30;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 2, 7, 12, 13, 17, 26, 29};{0, 2, 4, 6, 7}
5;9;Player 1;50;50;0;0;;22;1;True;['CPU1Captured'];0;EC:Task: T += A+B+C;{' WC Name: Capture CPU '};;{0, 1, 2, 7, 12, 13, 17, 22, 26, 29};{0, 2, 4, 5, 6, 7}
6;10;Player 0;0;30;25;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 7, 12, 13, 17, 22, 26, 29, 31};{0, 2, 4, 5, 6, 7}
6;11;Player 1;50;50;0;0;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 7, 12, 13, 17, 22, 26, 29, 31};{0, 2, 4, 5, 6, 7}
7;12;Player 0;0;30;-20;30;;20;1;True;;0;aEC:Task: T += A+B;{' WC Name: C=-20 '};;{0, 1, 2, 7, 12, 13, 17, 20, 22, 26, 29, 31};{0, 2, 4, 5, 6, 7, 9}
7;13;Player 1;50;50;0;0;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 7, 12, 13, 17, 20, 22, 26, 29, 31};{0, 2, 4, 5, 6, 7, 9}
8;14;Player 0;0;30;15;30;;16;0;True;;0;EC:Input:C =15;;;{0, 1, 2, 7, 12, 13, 16, 17, 20, 22, 26, 29, 31};{0, 2, 4, 5, 6, 7, 9}
8;15;Player 1;50;50;7;0;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 2, 7, 9, 12, 13, 16, 17, 20, 22, 26, 29, 31};{0, 2, 4, 5, 6, 7, 9}
9;16;Player 0;0;0;0;30;[1];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B,C=0; ', ' WC Name: B=NULL; '}";;{0, 1, 2, 7, 9, 12, 13, 16, 17, 20, 22, 26, 28, 29, 31};{0, 1, 2, 3, 4, 5, 6, 7, 9}
9;17;Player 1;50;20;7;0;;11;0;True;;0;EC:Input:B =20;;;{0, 1, 2, 7, 9, 11, 12, 13, 16, 17, 20, 22, 26, 28, 29, 31};{0, 1, 2, 3, 4, 5, 6, 7, 9}
10;18;Player 0;0;7;0;30;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 2, 3, 7, 9, 11, 12, 13, 16, 17, 20, 22, 26, 28, 29, 31};{0, 1, 2, 3, 4, 5, 6, 7, 9}
10;19;Player 1;50;-10;7;77;;25;2;True;;0;EC:Task: T += sum all;{' WC Name: B=-10 '};;{0, 1, 2, 3, 7, 9, 11, 12, 13, 16, 17, 20, 22, 25, 26, 28, 29, 31};{8}
11;20;Player 0;0;7;0;30;;33;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 3, 7, 9, 11, 12, 13, 16, 17, 20, 22, 25, 26, 28, 29, 31, 33};{8}
11;21;Player 1;5;-10;7;77;;4;0;True;;0;EC:Input:A =5;;;{0, 1, 2, 3, 4, 7, 9, 11, 12, 13, 16, 17, 20, 22, 25, 26, 28, 29, 31, 33};{8}
12;22;Player 0;0;7;0;39;[0];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: A=NULL; '}";;{0, 1, 2, 3, 4, 7, 9, 11, 12, 13, 16, 17, 20, 22, 23, 25, 26, 28, 29, 31, 33};{8, 0}
12;23;Player 1;5;-10;75;77;[2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 1, 2, 3, 4, 7, 9, 11, 12, 13, 16, 17, 19, 20, 22, 23, 25, 26, 28, 29, 31, 33};{8, 0, 2}
13;24;Player 0;75;7;0;39;;8;0;True;;0;EC:Input:A =75;;;{0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 13, 16, 17, 19, 20, 22, 23, 25, 26, 28, 29, 31, 33};{8, 0, 2}
13;25;Player 1;5;-10;75;77;[2];32;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 13, 16, 17, 19, 20, 22, 23, 25, 26, 28, 29, 31, 32, 33};{8, 0, 2}
14;26;Player 0;75;7;0;121;;27;2;True;;0;EC:Task: T += (2*)(A+B+C);;Player 0;{0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 13, 16, 17, 19, 20, 22, 23, 25, 26, 27, 28, 29, 31, 32, 33};{8, 0, 2}
