roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;78;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;75;0;0;0;;8;0;True;;0;EC:Input:A =75;;;{0, 8};{0}
2;2;Player 0;78;0;0;0;[0];31;0;True;;0;EC:Resource: Bazar;;;{0, 8, 31};{0}
2;3;Player 1;150;0;0;0;;28;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;{' WC Name: Capture CPU ', ' WC Name: T =xx00 '};;{0, 8, 28, 31};{0, 5, 6}
3;4;Player 0;78;0;0;0;[0, 3];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B,C=0; '}";;{0, 8, 22, 28, 31};{0, 3, 5, 6}
3;5;Player 1;150;0;0;0;;0;0;False;['CPU1Captured'];1;;;;{0, 8, 22, 28, 31};{0, 3, 5, 6}
4;6;Player 0;78;50;0;0;[0, 3];13;0;True;;0;EC:Input:B =50;;;{0, 8, 13, 22, 28, 31};{0, 3, 5, 6}
4;7;Player 1;150;0;0;0;;0;0;False;['CPU1Captured'];2;;;;{0, 8, 13, 22, 28, 31};{0, 3, 5, 6}
5;8;Player 0;78;50;25;0;[0, 3];17;0;True;;0;EC:Input:C =25;;;{0, 8, 13, 17, 22, 28, 31};{0, 3, 5, 6}
5;9;Player 1;150;0;0;150;;26;2;True;;0;EC:Task: T += B+((2*)A);;Player 1;{0, 8, 13, 17, 22, 26, 28, 31};{0, 3, 5, 6}
