roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;64;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32};{0}
2;2;Player 0;64;0;5;0;[0];15;0;True;;0;EC:Input:C =5;;;{0, 32, 15};{0}
2;3;Player 1;0;0;0;-100;;22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T -=100 '};;{0, 32, 22, 15};{0, 4}
3;4;Player 0;64;0;25;0;[0];17;0;True;;0;EC:Input:C =25;;;{0, 32, 15, 17, 22};{0, 4}
3;5;Player 1;20;0;0;-100;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 32, 3, 15, 17, 22};{0, 4}
4;6;Player 0;64;0;25;0;[0, 3];20;1;True;['CPU1Captured'];0;aEC:Task: T += A+B;{' WC Name: Capture CPU '};;{0, 32, 3, 15, 17, 20, 22};{0, 4, 5}
4;7;Player 1;25;0;0;-100;;6;0;True;;0;EC:Input:A =25;;;{0, 32, 3, 6, 15, 17, 20, 22};{0, 4, 5}
5;8;Player 0;64;0;25;0;[0, 3];0;0;False;['CPU1Captured'];1;;;;{0, 32, 3, 6, 15, 17, 20, 22};{0, 4, 5}
5;9;Player 1;25;25;0;-100;[2];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: C=NULL; '}";;{0, 32, 2, 3, 6, 15, 17, 20, 22};{0, 2, 4, 5}
6;10;Player 0;64;0;25;0;[0, 3];0;0;False;['CPU1Captured'];2;;;;{0, 32, 2, 3, 6, 15, 17, 20, 22};{0, 2, 4, 5}
6;11;Player 1;25;0;0;-100;;14;1;True;;0;EC:Input:B =70;"{' WC Name: B,C=0; '}";;{0, 32, 2, 3, 6, 14, 15, 17, 20, 22};{0, 2, 3, 4, 5}
7;12;Player 0;64;0;25;0;[0, 3];29;0;True;;0;EC:Resource: Restart;;;{0, 32, 2, 3, 6, 14, 15, 17, 20, 22, 29};{0, 2, 3, 4, 5}
7;13;Player 1;25;-10;0;-100;;26;2;True;;0;EC:Task: T += B+((2*)A);{' WC Name: T =xx00 ', ' WC Name: B=-10 '};;{0, 32, 2, 3, 6, 14, 15, 17, 20, 22, 26, 29};{0, 2, 3, 4, 5, 6, 8}
8;14;Player 0;75;0;25;0;[3];8;0;True;;0;EC:Input:A =75;;;{0, 32, 2, 3, 6, 8, 14, 15, 17, 20, 22, 26, 29};{0, 2, 3, 4, 5, 6, 8}
8;15;Player 1;25;44;-20;-100;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: C=-20 '};;{0, 32, 2, 3, 1, 6, 8, 14, 15, 17, 20, 22, 26, 29};{0, 2, 3, 4, 5, 6, 8, 9}
9;16;Player 0;75;20;25;0;[3];11;0;True;;0;EC:Input:B =20;;;{0, 32, 2, 3, 1, 6, 8, 11, 14, 15, 17, 20, 22, 26, 29};{0, 2, 3, 4, 5, 6, 8, 9}
9;17;Player 1;25;44;-20;-100;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 32, 2, 3, 1, 6, 8, 11, 14, 15, 17, 20, 22, 26, 29, 30};{0, 2, 3, 4, 5, 6, 8, 9}
10;18;Player 0;75;20;25;0;[3];31;0;True;;0;EC:Resource: Bazar;;;{0, 32, 2, 3, 1, 6, 8, 11, 14, 15, 17, 20, 22, 26, 29, 30, 31};{0, 2, 3, 4, 5, 6, 8, 9}
10;19;Player 1;25;44;15;-100;;16;0;True;;0;EC:Input:C =15;;;{0, 32, 2, 3, 1, 6, 8, 11, 14, 15, 16, 17, 20, 22, 26, 29, 30, 31};{0, 2, 3, 4, 5, 6, 8, 9}
11;20;Player 0;75;30;25;0;[3];12;0;True;;0;EC:Input:B =30;;;{0, 1, 2, 3, 6, 8, 11, 12, 14, 15, 16, 17, 20, 22, 26, 29, 30, 31, 32};{0, 2, 3, 4, 5, 6, 8, 9}
11;21;Player 1;0;-1;15;69;[2];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 3, 6, 8, 11, 12, 14, 15, 16, 17, 20, 21, 22, 26, 29, 30, 31, 32};{0, 2, 3, 4, 5, 6, 7, 8, 9}
12;22;Player 0;75;30;25;0;[3, 1];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B=NULL; '}";;{0, 1, 2, 3, 6, 8, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 26, 29, 30, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;23;Player 1;50;-1;15;69;[2];7;0;True;;0;EC:Input:A =50;;;{0, 1, 2, 3, 6, 7, 8, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 26, 29, 30, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
13;24;Player 0;75;3;25;0;[3, 1];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 2, 3, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 26, 29, 30, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
13;25;Player 1;50;-1;45;69;;18;0;True;;0;EC:Input:C =45;;;{0, 1, 2, 3, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20, 21, 22, 23, 26, 29, 30, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
14;26;Player 0;75;10;25;0;[3];10;0;True;;0;EC:Input:B =10;;;{0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21, 22, 23, 26, 29, 30, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
