roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;8;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;10;0;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 5};{0}
2;2;Player 0;4;0;0;0;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9, 5};{0}
2;3;Player 1;20;0;0;-100;[2];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: T -=100 ', ' WC Name: C=NULL; '}";;{0, 9, 27, 5};{0, 2, 4}
3;4;Player 0;4;10;0;0;;10;0;True;;0;EC:Input:B =10;;;{0, 5, 9, 10, 27};{0, 2, 4}
3;5;Player 1;20;-10;0;-100;[2, 3, 1];26;2;True;;0;EC:Task: T += B+(2*A);"{' WC Name: B=-10 ', ' WC Name: B=NULL; '}";;{0, 5, 9, 10, 26, 27};{0, 1, 2, 4, 8}
4;6;Player 0;4;10;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 5, 9, 10, 17, 26, 27};{0, 1, 2, 4, 8}
4;7;Player 1;20;0;0;-100;[3, 1];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B,C=0; '}";;{0, 1, 5, 9, 10, 17, 26, 27};{0, 1, 2, 3, 4, 8}
5;8;Player 0;0;-1;25;0;[2];25;2;True;;0;EC:Task: T += sum all;{' WC Name: T =xx00 ', ' WC Name: A=0,B=-1,C=N '};;{0, 1, 5, 9, 10, 17, 25, 26, 27};{0, 1, 2, 3, 4, 6, 7, 8}
5;9;Player 1;20;50;0;-100;[3, 1];13;0;True;;0;EC:Input:B =50;;;{0, 1, 5, 9, 10, 13, 17, 25, 26, 27};{0, 1, 2, 3, 4, 6, 7, 8}
6;10;Player 0;0;30;25;0;[2];12;0;True;;0;EC:Input:B =30;;;{0, 1, 5, 9, 10, 12, 13, 17, 25, 26, 27};{0, 1, 2, 3, 4, 6, 7, 8}
6;11;Player 1;20;50;45;-100;[3, 1];18;0;True;;0;EC:Input:C =45;;;{0, 1, 5, 9, 10, 12, 13, 17, 18, 25, 26, 27};{0, 1, 2, 3, 4, 6, 7, 8}
7;12;Player 0;0;30;-20;0;[2, 3];24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;{' WC Name: C=-20 ', ' WC Name: Capture CPU '};;{0, 1, 5, 9, 10, 12, 13, 17, 18, 24, 25, 26, 27};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;13;Player 1;20;50;75;-100;[3, 1, 0];19;1;True;;0;EC:Input:C =75;"{' WC Name: A=NULL; '}";;{0, 1, 5, 9, 10, 12, 13, 17, 18, 19, 24, 25, 26, 27};{0}
8;14;Player 0;0;30;-20;0;[2, 3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 5, 9, 10, 12, 13, 17, 18, 19, 24, 25, 26, 27};{0}
8;15;Player 1;20;70;75;-100;[3, 1, 0];14;1;True;['CPU1Captured'];0;EC:Input:B =70;{' WC Name: Capture CPU '};;{0, 1, 5, 9, 10, 12, 13, 14, 17, 18, 19, 24, 25, 26, 27};{0, 5}
9;16;Player 0;0;30;-20;0;[2, 3];0;0;False;['CPU1Captured'];2;;;;{0, 1, 5, 9, 10, 12, 13, 14, 17, 18, 19, 24, 25, 26, 27};{0, 5}
9;17;Player 1;20;70;75;-100;[3, 1, 0];0;0;False;['CPU1Captured'];1;;;;{0, 1, 5, 9, 10, 12, 13, 14, 17, 18, 19, 24, 25, 26, 27};{0, 5}
10;18;Player 0;0;30;-20;0;[2, 3];21;1;True;;0;EC:Task: T = A*B;{' WC Name: C=-20 '};;{0, 1, 5, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 25, 26, 27};{0, 9, 5}
10;19;Player 1;20;70;75;-100;[3, 1, 0];0;0;False;['CPU1Captured'];2;;;;{0, 1, 5, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 25, 26, 27};{0, 9, 5}
11;20;Player 0;0;30;-20;-100;[2, 3];20;1;True;;0;EC:Task: T += A+B;{' WC Name: T -=100 '};;{0, 1, 5, 9, 10, 12, 13, 14, 17, 18, 19, 20, 21, 24, 25, 26, 27};{0, 9, 4, 5}
11;21;Player 1;20;20;75;-100;[3, 1, 0];11;0;True;;0;EC:Input:B =20;;;{0, 1, 5, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 24, 25, 26, 27};{0, 9, 4, 5}
12;22;Player 0;25;30;-20;-100;[2, 3];6;0;True;;0;EC:Input:A =25;;;{0, 1, 5, 6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 24, 25, 26, 27};{0, 9, 4, 5}
12;23;Player 1;20;20;5;-100;[3, 1, 0];15;0;True;;0;EC:Input:C =5;;;{0, 1, 5, 6, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 24, 25, 26, 27};{0, 9, 4, 5}
13;24;Player 0;5;30;-20;-100;[2, 3];4;0;True;;0;EC:Input:A =5;;;{0, 1, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 24, 25, 26, 27};{0, 9, 4, 5}
13;25;Player 1;20;20;15;-100;[3, 1, 0];16;0;True;;0;EC:Input:C =15;;;{0, 1, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27};{0, 9, 4, 5}
