roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;10;20;-20;-200;[1, 0, 3, 2];11;0;True;;0;EC:Input:B =20;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30};{0, 2, 4, 5, 6, 9}
1;1;Player 1;25;50;-20;-400;[3, 1, 2];29;0;True;;0;EC:Resource: Freelancer;;;{0, 29};{0}
2;2;Player 0;10;38;-20;-200;[0, 3, 2];1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 17, 1};{0, 5}
2;3;Player 1;25;50;-20;-400;[3, 1, 2];28;0;True;;0;EC:Resource: Restart;;;{0, 17, 2, 28};{0, 6}
3;4;Player 0;10;38;-20;-200;[0, 3, 2];0;0;False;['CPU1Captured'];1;;;;{0, 17, 2, 23};{0, 8, 6}
3;5;Player 1;25;50;-20;-400;[3, 1, 2];21;1;True;['CPU1Captured'];0;EC:Task: T = A*B;{' WC Name: Capture CPU '};;{0, 2, 17, 20, 21, 23};{0, 5, 6, 7, 8}
4;6;Player 0;10;38;-20;-200;[0, 3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 2, 14, 17, 20, 23};{0, 6, 7, 8, 9}
4;7;Player 1;25;50;-20;-400;[3, 1, 2];0;0;False;['CPU1Captured'];1;;;;{0, 2, 3, 14, 17, 20, 23};{0, 6, 7, 8, 9}
5;8;Player 0;10;38;-20;-200;[0, 3, 2];28;0;True;;0;EC:Resource: Restart;;;{0, 2, 3, 14, 17, 20, 23, 26, 28};{0, 1, 4, 6, 7, 8, 9}
5;9;Player 1;25;50;-20;-400;[3, 1, 2];0;0;False;['CPU1Captured'];2;;;;{0, 2, 3, 7, 14, 17, 20, 23, 26};{0, 1, 4, 6, 7, 8, 9}
6;10;Player 0;10;30;-20;-200;[0, 3, 2];12;0;True;;0;EC:Input:B =30;;;{0, 2, 3, 7, 12, 14, 17, 20, 23, 26, 29};{0, 1, 4, 6, 7, 8, 9}
6;11;Player 1;25;50;75;-400;[3, 1, 2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 2, 3, 7, 14, 17, 19, 20, 23, 25, 26, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;12;Player 0;10;30;-20;-200;[0, 3, 2];30;0;True;;0;EC:Resource: Bazar;;;{0, 2, 3, 7, 9, 14, 17, 20, 23, 25, 26, 29, 30};{0, 1, 3, 4, 5, 6, 7, 8, 9}
7;13;Player 1;25;50;75;-400;[3, 1, 2];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: C=NULL; '}";;{0, 2, 3, 7, 9, 14, 17, 20, 22, 23, 25, 26, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;14;Player 0;10;20;-20;-200;[0, 3, 2];11;0;True;;0;EC:Input:B =20;;;{0, 2, 3, 7, 9, 11, 14, 15, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
8;15;Player 1;25;50;45;-400;[3, 1, 2];18;0;True;;0;EC:Input:C =45;;;{0, 2, 3, 7, 9, 14, 15, 17, 18, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
