roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;26;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;50;0;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 7};{0}
2;2;Player 0;25;0;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 6, 7};{0}
2;3;Player 1;50;0;0;50;[1];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B=NULL; '}";;{0, 20, 6, 7};{0, 1}
3;4;Player 0;25;0;-20;-75;;27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: C=-20 ', ' WC Name: T -=100 '};;{0, 6, 7, 20, 27};{0, 1, 4, 9}
3;5;Player 1;50;0;0;50;[3];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B,C=0; '}";;{0, 6, 7, 20, 22, 27};{0, 1, 3, 4, 9}
4;6;Player 0;25;30;-20;-75;;12;0;True;;0;EC:Input:B =30;;;{0, 6, 7, 12, 20, 22, 27};{0, 1, 3, 4, 9}
4;7;Player 1;50;44;0;50;[3];1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 1, 6, 7, 12, 20, 22, 27};{0, 1, 3, 4, 5, 9}
5;8;Player 0;25;30;-20;-75;;29;0;True;;0;EC:Resource: Restart;;;{0, 1, 6, 7, 12, 20, 22, 27, 29};{0, 1, 3, 4, 5, 9}
5;9;Player 1;50;44;0;50;[3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 6, 7, 12, 20, 22, 27, 29};{0, 1, 3, 4, 5, 9}
6;10;Player 0;25;30;75;-100;;19;1;True;;0;EC:Input:C =75;{' WC Name: T =xx00 '};;{0, 1, 6, 7, 12, 19, 20, 22, 27, 29};{0, 1, 3, 4, 5, 6, 9}
6;11;Player 1;50;44;0;50;[3];0;0;False;['CPU1Captured'];2;;;;{0, 1, 6, 7, 12, 19, 20, 22, 27, 29};{0, 1, 3, 4, 5, 6, 9}
7;12;Player 0;25;-10;75;30;[2];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: C=NULL; ', ' WC Name: B=-10 '}";;{0, 1, 6, 7, 12, 19, 20, 22, 25, 27, 29};{0, 1, 2, 3, 4, 5, 6, 8, 9}
7;13;Player 1;50;44;0;50;[3];31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 6, 7, 12, 19, 20, 22, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
8;14;Player 0;10;-10;75;30;[2];5;0;True;;0;EC:Input:A =10;;;{0, 1, 5, 6, 7, 12, 19, 20, 22, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
8;15;Player 1;50;44;45;50;[3];18;0;True;;0;EC:Input:C =45;;;{0, 1, 5, 6, 7, 12, 18, 19, 20, 22, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
9;16;Player 0;0;-1;75;0;[2];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 5, 6, 7, 12, 18, 19, 20, 21, 22, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;75;44;45;50;[3];8;0;True;;0;EC:Input:A =75;;;{0, 1, 5, 6, 7, 8, 12, 18, 19, 20, 21, 22, 25, 27, 29, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;0;-1;-20;0;[3, 0];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: C=-20 ', ' WC Name: A=NULL; '}";;{0, 1, 5, 6, 7, 8, 12, 18, 19, 20, 21, 22, 24, 25, 27, 29, 31};{0, 9}
10;19;Player 1;75;44;5;50;[3];15;0;True;;0;EC:Input:C =5;;;{0, 1, 5, 6, 7, 8, 12, 15, 18, 19, 20, 21, 22, 24, 25, 27, 29, 31};{0, 9}
11;20;Player 0;8;-1;-20;0;[3, 0];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 5, 6, 7, 8, 9, 12, 15, 18, 19, 20, 21, 22, 24, 25, 27, 29, 31};{0, 9}
11;21;Player 1;75;10;5;50;[3];10;0;True;;0;EC:Input:B =10;;;{0, 1, 5, 6, 7, 8, 9, 10, 12, 15, 18, 19, 20, 21, 22, 24, 25, 27, 29, 31};{0, 9}
12;22;Player 0;8;50;-20;0;[3, 0];13;0;True;;0;EC:Input:B =50;;;{0, 1, 5, 6, 7, 8, 9, 10, 12, 13, 15, 18, 19, 20, 21, 22, 24, 25, 27, 29, 31};{0, 9}
12;23;Player 1;0;-1;5;50;[3, 2];26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);{' WC Name: A=0,B=-1,C=N ', ' WC Name: Capture CPU '};;{0, 1, 5, 6, 7, 8, 9, 10, 12, 13, 15, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 31};{0, 9, 5, 7}
13;24;Player 0;8;20;-20;0;[3, 0];11;0;True;;0;EC:Input:B =20;;;{0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 31};{0, 9, 5, 7}
13;25;Player 1;0;-1;5;50;[3, 2];0;0;False;['CPU1Captured'];1;;;;{0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 31};{0, 9, 5, 7}
14;26;Player 0;8;70;-20;0;[3, 0, 1];14;1;True;;0;EC:Input:B =70;"{' WC Name: B=NULL; '}";;{0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 31};{0, 1, 5, 7, 9}
14;27;Player 1;0;-1;5;50;[3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 31};{0, 1, 5, 7, 9}
15;28;Player 0;17;70;-20;0;[3, 1];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 31};{0, 1, 5, 7, 9}
15;29;Player 1;0;-1;15;50;[3];16;0;True;;0;EC:Input:C =15;;;{0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 31};{0, 1, 5, 7, 9}
