roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;1;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;20;1;True;['CPU1Captured'];0;aEC:Task: T += A+B;{' WC Name: Capture CPU '};;{0, 20};{0, 5}
2;2;Player 0;1;0;0;-100;[0];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: T -=100 '};;{0, 20, 21};{0, 4, 5}
2;3;Player 1;0;0;0;0;;0;0;False;['CPU1Captured'];1;;;;{0, 20, 21};{0, 4, 5}
3;4;Player 0;20;0;-20;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: C=-20 '};;{0, 2, 20, 21};{0, 9, 4, 5}
3;5;Player 1;0;0;0;0;;0;0;False;['CPU1Captured'];2;;;;{0, 2, 20, 21};{0, 9, 4, 5}
4;6;Player 0;20;0;5;-100;;15;0;True;;0;EC:Input:C =5;;;{0, 2, 15, 20, 21};{0, 9, 4, 5}
4;7;Player 1;0;0;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32, 2, 15, 20, 21};{0, 9, 4, 5}
5;8;Player 0;50;0;5;-100;;7;0;True;;0;EC:Input:A =50;;;{0, 32, 2, 7, 15, 20, 21};{0, 9, 4, 5}
5;9;Player 1;0;10;0;0;;10;0;True;;0;EC:Input:B =10;;;{0, 32, 2, 7, 10, 15, 20, 21};{0, 9, 4, 5}
6;10;Player 0;100;0;0;-100;[2];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: C=NULL; ', ' WC Name: B,C=0; '}";;{0, 32, 2, 7, 10, 15, 20, 21, 27};{0, 2, 3, 4, 5, 9}
6;11;Player 1;29;10;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 32, 2, 3, 7, 10, 15, 20, 21, 27};{0, 2, 3, 4, 5, 9}
7;12;Player 0;10;0;0;-100;[2];5;0;True;;0;EC:Input:A =10;;;{0, 32, 2, 3, 5, 7, 10, 15, 20, 21, 27};{0, 2, 3, 4, 5, 9}
7;13;Player 1;29;-10;0;39;;26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B=-10 ', ' WC Name: B=NULL; '}";;{0, 32, 2, 3, 5, 7, 10, 15, 20, 21, 26, 27};{0, 1, 2, 3, 4, 5, 8, 9}
8;14;Player 0;0;-1;0;-100;[2, 3];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: T =xx00 ', ' WC Name: A=0,B=-1,C=N '};;{0, 32, 2, 3, 5, 7, 10, 15, 20, 21, 24, 26, 27};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;15;Player 1;29;6;0;39;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 32, 2, 3, 5, 7, 9, 10, 15, 20, 21, 24, 26, 27};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;16;Player 0;5;-1;0;-100;[2, 3];4;0;True;;0;EC:Input:A =5;;;{0, 32, 2, 3, 4, 5, 7, 9, 10, 15, 20, 21, 24, 26, 27};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;75;6;0;39;;8;0;True;;0;EC:Input:A =75;;;{0, 32, 2, 3, 4, 5, 7, 8, 9, 10, 15, 20, 21, 24, 26, 27};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;25;-1;0;-100;[2, 3];6;0;True;;0;EC:Input:A =25;;;{0, 32, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 20, 21, 24, 26, 27};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;75;70;0;39;[0];14;1;True;;0;EC:Input:B =70;"{' WC Name: A=NULL; '}";;{0, 32, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 20, 21, 24, 26, 27};{0}
11;20;Player 0;25;-10;0;-100;[2, 3];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: B=-10 '};;{0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 20, 21, 22, 24, 26, 27, 32};{0, 8}
11;21;Player 1;75;20;0;39;[0];11;0;True;;0;EC:Input:B =20;;;{0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 20, 21, 22, 24, 26, 27, 32};{0, 8}
12;22;Player 0;25;-10;-20;-100;[3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: C=-20 '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 20, 21, 22, 24, 26, 27, 32};{0, 8, 9}
12;23;Player 1;75;20;0;39;[0];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 20, 21, 22, 24, 26, 27, 32, 33};{0, 8, 9}
13;24;Player 0;25;-10;45;-100;[3];18;0;True;;0;EC:Input:C =45;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 18, 20, 21, 22, 24, 26, 27, 32, 33};{0, 8, 9}
13;25;Player 1;75;20;0;39;[0];29;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 18, 20, 21, 22, 24, 26, 27, 29, 32, 33};{0, 8, 9}
14;26;Player 0;25;50;45;-100;[3];13;0;True;;0;EC:Input:B =50;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 18, 20, 21, 22, 24, 26, 27, 29, 32, 33};{0, 8, 9}
14;27;Player 1;75;20;0;39;[0];31;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 18, 20, 21, 22, 24, 26, 27, 29, 31, 32, 33};{0, 8, 9}
15;28;Player 0;25;50;15;-100;[3];16;0;True;;0;EC:Input:C =15;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 20, 21, 22, 24, 26, 27, 29, 31, 32, 33};{0, 8, 9}
15;29;Player 1;75;20;0;39;[0, 3];25;2;True;;0;EC:Task: T += sum all;{' WC Name: T =xx00 ', ' WC Name: T -=100 '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 20, 21, 22, 24, 25, 26, 27, 29, 31, 32, 33};{0, 4, 6, 8, 9}
16;30;Player 0;25;50;25;-100;[3];17;0;True;;0;EC:Input:C =25;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21, 22, 24, 25, 26, 27, 29, 31, 32, 33};{0, 4, 6, 8, 9}
16;31;Player 1;75;20;0;39;[0, 3];30;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 4, 6, 8, 9}
17;32;Player 0;25;50;75;-100;[3];19;1;True;['CPU1Captured'];0;EC:Input:C =75;{' WC Name: Capture CPU '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 4, 5, 6, 8, 9}
17;33;Player 1;75;30;0;39;[0, 3];12;0;True;;0;EC:Input:B =30;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 4, 5, 6, 8, 9}
18;34;Player 0;25;50;75;-100;[3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 4, 5, 6, 8, 9}
