roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;72;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;70;0;0;;14;1;True;;0;EC:Input:B =70;{' WC Name: T =xx00 '};;{0, 14};{0, 6}
2;2;Player 0;72;0;45;0;[0];18;0;True;;0;EC:Input:C =45;;;{0, 18, 14};{0, 6}
2;3;Player 1;0;-1;0;70;[2];27;2;True;['CPU1Captured'];0;EC:Task: T += (2*)(A+B+C);{' WC Name: A=0,B=-1,C=N ', ' WC Name: Capture CPU '};;{0, 18, 27, 14};{0, 5, 6, 7}
3;4;Player 0;75;0;45;0;;8;0;True;;0;EC:Input:A =75;;;{0, 8, 14, 18, 27};{0, 5, 6, 7}
3;5;Player 1;0;-1;0;70;[2];0;0;False;['CPU1Captured'];1;;;;{0, 8, 14, 18, 27};{0, 5, 6, 7}
4;6;Player 0;75;0;45;0;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 8, 14, 18, 27, 30};{0, 5, 6, 7}
4;7;Player 1;0;-1;0;70;[2];0;0;False;['CPU1Captured'];2;;;;{0, 8, 14, 18, 27, 30};{0, 5, 6, 7}
5;8;Player 0;75;3;45;0;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 8, 9, 14, 18, 27, 30};{0, 5, 6, 7}
5;9;Player 1;0;0;0;70;;1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B,C=0; '}";;{0, 1, 8, 9, 14, 18, 27, 30};{0, 3, 5, 6, 7}
6;10;Player 0;75;3;45;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 1, 33, 8, 9, 14, 18, 27, 30};{0, 3, 5, 6, 7}
6;11;Player 1;0;0;-20;70;;22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: C=-20 '};;{0, 1, 33, 8, 9, 14, 18, 22, 27, 30};{0, 3, 5, 6, 7, 9}
7;12;Player 0;75;3;45;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 33, 8, 9, 14, 18, 22, 27, 30, 31};{0, 3, 5, 6, 7, 9}
7;13;Player 1;0;0;-20;70;;32;0;True;;0;EC:Resource: Restart;;;{0, 1, 33, 32, 8, 9, 14, 18, 22, 27, 30, 31};{0, 3, 5, 6, 7, 9}
8;14;Player 0;75;3;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 1, 32, 33, 8, 9, 14, 15, 18, 22, 27, 30, 31};{0, 3, 5, 6, 7, 9}
8;15;Player 1;0;0;15;70;;16;0;True;;0;EC:Input:C =15;;;{0, 1, 32, 33, 8, 9, 14, 15, 16, 18, 22, 27, 30, 31};{0, 3, 5, 6, 7, 9}
9;16;Player 0;75;-10;5;41;[1];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B=-10 ', ' WC Name: B=NULL; '}";;{0, 1, 32, 33, 8, 9, 14, 15, 16, 18, 22, 24, 27, 30, 31};{0, 1, 3, 5, 6, 7, 8, 9}
9;17;Player 1;0;0;15;-30;[2];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: T -=100 ', ' WC Name: C=NULL; '}";;{0, 1, 32, 33, 8, 9, 14, 15, 16, 18, 22, 24, 26, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;75;50;5;41;;13;0;True;;0;EC:Input:B =50;;;{0, 1, 32, 33, 8, 9, 13, 14, 15, 16, 18, 22, 24, 26, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;5;0;15;-30;[2];4;0;True;;0;EC:Input:A =5;;;{0, 1, 32, 33, 4, 8, 9, 13, 14, 15, 16, 18, 22, 24, 26, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;75;20;5;41;;11;0;True;;0;EC:Input:B =20;;;{0, 1, 4, 8, 9, 11, 13, 14, 15, 16, 18, 22, 24, 26, 27, 30, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;21;Player 1;5;0;75;-30;[0];19;1;True;;0;EC:Input:C =75;"{' WC Name: A=NULL; '}";;{0, 1, 4, 8, 9, 11, 13, 14, 15, 16, 18, 19, 22, 24, 26, 27, 30, 31, 32, 33};{0}
12;22;Player 0;50;20;5;41;;7;0;True;;0;EC:Input:A =50;;;{0, 1, 4, 7, 8, 9, 11, 13, 14, 15, 16, 18, 19, 22, 24, 26, 27, 30, 31, 32, 33};{0}
12;23;Player 1;26;0;75;-30;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 3, 4, 7, 8, 9, 11, 13, 14, 15, 16, 18, 19, 22, 24, 26, 27, 30, 31, 32, 33};{0}
13;24;Player 0;50;-10;5;49;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: B=-10 '};;{0, 1, 3, 4, 7, 8, 9, 11, 13, 14, 15, 16, 18, 19, 22, 23, 24, 26, 27, 30, 31, 32, 33};{0, 8}
13;25;Player 1;26;30;75;-30;;12;0;True;;0;EC:Input:B =30;;;{0, 1, 3, 4, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 22, 23, 24, 26, 27, 30, 31, 32, 33};{0, 8}
14;26;Player 0;50;0;0;40;;21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B,C=0; '}";;{0, 1, 3, 4, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23, 24, 26, 27, 30, 31, 32, 33};{0, 8, 3}
14;27;Player 1;26;10;75;-30;;10;0;True;;0;EC:Input:B =10;;;{0, 1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23, 24, 26, 27, 30, 31, 32, 33};{0, 8, 3}
15;28;Player 0;25;0;0;40;;6;0;True;;0;EC:Input:A =25;;;{0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23, 24, 26, 27, 30, 31, 32, 33};{0, 8, 3}
15;29;Player 1;26;10;25;-30;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 26, 27, 30, 31, 32, 33};{0, 8, 3}
