roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;68;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;-20;0;;26;2;True;;0;EC:Task: T += B+(2*A);{' WC Name: T =xx00 ', ' WC Name: C=-20 '};;{0, 26};{0, 9, 6}
2;2;Player 0;2;0;0;0;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9, 26};{0, 9, 6}
2;3;Player 1;10;0;-20;0;;5;0;True;;0;EC:Input:A =10;;;{0, 9, 26, 5};{0, 9, 6}
3;4;Player 0;0;-1;0;0;[2];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: A=0,B=-1,C=N '};;{0, 2, 5, 9, 26};{0, 9, 6, 7}
3;5;Player 1;10;0;-20;-5;[1];24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;"{' WC Name: Capture CPU ', ' WC Name: B=NULL; '}";;{0, 2, 5, 9, 24, 26};{0, 1, 5, 6, 7, 9}
4;6;Player 0;0;-10;0;9;[2];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: B=-10 '};;{0, 2, 5, 9, 23, 24, 26};{0, 1, 5, 6, 7, 8, 9}
4;7;Player 1;10;0;-20;-5;[1];0;0;False;['CPU1Captured'];1;;;;{0, 2, 5, 9, 23, 24, 26};{0, 1, 5, 6, 7, 8, 9}
5;8;Player 0;0;-10;0;9;[2];29;0;True;;0;EC:Resource: Freelancer;;;{0, 2, 5, 9, 23, 24, 26, 29};{0, 1, 5, 6, 7, 8, 9}
5;9;Player 1;10;0;-20;-5;[1];0;0;False;['CPU1Captured'];2;;;;{0, 2, 5, 9, 23, 24, 26, 29};{0, 1, 5, 6, 7, 8, 9}
6;10;Player 0;0;30;0;9;[2];12;0;True;;0;EC:Input:B =30;;;{0, 2, 5, 9, 12, 23, 24, 26, 29};{0, 1, 5, 6, 7, 8, 9}
6;11;Player 1;10;0;0;-5;;1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B,C=0; '}";;{0, 1, 2, 5, 9, 12, 23, 24, 26, 29};{0, 1, 3, 5, 6, 7, 8, 9}
7;12;Player 0;25;30;0;9;[2];6;0;True;;0;EC:Input:A =25;;;{0, 1, 2, 5, 6, 9, 12, 23, 24, 26, 29};{0, 1, 3, 5, 6, 7, 8, 9}
7;13;Player 1;10;0;75;-5;[2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 1, 2, 5, 6, 9, 12, 19, 23, 24, 26, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
8;14;Player 0;25;30;0;-191;[2, 3];25;2;True;;0;EC:Task: T += sum all;{' WC Name: T -=100 '};;{0, 1, 2, 5, 6, 9, 12, 19, 23, 24, 25, 26, 29};{4}
8;15;Player 1;10;0;5;-5;[2];15;0;True;;0;EC:Input:C =5;;;{0, 1, 2, 5, 6, 9, 12, 15, 19, 23, 24, 25, 26, 29};{4}
9;16;Player 0;75;30;0;-191;[2, 3];8;0;True;;0;EC:Input:A =75;;;{0, 1, 2, 5, 6, 8, 9, 12, 15, 19, 23, 24, 25, 26, 29};{4}
9;17;Player 1;10;10;5;-5;[2];10;0;True;;0;EC:Input:B =10;;;{0, 1, 2, 5, 6, 8, 9, 10, 12, 15, 19, 23, 24, 25, 26, 29};{4}
10;18;Player 0;75;70;0;-191;[2, 3, 0];14;1;True;;0;EC:Input:B =70;"{' WC Name: A=NULL; '}";;{0, 1, 2, 5, 6, 8, 9, 10, 12, 14, 15, 19, 23, 24, 25, 26, 29};{0, 4}
10;19;Player 1;10;10;5;100;[2];21;1;True;;0;EC:Task: T = A*B;;Player 1;{0, 1, 2, 5, 6, 8, 9, 10, 12, 14, 15, 19, 21, 23, 24, 25, 26, 29};{0, 4}
