roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;89;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;[2];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: C=NULL; '}";;{0, 20};{0, 2}
2;2;Player 0;75;0;0;0;;8;0;True;;0;EC:Input:A =75;;;{0, 8, 20};{0, 2}
2;3;Player 1;0;10;0;0;[2];10;0;True;;0;EC:Input:B =10;;;{0, 8, 10, 20};{0, 2}
3;4;Player 0;75;0;0;0;;2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: B,C=0; '}";;{0, 2, 8, 10, 20};{0, 2, 3}
3;5;Player 1;0;10;-20;0;[3, 1];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: C=-20 ', ' WC Name: B=NULL; '}";;{0, 2, 8, 10, 20, 27};{0, 1, 2, 3, 9}
4;6;Player 0;75;0;0;-63;;24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;{' WC Name: Capture CPU ', ' WC Name: T -=100 '};;{0, 2, 8, 10, 20, 24, 27};{0, 1, 2, 3, 4, 5, 9}
4;7;Player 1;0;-1;-20;0;[3, 2];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 8, 10, 20, 24, 27};{0, 1, 2, 3, 4, 5, 7, 9}
5;8;Player 0;75;0;0;-63;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 8, 10, 20, 24, 27};{0, 1, 2, 3, 4, 5, 7, 9}
5;9;Player 1;0;-10;-20;0;[3, 2];26;2;True;;0;EC:Task: T += B+((2*)A);{' WC Name: T =xx00 ', ' WC Name: B=-10 '};;{0, 1, 2, 8, 10, 20, 24, 26, 27};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
6;10;Player 0;75;0;0;-63;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 8, 10, 20, 24, 26, 27};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
