roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;21;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;10;0;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 5};{0}
2;2;Player 0;21;0;0;0;[0, 1];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B=NULL; '}";;{0, 21, 5};{0, 1}
2;3;Player 1;10;20;0;0;;11;0;True;;0;EC:Input:B =20;;;{0, 5, 11, 21};{0, 1}
3;4;Player 0;21;-10;0;0;[0, 3, 2];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: C=NULL; ', ' WC Name: B=-10 '}";;{0, 5, 11, 21, 25};{0, 1, 2, 8}
3;5;Player 1;10;20;30;0;;2;1;True;['CPU1Captured'];0;EC:Input:2 digit number<90;{' WC Name: Capture CPU '};;{0, 2, 5, 11, 21, 25};{0, 1, 2, 5, 8}
4;6;Player 0;21;-10;0;0;[0, 3, 2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: T -=100 '};;{0, 2, 5, 11, 20, 21, 25};{0, 1, 2, 4, 5, 8}
4;7;Player 1;10;20;30;0;;0;0;False;['CPU1Captured'];1;;;;{0, 2, 5, 11, 20, 21, 25};{0, 1, 2, 4, 5, 8}
5;8;Player 0;5;-10;0;0;[3, 2];4;0;True;;0;EC:Input:A =5;;;{0, 2, 4, 5, 11, 20, 21, 25};{0, 1, 2, 4, 5, 8}
5;9;Player 1;10;20;30;0;;0;0;False;['CPU1Captured'];2;;;;{0, 2, 4, 5, 11, 20, 21, 25};{0, 1, 2, 4, 5, 8}
6;10;Player 0;0;-1;0;0;[3, 2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: A=0,B=-1,C=N ', ' WC Name: T =xx00 '};;{0, 2, 4, 5, 11, 20, 21, 25, 27};{0, 1, 2, 4, 5, 6, 7, 8}
