roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;49;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 31};{0}
2;2;Player 0;40;0;0;0;[1];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: B=NULL; '}";;{0, 2, 31};{0, 1}
2;3;Player 1;0;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 2, 15, 31};{0, 1}
3;4;Player 0;40;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 2, 12, 15, 31};{0, 1}
3;5;Player 1;25;0;5;0;;6;0;True;;0;EC:Input:A =25;;;{0, 2, 6, 12, 15, 31};{0, 1}
4;6;Player 0;40;30;-20;9;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: C=-20 '};;{0, 2, 6, 12, 15, 23, 31};{0, 1, 9}
4;7;Player 1;25;0;5;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 33, 2, 6, 12, 15, 23, 31};{0, 1, 9}
5;8;Player 0;40;30;-20;9;;29;0;True;;0;EC:Resource: Restart;;;{0, 33, 2, 6, 12, 15, 23, 29, 31};{0, 1, 9}
5;9;Player 1;25;0;45;0;;18;0;True;;0;EC:Input:C =45;;;{0, 33, 2, 6, 12, 15, 18, 23, 29, 31};{0, 1, 9}
6;10;Player 0;40;30;-20;9;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 33, 2, 6, 12, 15, 18, 23, 29, 30, 31};{0, 1, 9}
6;11;Player 1;50;0;0;-100;;28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B,C=0; ', ' WC Name: T -=100 '}";;{0, 33, 2, 6, 12, 15, 18, 23, 28, 29, 30, 31};{0, 1, 3, 4, 9}
7;12;Player 0;40;50;-20;9;;13;0;True;;0;EC:Input:B =50;;;{0, 33, 2, 6, 12, 13, 15, 18, 23, 28, 29, 30, 31};{0, 1, 3, 4, 9}
7;13;Player 1;75;0;0;-100;;8;0;True;;0;EC:Input:A =75;;;{0, 33, 2, 6, 8, 12, 13, 15, 18, 23, 28, 29, 30, 31};{0, 1, 3, 4, 9}
8;14;Player 0;10;50;-20;9;;5;0;True;;0;EC:Input:A =10;;;{0, 33, 2, 5, 6, 8, 12, 13, 15, 18, 23, 28, 29, 30, 31};{0, 1, 3, 4, 9}
8;15;Player 1;75;0;25;-100;;17;0;True;;0;EC:Input:C =25;;;{0, 33, 2, 5, 6, 8, 12, 13, 15, 17, 18, 23, 28, 29, 30, 31};{0, 1, 3, 4, 9}
9;16;Player 0;10;-10;-20;49;;22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: B=-10 '};;{0, 33, 2, 5, 6, 8, 12, 13, 15, 17, 18, 22, 23, 28, 29, 30, 31};{0, 1, 3, 4, 8, 9}
9;17;Player 1;5;0;25;-100;;4;0;True;;0;EC:Input:A =5;;;{0, 33, 2, 4, 5, 6, 8, 12, 13, 15, 17, 18, 22, 23, 28, 29, 30, 31};{0, 1, 3, 4, 8, 9}
10;18;Player 0;10;-10;75;49;;19;1;True;['CPU1Captured'];0;EC:Input:C =75;{' WC Name: Capture CPU '};;{0, 2, 4, 5, 6, 8, 12, 13, 15, 17, 18, 19, 22, 23, 28, 29, 30, 31, 33};{0, 1, 3, 4, 5, 8, 9}
10;19;Player 1;5;10;25;-100;;10;0;True;;0;EC:Input:B =10;;;{0, 2, 4, 5, 6, 8, 10, 12, 13, 15, 17, 18, 19, 22, 23, 28, 29, 30, 31, 33};{0, 1, 3, 4, 5, 8, 9}
11;20;Player 0;10;-10;75;49;;0;0;False;['CPU1Captured'];1;;;;{0, 2, 4, 5, 6, 8, 10, 12, 13, 15, 17, 18, 19, 22, 23, 28, 29, 30, 31, 33};{0, 1, 3, 4, 5, 8, 9}
11;21;Player 1;5;10;25;-100;;20;1;True;;0;aEC:Task: T += A+B;{' WC Name: T =xx00 '};;{0, 2, 4, 5, 6, 8, 10, 12, 13, 15, 17, 18, 19, 20, 22, 23, 28, 29, 30, 31, 33};{0, 1, 3, 4, 5, 6, 8, 9}
