roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;28;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 33};{0}
2;2;Player 0;35;0;-20;0;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: C=-20 '};;{0, 33, 1};{0, 9}
2;3;Player 1;0;0;45;0;;18;0;True;;0;EC:Input:C =45;;;{0, 33, 18, 1};{0, 9}
3;4;Player 0;35;0;-20;0;;29;0;True;;0;EC:Resource: Restart;;;{0, 33, 1, 18, 29};{0, 9}
3;5;Player 1;0;0;45;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 33, 1, 32, 18, 29};{0, 9}
4;6;Player 0;35;-10;-20;7;[1];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B=-10 ', ' WC Name: B=NULL; '}";;{0, 33, 32, 1, 18, 24, 29};{0, 9, 8, 1}
4;7;Player 1;0;0;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 33, 32, 1, 16, 18, 24, 29};{0, 9, 8, 1}
5;8;Player 0;35;50;-20;7;;13;0;True;;0;EC:Input:B =50;;;{0, 33, 32, 1, 13, 16, 18, 24, 29};{0, 9, 8, 1}
5;9;Player 1;0;0;15;0;;34;0;True;;0;EC:Resource: Restart;;;{0, 33, 32, 1, 34, 13, 16, 18, 24, 29};{0, 9, 8, 1}
6;10;Player 0;35;0;0;79;;23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B,C=0; '}";;{0, 33, 32, 34, 1, 13, 16, 18, 23, 24, 29};{0, 1, 3, 8, 9}
6;11;Player 1;0;0;75;0;[2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 33, 32, 34, 1, 13, 16, 18, 19, 23, 24, 29};{0, 1, 2, 3, 8, 9}
7;12;Player 0;35;0;0;79;;31;0;True;;0;EC:Resource: Bazar;;;{0, 33, 32, 34, 1, 13, 16, 18, 19, 23, 24, 29, 31};{0, 1, 2, 3, 8, 9}
7;13;Player 1;0;0;75;0;[2];30;0;True;;0;EC:Resource: Freelancer;;;{0, 33, 32, 34, 1, 13, 16, 18, 19, 23, 24, 29, 30, 31};{0, 1, 2, 3, 8, 9}
8;14;Player 0;35;0;0;114;;27;2;True;;0;EC:Task: T += (2*)(A+B+C);;Player 0;{0, 33, 32, 34, 1, 13, 16, 18, 19, 23, 24, 27, 29, 30, 31};{0, 1, 2, 3, 8, 9}
