roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;5;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 15};{0}
2;2;Player 0;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 4, 15};{0}
2;3;Player 1;0;0;5;5;;22;1;True;['CPU1Captured'];0;EC:Task: T += A+B+C;{' WC Name: Capture CPU '};;{0, 4, 22, 15};{0, 5}
3;4;Player 0;5;0;0;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 33, 4, 15, 22};{0, 5}
3;5;Player 1;0;0;5;5;;0;0;False;['CPU1Captured'];1;;;;{0, 33, 4, 15, 22};{0, 5}
4;6;Player 0;5;0;0;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 33, 4, 15, 22, 31};{0, 5}
4;7;Player 1;0;0;5;5;;0;0;False;['CPU1Captured'];2;;;;{0, 33, 4, 15, 22, 31};{0, 5}
5;8;Player 0;5;2;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 33, 3, 4, 15, 22, 31};{0, 5}
5;9;Player 1;10;0;5;5;;5;0;True;;0;EC:Input:A =10;;;{0, 33, 3, 4, 5, 15, 22, 31};{0, 5}
6;10;Player 0;5;20;0;0;;11;0;True;;0;EC:Input:B =20;;;{0, 33, 3, 4, 5, 11, 15, 22, 31};{0, 5}
6;11;Player 1;10;0;0;12;;24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B=NULL; ', ' WC Name: B,C=0; '}";;{0, 33, 3, 4, 5, 11, 15, 22, 24, 31};{0, 1, 3, 5}
7;12;Player 0;5;50;0;0;;13;0;True;;0;EC:Input:B =50;;;{0, 33, 3, 4, 5, 11, 13, 15, 22, 24, 31};{0, 1, 3, 5}
7;13;Player 1;10;-10;0;12;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: B=-10 '};;{0, 33, 2, 3, 4, 5, 11, 13, 15, 22, 24, 31};{0, 1, 3, 5, 8}
8;14;Player 0;5;70;0;0;[2];14;1;True;;0;EC:Input:B =70;"{' WC Name: C=NULL; '}";;{0, 33, 2, 3, 4, 5, 11, 13, 14, 15, 22, 24, 31};{0, 1, 2, 3, 5, 8}
