roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;0;-1;0;0;[2];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: A=0,B=-1,C=N ', ' WC Name: A=NULL; '}";;set();{0, 7}
1;1;Player 1;57;-10;0;0;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: B=-10 '};;set();{0, 8, 7}
2;2;Player 0;0;-1;0;0;[2];29;0;True;;0;EC:Resource: Restart;;;set();{0, 8, 7}
2;3;Player 1;57;-10;-20;47;;21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: C=-20 '};;set();{0, 8, 9, 7}
3;4;Player 0;0;-1;0;0;[2, 3, 1];27;2;True;['CPU1Captured'];0;EC:Task: T += (2*)(A+B+C);"{' WC Name: Capture CPU ', ' WC Name: B=NULL; '}";;set();{0, 1, 5, 7, 8, 9}
3;5;Player 1;57;-10;-20;94;[2];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: C=NULL; '}";;set();{0, 1, 2, 5, 7, 8, 9}
4;6;Player 0;0;-1;0;0;[2, 3, 1];0;0;False;['CPU1Captured'];1;;;;set();{0, 1, 2, 5, 7, 8, 9}
4;7;Player 1;57;0;0;94;;1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B,C=0; '}";;set();{0, 1, 2, 3, 5, 7, 8, 9}
5;8;Player 0;0;-1;0;0;[2, 3, 1];0;0;False;['CPU1Captured'];2;;;;set();{0, 1, 2, 3, 5, 7, 8, 9}
5;9;Player 1;57;30;0;94;;12;0;True;;0;EC:Input:B =30;;;set();{0, 1, 2, 3, 5, 7, 8, 9}
6;10;Player 0;0;-1;15;0;[3, 1];16;0;True;;0;EC:Input:C =15;;;set();{0, 1, 2, 3, 5, 7, 8, 9}
6;11;Player 1;57;30;0;0;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T =xx00 '};;set();{0, 1, 2, 3, 5, 6, 7, 8, 9}
7;12;Player 0;0;70;15;0;[3];14;1;True;;0;EC:Input:B =70;{' WC Name: T -=100 '};;set();{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;13;Player 1;57;30;0;87;[0];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: A=NULL; '}";;set();{0}
8;14;Player 0;0;-1;15;0;[3, 2];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: A=0,B=-1,C=N '};;set();{0, 7}
8;15;Player 1;27;30;0;87;;3;0;True;;0;EC:Input:2 digit number<30;;;set();{0, 7}
9;16;Player 0;10;-1;15;0;[3, 2];5;0;True;;0;EC:Input:A =10;;;set();{0, 7}
9;17;Player 1;25;30;0;87;;6;0;True;;0;EC:Input:A =25;;;set();{0, 7}
10;18;Player 0;5;-1;15;0;[3, 2];4;0;True;;0;EC:Input:A =5;;;set();{0, 7}
10;19;Player 1;25;30;-20;87;;0;1;True;;0;EC:Input:2 digit number;{' WC Name: C=-20 '};;set();{0, 9, 7}
11;20;Player 0;5;-1;4;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;set();{0, 9, 7}
11;21;Player 1;25;30;-20;122;;25;2;True;;0;EC:Task: T += sum all;;Player 1;set();{0, 9, 7}
