roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;24;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;-20;0;;28;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;{' WC Name: Capture CPU ', ' WC Name: C=-20 '};;{0, 28};{0, 9, 5}
2;2;Player 0;24;0;0;0;[0, 3];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B,C=0; ', ' WC Name: B=NULL; '}";;{0, 24, 28};{0, 1, 3, 5, 9}
2;3;Player 1;0;0;-20;0;;0;0;False;['CPU1Captured'];1;;;;{0, 24, 28};{0, 1, 3, 5, 9}
3;4;Player 0;24;0;0;0;[0, 3];33;0;True;;0;EC:Resource: Restart;;;{0, 24, 28, 33};{0, 1, 3, 5, 9}
3;5;Player 1;0;0;-20;0;;0;0;False;['CPU1Captured'];2;;;;{0, 24, 28, 33};{0, 1, 3, 5, 9}
4;6;Player 0;24;10;0;0;[0, 3];10;0;True;;0;EC:Input:B =10;;;{0, 33, 10, 24, 28};{0, 1, 3, 5, 9}
4;7;Player 1;0;-1;75;0;[2];19;1;True;;0;EC:Input:C =75;{' WC Name: A=0,B=-1,C=N '};;{0, 33, 10, 19, 24, 28};{0, 1, 3, 5, 7, 9}
5;8;Player 0;24;10;0;0;[0, 3];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: T =xx00 '};;{0, 33, 10, 19, 21, 24, 28};{0, 1, 3, 5, 6, 7, 9}
5;9;Player 1;0;-1;14;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 33, 3, 10, 19, 21, 24, 28};{0, 1, 3, 5, 6, 7, 9}
6;10;Player 0;24;10;25;0;[0, 3];17;0;True;;0;EC:Input:C =25;;;{0, 33, 3, 10, 17, 19, 21, 24, 28};{0, 1, 3, 5, 6, 7, 9}
6;11;Player 1;0;26;14;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 33, 2, 3, 10, 17, 19, 21, 24, 28};{0, 1, 3, 4, 5, 6, 7, 9}
