roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;29;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;75;0;;19;1;True;;0;EC:Input:C =75;{' WC Name: T =xx00 '};;{0, 19};{0, 6}
2;2;Player 0;29;-10;0;0;[0, 3];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: B=-10 '};;{0, 19, 22};{0, 8, 6}
2;3;Player 1;0;20;75;0;;11;0;True;;0;EC:Input:B =20;;;{0, 11, 19, 22};{0, 8, 6}
3;4;Player 0;29;-10;0;0;[0, 3, 2];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: T -=100 ', ' WC Name: C=NULL; '}";;{0, 11, 19, 22, 26};{0, 2, 4, 6, 8}
3;5;Player 1;0;0;0;9;;23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B,C=0; '}";;{0, 11, 19, 22, 23, 26};{0, 2, 3, 4, 6, 8}
4;6;Player 0;8;-10;0;0;[3, 2];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 11, 19, 22, 23, 26};{0, 2, 3, 4, 6, 8}
4;7;Player 1;50;0;0;9;;7;0;True;;0;EC:Input:A =50;;;{0, 3, 7, 11, 19, 22, 23, 26};{0, 2, 3, 4, 6, 8}
5;8;Player 0;0;-1;0;0;[3, 2];28;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;{' WC Name: A=0,B=-1,C=N ', ' WC Name: Capture CPU '};;{0, 3, 7, 11, 19, 22, 23, 26, 28};{0, 2, 3, 4, 5, 6, 7, 8}
5;9;Player 1;50;0;15;9;;16;0;True;;0;EC:Input:C =15;;;{0, 3, 7, 11, 16, 19, 22, 23, 26, 28};{0, 2, 3, 4, 5, 6, 7, 8}
6;10;Player 0;0;-1;0;0;[3, 2];0;0;False;['CPU1Captured'];1;;;;{0, 3, 7, 11, 16, 19, 22, 23, 26, 28};{0, 2, 3, 4, 5, 6, 7, 8}
6;11;Player 1;50;0;-20;74;[1];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: C=-20 ', ' WC Name: B=NULL; '}";;{0, 3, 7, 11, 16, 19, 22, 23, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;12;Player 0;0;-1;0;0;[3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 3, 7, 11, 16, 19, 22, 23, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;13;Player 1;50;0;45;74;[1];18;0;True;;0;EC:Input:C =45;;;{0, 3, 7, 11, 16, 18, 19, 22, 23, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;14;Player 0;0;-1;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 3, 7, 11, 16, 17, 18, 19, 22, 23, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;15;Player 1;50;38;45;74;[0];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: A=NULL; '}";;{0, 2, 3, 7, 11, 16, 17, 18, 19, 22, 23, 25, 26, 28};{0}
9;16;Player 0;0;-1;25;0;[3];32;0;True;;0;EC:Resource: Restart;;;{0, 32, 2, 3, 7, 11, 16, 17, 18, 19, 22, 23, 25, 26, 28};{0}
9;17;Player 1;50;38;45;74;[0];34;0;True;;0;EC:Resource: Restart;;;{0, 32, 2, 3, 34, 7, 11, 16, 17, 18, 19, 22, 23, 25, 26, 28};{0}
10;18;Player 0;0;-1;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 32, 2, 3, 34, 7, 11, 15, 16, 17, 18, 19, 22, 23, 25, 26, 28};{0}
10;19;Player 1;25;38;45;74;;6;0;True;;0;EC:Input:A =25;;;{0, 32, 2, 3, 34, 6, 7, 11, 15, 16, 17, 18, 19, 22, 23, 25, 26, 28};{0}
11;20;Player 0;0;30;-20;0;[3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: C=-20 '};;{0, 1, 2, 3, 6, 7, 11, 15, 16, 17, 18, 19, 22, 23, 25, 26, 28, 32, 34};{0, 9}
11;21;Player 1;5;38;45;74;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 2, 3, 6, 7, 9, 11, 15, 16, 17, 18, 19, 22, 23, 25, 26, 28, 32, 34};{0, 9}
12;22;Player 0;0;30;-20;0;[3];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: T =xx00 '};;{0, 1, 2, 3, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20, 22, 23, 25, 26, 28, 32, 34};{0, 9, 6}
12;23;Player 1;5;38;45;162;;27;2;True;;0;EC:Task: T += (2*)(A+B+C);;Player 1;{0, 1, 2, 3, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20, 22, 23, 25, 26, 27, 28, 32, 34};{0, 9, 6}
