roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;10;-10;0;-100;[3, 0, 2];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: C=NULL; ', ' WC Name: B=-10 '}";;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30};{0, 2, 4, 5, 6, 8}
1;1;Player 1;25;20;45;0;[1, 2, 0, 3];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T =xx00 '};;{0, 22};{0, 6}
2;2;Player 0;10;-10;-20;-100;[3, 0, 2];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: C=-20 '};;{0, 17, 23};{0, 9}
2;3;Player 1;25;31;45;-100;[2, 0, 3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 17, 2, 1};{0, 4, 6}
3;4;Player 0;10;-10;-20;-100;[3, 0, 2];5;0;True;;0;EC:Input:A =10;;;{0, 2, 5, 17, 23};{0, 8, 6}
3;5;Player 1;25;31;23;-200;[0, 3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 1, 2, 17, 20, 23};{0, 4, 6, 7, 8}
4;6;Player 0;50;-10;-20;-100;[3, 0, 2];7;0;True;;0;EC:Input:A =50;;;{0, 2, 7, 14, 17, 20, 23};{0, 6, 7, 8, 9}
4;7;Player 1;25;31;5;-200;[0, 3];15;0;True;;0;EC:Input:C =5;;;{0, 2, 3, 14, 15, 17, 20, 23};{0, 6, 7, 8, 9}
5;8;Player 0;50;-10;-20;4;[0, 2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 2, 3, 9, 14, 17, 20, 23, 26};{0, 1, 4, 6, 7, 8, 9}
5;9;Player 1;25;31;5;-200;[0, 3];30;0;True;;0;EC:Resource: Bazar;;;{0, 2, 3, 7, 14, 17, 20, 23, 26, 30};{0, 1, 4, 6, 7, 8, 9}
6;10;Player 0;50;-10;-20;4;[0, 2, 3];25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;"{' WC Name: C=NULL; ', ' WC Name: Capture CPU '}";;{0, 2, 3, 7, 14, 17, 20, 23, 25, 26, 29};{0, 1, 2, 4, 5, 6, 7, 8, 9}
6;11;Player 1;25;31;5;-200;[0, 3, 2];21;1;True;;0;EC:Task: T = A*B;"{' WC Name: C=NULL; '}";;{0, 2, 3, 7, 14, 17, 20, 21, 23, 25, 26, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;12;Player 0;50;-10;-20;4;[0, 2, 3];0;0;False;['CPU1Captured'];1;;;;{0, 2, 3, 7, 9, 14, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
7;13;Player 1;25;31;5;-200;[0, 3, 2];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: C=NULL; '}";;{0, 2, 3, 7, 9, 14, 17, 20, 23, 25, 26, 27, 29};{2}
8;14;Player 0;50;-10;-20;4;[0, 2, 3];0;0;False;['CPU1Captured'];2;;;;{0, 2, 3, 7, 9, 14, 15, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
8;15;Player 1;10;31;5;-200;[0, 3, 2];5;0;True;;0;EC:Input:A =10;;;{0, 2, 3, 5, 7, 9, 14, 15, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
9;16;Player 0;50;-10;-20;4;[0, 2, 3];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: C=NULL; '}";;{0, 2, 3, 7, 8, 9, 14, 15, 17, 20, 23, 25, 26, 27, 29};{2}
9;17;Player 1;10;30;5;-200;[0, 3, 2];12;0;True;;0;EC:Input:B =30;;;{0, 2, 3, 5, 7, 8, 9, 12, 14, 15, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;50;10;-20;4;[0, 2, 3];10;0;True;;0;EC:Input:B =10;;;{0, 2, 3, 5, 7, 8, 9, 10, 14, 15, 17, 20, 23, 25, 26, 28, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;10;30;5;-200;[0, 3, 2];12;0;True;;0;EC:Input:B =30;;;{0, 2, 3, 5, 7, 8, 9, 12, 14, 15, 17, 19, 20, 23, 25, 26, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;25;10;-20;4;[0, 2, 3];6;0;True;;0;EC:Input:A =25;;;{0, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 17, 19, 20, 23, 25, 26, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;21;Player 1;25;30;5;-200;[0, 3, 2];6;0;True;;0;EC:Input:A =25;;;{0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 17, 19, 20, 23, 25, 26, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;22;Player 0;25;10;-20;0;[0, 2, 3, 1];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: T =xx00 ', ' WC Name: B=NULL; '}";;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 14, 15, 17, 19, 20, 23, 24, 25, 26, 28, 29};{0, 1, 6}
12;23;Player 1;25;30;15;-200;[0, 3, 2];16;0;True;;0;EC:Input:C =15;;;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19, 20, 23, 25, 26, 28, 29};{0}
13;24;Player 0;25;20;-20;0;[0, 2, 3, 1];11;0;True;;0;EC:Input:B =20;;;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20, 23, 25, 26, 28, 29};{0}
13;25;Player 1;25;-10;15;-200;[0, 3, 2, 1];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B=NULL; ', ' WC Name: B=-10 '}";;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29};{0, 8, 1}
14;26;Player 0;25;50;-20;0;[0, 2, 3, 1];13;0;True;;0;EC:Input:B =50;;;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 25, 26, 28, 29};{0}
14;27;Player 1;25;-10;15;-200;[0, 3, 2, 1];6;0;True;;0;EC:Input:A =25;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 25, 26, 28, 29};{0}
15;28;Player 0;25;50;-20;0;[0, 2, 3, 1];30;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30};{0}
15;29;Player 1;25;20;15;-200;[0, 3, 2, 1];11;0;True;;0;EC:Input:B =20;;;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30};{0}
16;30;Player 0;25;50;-20;0;[0, 2, 3, 1];6;0;True;;0;EC:Input:A =25;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30};{0}
16;31;Player 1;25;20;15;-200;[0, 3, 2, 1];11;0;True;;0;EC:Input:B =20;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30};{0}
17;32;Player 0;25;50;-20;-100;[0, 2, 3, 1];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: T -=100 ', ' WC Name: C=NULL; '}";;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30};{0, 2, 4}
17;33;Player 1;12;20;15;-200;[3, 2, 1];0;1;True;;0;EC:Input:2 digit number;{' WC Name: T =xx00 '};;{0, 28, 29, 30};{0, 6}
18;34;Player 0;25;10;-20;-100;[0, 2, 3, 1];10;0;True;;0;EC:Input:B =10;;;{0, 10, 28, 29, 30};{0}
18;35;Player 1;10;20;15;-200;[3, 2, 1];5;0;True;;0;EC:Input:A =10;;;{0, 5, 16, 28, 29, 30};{0}
19;36;Player 0;25;10;-20;-200;[0, 2, 3, 1];27;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;{' WC Name: T -=100 ', ' WC Name: Capture CPU '};;{0, 4, 16, 27, 28, 29, 30};{0, 4, 5}
19;37;Player 1;10;20;-20;-200;[3, 2, 1];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: C=-20 '};;{0, 4, 16, 17, 22, 28, 29, 30};{0, 9}
20;38;Player 0;25;10;-20;-200;[0, 2, 3, 1];0;0;False;['CPU1Captured'];1;;;;{0, 4, 7, 16, 17, 28, 29, 30};{0}
20;39;Player 1;10;50;-20;-200;[3, 2, 1];13;0;True;;0;EC:Input:B =50;;;{0, 4, 7, 13, 16, 17, 25, 28, 29, 30};{0}
21;40;Player 0;25;10;-20;-200;[0, 2, 3, 1];0;0;False;['CPU1Captured'];2;;;;{0, 4, 5, 7, 16, 17, 25, 28, 29, 30};{0}
21;41;Player 1;10;50;-20;7;[2, 1];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 4, 5, 7, 9, 16, 17, 18, 25, 28, 29, 30};{0}
22;42;Player 0;10;10;-20;-200;[2, 3, 1];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 4, 5, 6, 7, 9, 16, 17, 18, 25, 28, 29, 30};{0}
22;43;Player 1;10;20;-20;7;[2, 1];11;0;True;;0;EC:Input:B =20;;;{0, 2, 4, 5, 6, 7, 11, 16, 17, 18, 25, 28, 29, 30};{0, 1}
23;44;Player 0;10;30;-20;-200;[2, 3, 1];12;0;True;;0;EC:Input:B =30;;;{0, 9, 12};{0}
23;45;Player 1;10;20;-20;7;[2, 1];28;0;True;;0;EC:Resource: Restart;;;{0, 17, 28, 13};{0}
24;46;Player 0;10;30;5;-200;[2, 3, 1];15;0;True;;0;EC:Input:C =5;;;{0, 2, 15, 16, 17};{0, 6}
