roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;62;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;26;0;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3};{0}
2;2;Player 0;0;-1;-20;0;[3, 2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: A=0,B=-1,C=N ', ' WC Name: C=-20 '};;{0, 27, 3};{0, 9, 7}
2;3;Player 1;10;0;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 3, 27, 5};{0, 9, 7}
3;4;Player 0;0;0;0;0;[3];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B,C=0; '}";;{0, 3, 5, 20, 27};{0, 9, 3, 7}
3;5;Player 1;10;-10;0;10;;26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B=-10 ', ' WC Name: B=NULL; '}";;{0, 3, 5, 20, 26, 27};{0, 1, 3, 7, 8, 9}
4;6;Player 0;0;0;0;0;[3];32;0;True;;0;EC:Resource: Restart;;;{0, 32, 3, 5, 20, 26, 27};{0, 1, 3, 7, 8, 9}
4;7;Player 1;10;-10;75;10;;19;1;True;['CPU1Captured'];0;EC:Input:C =75;{' WC Name: Capture CPU '};;{0, 32, 3, 5, 19, 20, 26, 27};{0, 1, 3, 5, 7, 8, 9}
5;8;Player 0;0;0;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 32, 3, 5, 15, 19, 20, 26, 27};{0, 1, 3, 5, 7, 8, 9}
5;9;Player 1;10;-10;75;10;;0;0;False;['CPU1Captured'];1;;;;{0, 32, 3, 5, 15, 19, 20, 26, 27};{0, 1, 3, 5, 7, 8, 9}
6;10;Player 0;0;50;5;0;[3];13;0;True;;0;EC:Input:B =50;;;{0, 32, 3, 5, 13, 15, 19, 20, 26, 27};{0, 1, 3, 5, 7, 8, 9}
6;11;Player 1;10;-10;75;10;;0;0;False;['CPU1Captured'];2;;;;{0, 32, 3, 5, 13, 15, 19, 20, 26, 27};{0, 1, 3, 5, 7, 8, 9}
7;12;Player 0;0;50;5;0;[3, 2];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: C=NULL; '}";;{0, 32, 3, 5, 13, 15, 19, 20, 21, 26, 27};{0, 1, 2, 3, 5, 7, 8, 9}
7;13;Player 1;10;5;75;10;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 32, 3, 5, 9, 13, 15, 19, 20, 21, 26, 27};{0, 1, 2, 3, 5, 7, 8, 9}
8;14;Player 0;0;20;5;0;[3, 2];11;0;True;;0;EC:Input:B =20;;;{0, 32, 3, 5, 9, 11, 13, 15, 19, 20, 21, 26, 27};{0, 1, 2, 3, 5, 7, 8, 9}
8;15;Player 1;10;5;75;100;;25;2;True;;0;EC:Task: T += sum all;;Player 1;{0, 32, 3, 5, 9, 11, 13, 15, 19, 20, 21, 25, 26, 27};{0, 1, 2, 3, 5, 7, 8, 9}
