roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;65;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 4};{0}
2;2;Player 0;12;0;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 4};{0}
2;3;Player 1;5;0;75;0;[2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 19, 3, 4};{0, 2}
3;4;Player 0;12;0;0;12;;22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B,C=0; '}";;{0, 3, 4, 19, 22};{0, 2, 3}
3;5;Player 1;5;0;4;0;[1];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B=NULL; '}";;{0, 1, 3, 4, 19, 22};{0, 1, 2, 3}
4;6;Player 0;25;0;0;12;;6;0;True;;0;EC:Input:A =25;;;{0, 1, 3, 4, 6, 19, 22};{0, 1, 2, 3}
4;7;Player 1;5;0;45;0;[1];18;0;True;;0;EC:Input:C =45;;;{0, 1, 3, 4, 6, 18, 19, 22};{0, 1, 2, 3}
5;8;Player 0;25;0;15;12;;16;0;True;;0;EC:Input:C =15;;;{0, 1, 3, 4, 6, 16, 18, 19, 22};{0, 1, 2, 3}
5;9;Player 1;5;7;45;0;[1];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 3, 4, 6, 9, 16, 18, 19, 22};{0, 1, 2, 3}
6;10;Player 0;25;50;15;12;;13;0;True;;0;EC:Input:B =50;;;{0, 1, 3, 4, 6, 9, 13, 16, 18, 19, 22};{0, 1, 2, 3}
6;11;Player 1;5;7;-20;0;[1, 3];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: C=-20 '};;{0, 1, 3, 4, 6, 9, 13, 16, 18, 19, 20, 22};{0, 1, 2, 3, 9}
