roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;7;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;[1];26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);"{' WC Name: Capture CPU ', ' WC Name: B=NULL; '}";;{0, 26};{0, 1, 5}
2;2;Player 0;7;0;25;0;[0];17;0;True;;0;EC:Input:C =25;;;{0, 17, 26};{0, 1, 5}
2;3;Player 1;0;0;0;0;[1];0;0;False;['CPU1Captured'];1;;;;{0, 17, 26};{0, 1, 5}
3;4;Player 0;7;0;25;0;[0];30;0;True;;0;EC:Resource: Freelancer;;;{0, 17, 26, 30};{0, 1, 5}
3;5;Player 1;0;0;0;0;[1];0;0;False;['CPU1Captured'];2;;;;{0, 17, 26, 30};{0, 1, 5}
4;6;Player 0;8;0;25;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 17, 26, 30};{0, 1, 5}
4;7;Player 1;0;-10;0;0;[3];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: B=-10 '};;{0, 3, 17, 20, 26, 30};{0, 1, 5, 8}
5;8;Player 0;8;2;25;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 2, 3, 17, 20, 26, 30};{0, 1, 4, 5, 8}
5;9;Player 1;0;-10;-20;0;[3];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: C=-20 '};;{0, 2, 3, 17, 20, 21, 26, 30};{0, 1, 4, 5, 8, 9}
6;10;Player 0;8;10;25;-100;;10;0;True;;0;EC:Input:B =10;;;{0, 2, 3, 10, 17, 20, 21, 26, 30};{0, 1, 4, 5, 8, 9}
6;11;Player 1;50;-10;-20;0;[3];7;0;True;;0;EC:Input:A =50;;;{0, 2, 3, 7, 10, 17, 20, 21, 26, 30};{0, 1, 4, 5, 8, 9}
7;12;Player 0;8;10;25;-100;;31;0;True;;0;EC:Resource: Bazar;;;{0, 2, 3, 7, 10, 17, 20, 21, 26, 30, 31};{0, 1, 4, 5, 8, 9}
7;13;Player 1;50;-10;-20;0;[3];33;0;True;;0;EC:Resource: Restart;;;{0, 33, 2, 3, 7, 10, 17, 20, 21, 26, 30, 31};{0, 1, 4, 5, 8, 9}
8;14;Player 0;8;10;25;-100;;32;0;True;;0;EC:Resource: Restart;;;{0, 33, 2, 3, 32, 7, 10, 17, 20, 21, 26, 30, 31};{0, 1, 4, 5, 8, 9}
8;15;Player 1;0;-1;-20;0;[3, 2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: A=0,B=-1,C=N ', ' WC Name: T =xx00 '};;{0, 33, 2, 3, 32, 7, 10, 17, 20, 21, 26, 27, 30, 31};{0, 1, 4, 5, 6, 7, 8, 9}
9;16;Player 0;5;10;25;-100;;4;0;True;;0;EC:Input:A =5;;;{0, 33, 2, 3, 32, 4, 7, 10, 17, 20, 21, 26, 27, 30, 31};{0, 1, 4, 5, 6, 7, 8, 9}
9;17;Player 1;0;-1;45;0;[3];18;0;True;;0;EC:Input:C =45;;;{0, 33, 2, 3, 32, 4, 7, 10, 17, 18, 20, 21, 26, 27, 30, 31};{0, 1, 4, 5, 6, 7, 8, 9}
10;18;Player 0;25;10;25;-100;;6;0;True;;0;EC:Input:A =25;;;{0, 33, 2, 3, 32, 4, 6, 7, 10, 17, 18, 20, 21, 26, 27, 30, 31};{0, 1, 4, 5, 6, 7, 8, 9}
10;19;Player 1;0;46;45;0;[3, 2];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: C=NULL; '}";;{0, 33, 2, 3, 32, 4, 6, 7, 1, 10, 17, 18, 20, 21, 26, 27, 30, 31};{0, 1, 2, 4, 5, 6, 7, 8, 9}
11;20;Player 0;75;10;25;-100;;8;0;True;;0;EC:Input:A =75;;;{0, 1, 2, 3, 4, 6, 7, 8, 10, 17, 18, 20, 21, 26, 27, 30, 31, 32, 33};{0, 1, 2, 4, 5, 6, 7, 8, 9}
11;21;Player 1;10;46;45;0;[3, 2];5;0;True;;0;EC:Input:A =10;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 17, 18, 20, 21, 26, 27, 30, 31, 32, 33};{0, 1, 2, 4, 5, 6, 7, 8, 9}
12;22;Player 0;75;0;0;-45;;24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B,C=0; '}";;{0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 17, 18, 20, 21, 24, 26, 27, 30, 31, 32, 33};{3}
