roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;23;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;75;0;0;0;;8;0;True;;0;EC:Input:A =75;;;{0, 8};{0}
2;2;Player 0;10;0;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 8, 3};{0}
2;3;Player 1;75;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 8, 3, 12};{0}
3;4;Player 0;10;0;0;10;;20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B,C=0; '}";;{0, 3, 8, 12, 20};{0, 3}
3;5;Player 1;5;30;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 3, 4, 8, 12, 20};{0, 3}
4;6;Player 0;20;-10;0;10;;28;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;{' WC Name: Capture CPU ', ' WC Name: B=-10 '};;{0, 3, 4, 8, 12, 20, 28};{0, 8, 3, 5}
4;7;Player 1;0;-1;0;9;[2];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: A=0,B=-1,C=N '};;{0, 3, 4, 8, 12, 20, 23, 28};{0, 3, 5, 7, 8}
5;8;Player 0;20;-10;0;10;;0;0;False;['CPU1Captured'];1;;;;{0, 3, 4, 8, 12, 20, 23, 28};{0, 3, 5, 7, 8}
5;9;Player 1;0;-1;74;-91;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 2, 3, 4, 8, 12, 20, 23, 28};{0, 3, 4, 5, 7, 8}
6;10;Player 0;20;-10;0;10;;0;0;False;['CPU1Captured'];2;;;;{0, 2, 3, 4, 8, 12, 20, 23, 28};{0, 3, 4, 5, 7, 8}
6;11;Player 1;0;70;74;-91;[1];14;1;True;;0;EC:Input:B =70;"{' WC Name: B=NULL; '}";;{0, 2, 3, 4, 8, 12, 14, 20, 23, 28};{0, 1, 3, 4, 5, 7, 8}
7;12;Player 0;20;6;0;10;[2];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: C=NULL; '}";;{0, 1, 2, 3, 4, 8, 12, 14, 20, 23, 28};{0, 1, 2, 3, 4, 5, 7, 8}
7;13;Player 1;0;70;-20;-91;[1, 3];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: T =xx00 ', ' WC Name: C=-20 '};;{0, 1, 2, 3, 4, 8, 12, 14, 20, 23, 24, 28};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;14;Player 0;20;6;0;10;[2];31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 3, 4, 8, 12, 14, 20, 23, 24, 28, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;15;Player 1;0;70;-20;-91;[1, 3];32;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 3, 4, 32, 8, 12, 14, 20, 23, 24, 28, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;16;Player 0;20;6;0;10;[2, 3, 0];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: C=NULL; ', ' WC Name: A=NULL; '}";;{0, 1, 2, 3, 4, 32, 8, 12, 14, 20, 23, 24, 27, 28, 31};{0, 2}
9;17;Player 1;0;-1;-20;-91;[3, 2];25;2;True;;0;EC:Task: T += sum all;{' WC Name: T -=100 ', ' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 3, 4, 32, 8, 12, 14, 20, 23, 24, 25, 27, 28, 31};{0, 2, 4, 7}
10;18;Player 0;20;6;25;10;[3, 0];17;0;True;;0;EC:Input:C =25;;;{0, 1, 2, 3, 4, 32, 8, 12, 14, 17, 20, 23, 24, 25, 27, 28, 31};{0, 2, 4, 7}
10;19;Player 1;0;-1;-20;-91;[3, 2, 1];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B=NULL; '}";;{0, 1, 2, 3, 4, 32, 8, 12, 14, 17, 20, 22, 23, 24, 25, 27, 28, 31};{0, 1, 2, 4, 7}
11;20;Player 0;20;6;15;10;[3, 0];16;0;True;;0;EC:Input:C =15;;;{0, 1, 2, 3, 4, 8, 12, 14, 16, 17, 20, 22, 23, 24, 25, 27, 28, 31, 32};{0, 1, 2, 4, 7}
11;21;Player 1;25;-1;-20;-91;[3, 2, 1];6;0;True;;0;EC:Input:A =25;;;{0, 1, 2, 3, 4, 6, 8, 12, 14, 16, 17, 20, 22, 23, 24, 25, 27, 28, 31, 32};{0, 1, 2, 4, 7}
12;22;Player 0;20;-10;75;10;[3, 0];19;1;True;;0;EC:Input:C =75;{' WC Name: B=-10 '};;{0, 1, 2, 3, 4, 6, 8, 12, 14, 16, 17, 19, 20, 22, 23, 24, 25, 27, 28, 31, 32};{0, 1, 2, 4, 7, 8}
12;23;Player 1;25;0;0;-91;[3];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: T =xx00 ', ' WC Name: B,C=0; '}";;{0, 1, 2, 3, 4, 6, 8, 12, 14, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 31, 32};{0, 1, 2, 3, 4, 6, 7, 8}
