roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;24;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B,C=0; ', ' WC Name: T =xx00 '}";;{0, 28};{0, 3, 6}
2;2;Player 0;24;70;-20;0;[0];14;1;True;;0;EC:Input:B =70;{' WC Name: C=-20 '};;{0, 28, 14};{0, 9, 3, 6}
2;3;Player 1;0;50;0;0;;13;0;True;;0;EC:Input:B =50;;;{0, 28, 13, 14};{0, 9, 3, 6}
3;4;Player 0;24;70;-20;0;[0, 3, 2];25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;"{' WC Name: Capture CPU ', ' WC Name: C=NULL; '}";;{0, 13, 14, 25, 28};{0, 2, 3, 5, 6, 9}
3;5;Player 1;0;50;0;50;[1];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B=NULL; '}";;{0, 13, 14, 20, 25, 28};{0, 1, 2, 3, 5, 6, 9}
4;6;Player 0;24;70;-20;0;[0, 3, 2];0;0;False;['CPU1Captured'];1;;;;{0, 13, 14, 20, 25, 28};{0, 1, 2, 3, 5, 6, 9}
4;7;Player 1;0;50;0;50;[1];32;0;True;;0;EC:Resource: Restart;;;{0, 32, 13, 14, 20, 25, 28};{0, 1, 2, 3, 5, 6, 9}
5;8;Player 0;24;70;-20;0;[0, 3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 32, 13, 14, 20, 25, 28};{0, 1, 2, 3, 5, 6, 9}
5;9;Player 1;0;50;0;50;[1];30;0;True;;0;EC:Resource: Freelancer;;;{0, 32, 13, 14, 20, 25, 28, 30};{0, 1, 2, 3, 5, 6, 9}
6;10;Player 0;14;-10;-20;0;[3, 2];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: B=-10 '};;{0, 32, 1, 13, 14, 20, 25, 28, 30};{0, 1, 2, 3, 5, 6, 8, 9}
6;11;Player 1;0;26;0;50;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 32, 3, 13, 14, 20, 25, 28, 30};{0, 1, 2, 3, 5, 6, 8, 9}
7;12;Player 0;0;-1;-20;0;[3, 2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: A=0,B=-1,C=N ', ' WC Name: T -=100 '};;{0, 1, 32, 3, 13, 14, 20, 25, 27, 28, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;13;Player 1;0;26;75;50;[0];19;1;True;;0;EC:Input:C =75;"{' WC Name: A=NULL; '}";;{0, 1, 32, 3, 13, 14, 19, 20, 25, 27, 28, 30};{0}
8;14;Player 0;0;10;-20;0;[3, 2];10;0;True;;0;EC:Input:B =10;;;{0, 1, 32, 3, 10, 13, 14, 19, 20, 25, 27, 28, 30};{0}
8;15;Player 1;0;-1;75;0;[2];26;2;True;;0;EC:Task: T += B+((2*)A);{' WC Name: T =xx00 ', ' WC Name: A=0,B=-1,C=N '};;{0, 1, 32, 3, 10, 13, 14, 19, 20, 25, 26, 27, 28, 30};{0, 6, 7}
9;16;Player 0;0;30;-20;0;[3, 2];12;0;True;;0;EC:Input:B =30;;;{0, 1, 32, 3, 10, 12, 13, 14, 19, 20, 25, 26, 27, 28, 30};{0, 6, 7}
9;17;Player 1;0;-1;75;0;[2];31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 32, 3, 10, 12, 13, 14, 19, 20, 25, 26, 27, 28, 30, 31};{0, 6, 7}
10;18;Player 0;10;30;-20;0;[3, 2];5;0;True;;0;EC:Input:A =10;;;{0, 1, 32, 3, 5, 10, 12, 13, 14, 19, 20, 25, 26, 27, 28, 30, 31};{0, 6, 7}
10;19;Player 1;75;-1;75;0;[2];8;0;True;;0;EC:Input:A =75;;;{0, 1, 32, 3, 5, 8, 10, 12, 13, 14, 19, 20, 25, 26, 27, 28, 30, 31};{0, 6, 7}
11;20;Player 0;10;30;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 1, 3, 5, 8, 10, 12, 13, 14, 15, 19, 20, 25, 26, 27, 28, 30, 31, 32};{0, 6, 7}
11;21;Player 1;75;-1;75;0;[2];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 3, 5, 8, 10, 12, 13, 14, 15, 19, 20, 25, 26, 27, 28, 30, 31, 32, 33};{0, 6, 7}
