roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;0;2;-20;-500;[3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30};{0, 2, 4, 5, 6, 9}
1;1;Player 1;25;30;-20;-250;[2, 3];12;0;True;;0;EC:Input:B =30;;;{0, 12};{0}
2;2;Player 0;0;2;45;-500;[3, 2];18;0;True;;0;EC:Input:C =45;;;{0, 17, 18};{0}
2;3;Player 1;25;0;0;-250;[2, 3];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: B,C=0; ', ' WC Name: B=-10 '}";;{0, 17, 2, 25};{0, 8, 3, 6}
3;4;Player 0;0;0;0;-500;[3, 2];27;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;"{' WC Name: B,C=0; ', ' WC Name: Capture CPU '}";;{0, 2, 17, 23, 27};{0, 3, 5, 6, 8}
3;5;Player 1;25;30;0;-250;[2, 3];12;0;True;;0;EC:Input:B =30;;;{0, 2, 12, 17, 20, 23};{0, 8, 6, 7}
4;6;Player 0;0;0;0;-500;[3, 2];0;0;False;['CPU1Captured'];1;;;;{0, 2, 14, 17, 20, 23};{0, 6, 7, 8, 9}
4;7;Player 1;25;30;0;-250;[2, 3];29;0;True;;0;EC:Resource: Freelancer;;;{0, 2, 3, 14, 17, 20, 23, 29};{0, 6, 7, 8, 9}
5;8;Player 0;0;0;0;-500;[3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 2, 3, 14, 17, 20, 23, 26};{0, 1, 4, 6, 7, 8, 9}
5;9;Player 1;75;30;0;-250;[2, 3];8;0;True;;0;EC:Input:A =75;;;{0, 2, 3, 7, 8, 14, 17, 20, 23, 26};{0, 1, 4, 6, 7, 8, 9}
6;10;Player 0;0;0;75;-500;[3, 2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 2, 3, 7, 14, 17, 19, 20, 23, 26, 29};{0, 1, 2, 4, 6, 7, 8, 9}
6;11;Player 1;75;30;0;-250;[2, 3];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: C=NULL; '}";;{0, 2, 3, 7, 14, 17, 20, 22, 23, 25, 26, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;12;Player 0;10;0;75;-500;[3, 2];5;0;True;;0;EC:Input:A =10;;;{0, 2, 3, 5, 7, 9, 14, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
7;13;Player 1;75;20;0;-250;[2, 3];11;0;True;;0;EC:Input:B =20;;;{0, 2, 3, 7, 9, 11, 14, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
8;14;Player 0;10;30;75;-500;[3, 2];12;0;True;;0;EC:Input:B =30;;;{0, 2, 3, 7, 9, 12, 14, 15, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
8;15;Player 1;75;20;0;-250;[2, 3];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: C=NULL; '}";;{0, 2, 3, 7, 9, 14, 15, 17, 20, 23, 25, 26, 27, 29};{2}
9;16;Player 0;10;30;15;-500;[3, 2];16;0;True;;0;EC:Input:C =15;;;{0, 2, 3, 7, 8, 9, 14, 15, 16, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;25;20;0;-250;[2, 3];6;0;True;;0;EC:Input:A =25;;;{0, 2, 3, 5, 6, 7, 8, 9, 14, 15, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;10;30;75;-500;[3, 2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 2, 3, 5, 7, 8, 9, 14, 15, 17, 19, 20, 23, 25, 26, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;25;20;15;-250;[2, 3];16;0;True;;0;EC:Input:C =15;;;{0, 2, 3, 5, 7, 8, 9, 14, 15, 16, 17, 19, 20, 23, 25, 26, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;10;30;75;-500;[3, 2];12;0;True;;0;EC:Input:B =30;;;{0, 2, 3, 4, 5, 7, 8, 9, 12, 14, 15, 17, 19, 20, 23, 25, 26, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;21;Player 1;25;30;15;-250;[2, 3];12;0;True;;0;EC:Input:B =30;;;{0, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 17, 19, 20, 23, 25, 26, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;22;Player 0;0;-1;75;-500;[3, 2];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 14, 15, 17, 19, 20, 22, 23, 25, 26, 28, 29};{0, 7}
12;23;Player 1;25;30;15;-250;[2, 3];6;0;True;;0;EC:Input:A =25;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 17, 18, 19, 20, 23, 25, 26, 28, 29};{0}
13;24;Player 0;0;0;0;-500;[3, 2];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B,C=0; '}";;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 17, 18, 19, 20, 22, 23, 25, 26, 28, 29};{0, 3}
13;25;Player 1;25;30;15;-350;[2, 3];24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;{' WC Name: T -=100 ', ' WC Name: Capture CPU '};;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29};{0, 4, 5}
14;26;Player 0;0;-10;0;-500;[3, 2];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: B=-10 '};;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29};{0, 8}
14;27;Player 1;25;30;15;-350;[2, 3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 25, 26, 28, 29};{0}
15;28;Player 0;0;-1;0;-500;[3, 2];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: T =xx00 ', ' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29};{0, 6, 7}
15;29;Player 1;25;30;15;-350;[2, 3];0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30};{0}
16;30;Player 0;25;-1;0;-500;[3, 2];6;0;True;;0;EC:Input:A =25;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30};{0}
16;31;Player 1;25;30;15;-350;[2, 3];27;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;"{' WC Name: C=NULL; ', ' WC Name: Capture CPU '}";;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30};{0, 2, 5}
17;32;Player 0;25;-1;0;-500;[3, 2, 1];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: C=NULL; ', ' WC Name: B=NULL; '}";;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30};{0, 1, 2}
17;33;Player 1;25;30;15;-350;[2, 3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30};{0}
18;34;Player 0;25;-1;0;-500;[3, 2, 1];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: C=NULL; ', ' WC Name: B=NULL; '}";;{0, 24, 28, 29, 30};{0, 1, 2}
18;35;Player 1;25;30;15;-350;[2, 3];0;0;False;['CPU1Captured'];2;;;;{0, 16, 28, 29, 30};{0}
19;36;Player 0;25;-1;0;-500;[3, 2, 1];21;1;True;;0;EC:Task: T = A*B;"{' WC Name: C=NULL; '}";;{0, 4, 16, 21, 28, 29, 30};{0, 2}
19;37;Player 1;10;30;15;-350;[2, 3];5;0;True;;0;EC:Input:A =10;;;{0, 4, 5, 16, 17, 28, 29, 30};{0}
20;38;Player 0;25;-10;0;-500;[3, 2, 1];27;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T =xx00 ', ' WC Name: B=-10 '};;{0, 4, 7, 16, 17, 27, 28, 29, 30};{0, 8, 6}
20;39;Player 1;10;30;45;-350;[2, 3];18;0;True;;0;EC:Input:C =45;;;{0, 4, 7, 16, 17, 18, 25, 28, 29, 30};{0}
21;40;Player 0;0;-1;-20;-500;[3, 2, 1];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: C=-20 ', ' WC Name: A=0,B=-1,C=N '};;{0, 4, 5, 7, 16, 17, 24, 25, 28, 29, 30};{0, 9, 7}
21;41;Player 1;10;30;28;-350;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 4, 5, 7, 16, 17, 18, 25, 28, 29, 30};{0}
22;42;Player 0;0;-1;-20;21;[2, 1];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 4, 5, 6, 7, 16, 17, 18, 25, 28, 29, 30};{0}
22;43;Player 1;10;30;75;-350;[3, 2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 2, 4, 5, 6, 7, 16, 17, 18, 19, 25, 28, 29, 30};{0, 1, 2}
23;44;Player 0;0;-1;-20;21;[2, 1];29;0;True;;0;EC:Resource: Freelancer;;;{0, 9, 29};{0}
23;45;Player 1;10;20;75;-350;[3, 2];11;0;True;;0;EC:Input:B =20;;;{0, 17, 11, 13};{0}
24;46;Player 0;50;-1;-20;21;[2, 1];7;0;True;;0;EC:Input:A =50;;;{0, 2, 7, 16, 17};{0, 6}
24;47;Player 1;10;20;75;-350;[3, 2];22;1;True;['CPU1Captured'];0;EC:Task: T += A+B+C;{' WC Name: Capture CPU '};;{0, 2, 17, 21, 22, 23};{0, 4, 5, 6, 8}
25;48;Player 0;50;-1;-20;21;[2, 1, 3];26;2;True;['CPU1Captured'];0;EC:Task: T += B+(2*A);"{' WC Name: C=NULL; ', ' WC Name: Capture CPU '}";;{0, 2, 17, 18, 20, 23, 26};{0, 2, 5, 6, 7, 8}
25;49;Player 1;10;20;75;-350;[3, 2];0;0;False;['CPU1Captured'];1;;;;{0, 2, 12, 14, 17, 20, 23};{0, 6, 7, 8, 9}
26;50;Player 0;50;-1;-20;21;[2, 1, 3];0;0;False;['CPU1Captured'];1;;;;{0, 2, 3, 9, 14, 17, 20, 23};{0, 6, 7, 8, 9}
26;51;Player 1;10;20;75;-350;[3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 2, 3, 14, 16, 17, 20, 23, 26};{0, 1, 4, 6, 7, 8, 9}
27;52;Player 0;50;-1;-20;21;[2, 1, 3];0;0;False;['CPU1Captured'];2;;;;{0, 2, 3, 7, 13, 14, 17, 20, 23, 26};{0, 1, 4, 6, 7, 8, 9}
27;53;Player 1;10;50;75;-350;[3, 2];13;0;True;;0;EC:Input:B =50;;;{0, 2, 3, 7, 12, 13, 14, 17, 20, 23, 26, 29};{0, 1, 4, 6, 7, 8, 9}
28;54;Player 0;50;-1;45;21;[2, 1, 3];18;0;True;;0;EC:Input:C =45;;;{0, 2, 3, 5, 7, 14, 17, 18, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
28;55;Player 1;5;50;75;-350;[3, 2];4;0;True;;0;EC:Input:A =5;;;{0, 2, 3, 4, 7, 9, 14, 17, 19, 20, 23, 25, 26, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
29;56;Player 0;50;10;45;21;[2, 1, 3];10;0;True;;0;EC:Input:B =10;;;{0, 2, 3, 7, 9, 10, 14, 17, 20, 23, 25, 26, 27, 29};{2}
29;57;Player 1;5;50;75;-350;[3, 2];30;0;True;;0;EC:Resource: Bazar;;;{0, 2, 3, 4, 7, 9, 14, 15, 17, 20, 23, 25, 26, 29, 30};{0, 1, 3, 4, 5, 6, 7, 8, 9}
30;58;Player 0;50;10;45;21;[2, 1, 3];30;0;True;;0;EC:Resource: Bazar;;;{0, 2, 3, 7, 9, 14, 15, 17, 19, 20, 23, 25, 26, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
30;59;Player 1;5;50;45;-350;[3, 2];18;0;True;;0;EC:Input:C =45;;;{0, 2, 3, 4, 7, 8, 9, 14, 15, 17, 18, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
31;60;Player 0;5;10;45;21;[2, 1, 3];4;0;True;;0;EC:Input:A =5;;;{0, 2, 3, 4, 5, 7, 8, 9, 14, 15, 17, 20, 23, 25, 26, 27, 29};{2}
31;61;Player 1;5;50;45;-350;[3, 2];18;0;True;;0;EC:Input:C =45;;;{0, 2, 3, 5, 7, 8, 9, 14, 15, 17, 18, 20, 22, 23, 25, 26, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
32;62;Player 0;5;10;45;21;[2, 1, 3, 0];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: A=NULL; '}";;{0, 2, 3, 4, 5, 7, 8, 9, 14, 15, 17, 19, 20, 22, 23, 25, 26, 28, 29};{0}
32;63;Player 1;5;50;15;-350;[3, 2];16;0;True;;0;EC:Input:C =15;;;{0, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 16, 17, 19, 20, 23, 25, 26, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
33;64;Player 0;5;10;45;0;[2, 1, 3, 0];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T =xx00 '};;{0, 2, 3, 4, 5, 7, 8, 9, 10, 14, 15, 17, 19, 20, 22, 23, 25, 26, 27, 28, 29};{0, 5, 6}
33;65;Player 1;5;30;15;-350;[3, 2];12;0;True;;0;EC:Input:B =30;;;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 17, 19, 20, 21, 23, 25, 26, 28, 29};{0, 4}
34;66;Player 0;5;50;45;0;[2, 1, 3, 0];13;0;True;;0;EC:Input:B =50;;;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 13, 14, 15, 17, 18, 19, 20, 23, 25, 26, 28, 29};{0}
34;67;Player 1;5;30;15;-350;[3, 2];30;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 17, 18, 19, 20, 22, 23, 25, 26, 28, 29, 30};{0, 1}
35;68;Player 0;5;-10;45;0;[2, 1, 3, 0];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B=NULL; ', ' WC Name: B=-10 '}";;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 17, 18, 19, 20, 21, 23, 25, 26, 27, 28, 29};{0, 1, 8}
35;69;Player 1;5;-10;15;-350;[3, 2];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: B=-10 '};;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29};{0, 8}
36;70;Player 0;25;-10;45;0;[2, 1, 3, 0];6;0;True;;0;EC:Input:A =25;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29};{0, 4, 5}
36;71;Player 1;5;-10;15;-350;[3, 2];30;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30};{0}
37;72;Player 0;25;-10;45;0;[2, 1, 3, 0];6;0;True;;0;EC:Input:A =25;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30};{0}
37;73;Player 1;5;-10;15;-350;[3, 2, 1];27;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;"{' WC Name: B=NULL; ', ' WC Name: Capture CPU '}";;{0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30};{0, 1, 5}
38;74;Player 0;0;-1;45;0;[2, 1, 3, 0];27;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T =xx00 ', ' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30};{0, 6, 7}
38;75;Player 1;5;-10;15;-350;[3, 2, 1];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30};{0, 1, 3}
39;76;Player 0;0;10;45;0;[2, 1, 3, 0];10;0;True;;0;EC:Input:B =10;;;{0, 10, 28, 29, 30};{0, 3}
