roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;21;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 31};{0}
2;2;Player 0;21;0;0;0;[0, 3, 2];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: C=NULL; ', ' WC Name: T -=100 '}";;{0, 24, 31};{0, 2, 4}
2;3;Player 1;0;70;0;0;;14;1;True;['CPU1Captured'];0;EC:Input:B =70;{' WC Name: Capture CPU '};;{0, 24, 14, 31};{0, 2, 4, 5}
3;4;Player 0;75;0;0;0;[3, 2];8;0;True;;0;EC:Input:A =75;;;{0, 8, 14, 24, 31};{0, 2, 4, 5}
3;5;Player 1;0;70;0;0;;0;0;False;['CPU1Captured'];1;;;;{0, 8, 14, 24, 31};{0, 2, 4, 5}
4;6;Player 0;75;0;0;0;[3];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: T =xx00 ', ' WC Name: B,C=0; '}";;{0, 8, 14, 24, 28, 31};{0, 2, 3, 4, 5, 6}
4;7;Player 1;0;70;0;0;;0;0;False;['CPU1Captured'];2;;;;{0, 8, 14, 24, 28, 31};{0, 2, 3, 4, 5, 6}
5;8;Player 0;75;-10;0;0;[3];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: B=-10 '};;{0, 8, 14, 21, 24, 28, 31};{0, 2, 3, 4, 5, 6, 8}
5;9;Player 1;50;70;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 7, 8, 14, 21, 24, 28, 31};{0, 2, 3, 4, 5, 6, 8}
6;10;Player 0;75;-10;0;0;[3, 1];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B=NULL; '}";;{0, 7, 8, 14, 20, 21, 24, 28, 31};{0, 1, 2, 3, 4, 5, 6, 8}
6;11;Player 1;50;50;0;0;;13;0;True;;0;EC:Input:B =50;;;{0, 7, 8, 13, 14, 20, 21, 24, 28, 31};{0, 1, 2, 3, 4, 5, 6, 8}
7;12;Player 0;75;-10;-20;0;[3, 1];19;1;True;;0;EC:Input:C =75;{' WC Name: C=-20 '};;{0, 7, 8, 13, 14, 19, 20, 21, 24, 28, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
7;13;Player 1;50;50;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32, 7, 8, 13, 14, 19, 20, 21, 24, 28, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
8;14;Player 0;0;-1;-20;0;[3, 2];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: A=0,B=-1,C=N '};;{0, 32, 2, 7, 8, 13, 14, 19, 20, 21, 24, 28, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
