roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;19;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;[2];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: T =xx00 ', ' WC Name: C=NULL; '}";;{0, 27};{0, 2, 6}
2;2;Player 0;0;-1;0;0;[2];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: A=0,B=-1,C=N '};;{0, 2, 27};{0, 2, 6, 7}
2;3;Player 1;0;0;0;9;[2];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B,C=0; '}";;{0, 2, 27, 23};{0, 2, 3, 6, 7}
3;4;Player 0;50;-1;0;0;[2];7;0;True;;0;EC:Input:A =50;;;{0, 2, 7, 23, 27};{0, 2, 3, 6, 7}
3;5;Player 1;75;0;0;9;[2];8;0;True;;0;EC:Input:A =75;;;{0, 2, 7, 8, 23, 27};{0, 2, 3, 6, 7}
4;6;Player 0;50;10;0;0;[2];10;0;True;;0;EC:Input:B =10;;;{0, 2, 7, 8, 10, 23, 27};{0, 2, 3, 6, 7}
4;7;Player 1;75;0;25;9;[2];17;0;True;;0;EC:Input:C =25;;;{0, 2, 7, 8, 10, 17, 23, 27};{0, 2, 3, 6, 7}
5;8;Player 0;50;10;-20;0;[2, 3, 1];26;2;True;;0;EC:Task: T += B+(2*A);"{' WC Name: C=-20 ', ' WC Name: B=NULL; '}";;{0, 2, 7, 8, 10, 17, 23, 26, 27};{0, 1, 2, 3, 6, 7, 9}
5;9;Player 1;75;0;15;9;[2];16;0;True;;0;EC:Input:C =15;;;{0, 2, 7, 8, 10, 16, 17, 23, 26, 27};{0, 1, 2, 3, 6, 7, 9}
6;10;Player 0;50;-10;-20;0;[2, 3, 1];14;1;True;;0;EC:Input:B =70;{' WC Name: B=-10 '};;{0, 2, 7, 8, 10, 14, 16, 17, 23, 26, 27};{0, 1, 2, 3, 6, 7, 8, 9}
6;11;Player 1;75;20;15;9;[2];11;0;True;;0;EC:Input:B =20;;;{0, 2, 7, 8, 10, 11, 14, 16, 17, 23, 26, 27};{0, 1, 2, 3, 6, 7, 8, 9}
7;12;Player 0;50;-10;-20;0;[2, 3, 1];30;0;True;;0;EC:Resource: Bazar;;;{0, 2, 7, 8, 10, 11, 14, 16, 17, 23, 26, 27, 30};{0, 1, 2, 3, 6, 7, 8, 9}
7;13;Player 1;25;20;15;9;[2];6;0;True;;0;EC:Input:A =25;;;{0, 2, 6, 7, 8, 10, 11, 14, 16, 17, 23, 26, 27, 30};{0, 1, 2, 3, 6, 7, 8, 9}
8;14;Player 0;50;-10;-20;-100;[2, 3, 1];25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;{' WC Name: T -=100 ', ' WC Name: Capture CPU '};;{0, 2, 6, 7, 8, 10, 11, 14, 16, 17, 23, 25, 26, 27, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;15;Player 1;10;20;15;9;[2];5;0;True;;0;EC:Input:A =10;;;{0, 2, 5, 6, 7, 8, 10, 11, 14, 16, 17, 23, 25, 26, 27, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;16;Player 0;50;-10;-20;-100;[2, 3, 1];0;0;False;['CPU1Captured'];1;;;;{0, 2, 5, 6, 7, 8, 10, 11, 14, 16, 17, 23, 25, 26, 27, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;10;20;15;39;[2, 0];20;1;True;;0;EC:Task: T += A+B;"{' WC Name: A=NULL; '}";;{0, 2, 5, 6, 7, 8, 10, 11, 14, 16, 17, 20, 23, 25, 26, 27, 30};{0}
10;18;Player 0;50;-10;-20;-100;[2, 3, 1];0;0;False;['CPU1Captured'];2;;;;{0, 2, 5, 6, 7, 8, 10, 11, 14, 16, 17, 20, 23, 25, 26, 27, 30};{0}
10;19;Player 1;10;20;45;39;[2, 0];18;0;True;;0;EC:Input:C =45;;;{0, 2, 5, 6, 7, 8, 10, 11, 14, 16, 17, 18, 20, 23, 25, 26, 27, 30};{0}
11;20;Player 0;50;-10;18;-100;[3, 1];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 2, 3, 5, 6, 7, 8, 10, 11, 14, 16, 17, 18, 20, 23, 25, 26, 27, 30};{0}
11;21;Player 1;10;0;0;39;[0];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B,C=0; '}";;{0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 14, 16, 17, 18, 20, 23, 25, 26, 27, 30};{0, 3}
12;22;Player 0;50;-10;18;-100;[3, 1];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: B=-10 '};;{0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 14, 16, 17, 18, 20, 22, 23, 25, 26, 27, 30};{0, 8, 3}
