roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;5;70;25;-100;[3, 1, 0, 2];17;0;True;;0;EC:Input:C =25;;;{0, 1, 4, 7, 16, 17, 19, 24, 28, 29, 30};{0, 1, 4, 5, 6, 8, 9}
1;1;Player 1;87;30;75;-87;[1];12;0;True;;0;EC:Input:B =30;;;{0, 12};{0}
2;2;Player 0;5;-10;25;24;[1, 0, 2];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: B=-10 '};;{0, 1, 22};{0, 9, 8}
2;3;Player 1;25;30;75;-87;[1];6;0;True;;0;EC:Input:A =25;;;{0, 25, 22, 6};{0, 9, 2, 6}
3;4;Player 0;5;-10;25;29;[1, 0, 2];23;1;True;['CPU1Captured'];0;EC:Task: T = xx9x;{' WC Name: Capture CPU '};;{0, 22, 23, 24, 25};{0, 2, 4, 5, 6, 8, 9}
3;5;Player 1;25;30;75;-87;[1];30;0;True;;0;EC:Resource: Bazar;;;{0, 12, 22, 24, 25, 30};{0, 2, 4, 6, 8, 9}
4;6;Player 0;5;-10;25;29;[1, 0, 2];0;0;False;['CPU1Captured'];1;;;;{0, 12, 21, 22, 24, 25};{0, 2, 4, 5, 6, 8, 9}
4;7;Player 1;0;-1;75;-87;[1, 3, 2];26;2;True;;0;EC:Task: T += B+(2*A);"{' WC Name: A=0,B=-1,C=N ', ' WC Name: B=NULL; '}";;{0, 7, 12, 21, 22, 24, 25, 26};{0, 1, 2, 4, 5, 6, 7, 8, 9}
5;8;Player 0;5;-10;25;29;[1, 0, 2];0;0;False;['CPU1Captured'];2;;;;{0, 7, 12, 21, 22, 24, 25};{0, 2, 4, 5, 6, 8, 9}
5;9;Player 1;0;-1;75;-87;[1, 3, 2];29;0;True;;0;EC:Resource: Freelancer;;;{0, 7, 12, 20, 21, 22, 24, 25, 29};{0, 2, 3, 4, 5, 6, 8, 9}
6;10;Player 0;0;-1;25;29;[1, 0, 2, 3];26;2;True;;0;EC:Task: T += B+(2*A);"{' WC Name: A=0,B=-1,C=N ', ' WC Name: B=NULL; '}";;{0, 7, 12, 20, 21, 22, 24, 25, 26};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
6;11;Player 1;0;-1;75;-87;[1, 3, 2];26;2;True;;0;EC:Task: T += B+(2*A);"{' WC Name: A=0,B=-1,C=N ', ' WC Name: B=NULL; '}";;{0, 3, 7, 12, 20, 21, 22, 24, 25, 26};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;12;Player 0;0;-1;25;29;[0, 2, 3];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: A=0,B=-1,C=N '};;{0, 2, 3, 7, 12, 15, 20, 21, 22, 24, 25};{0, 2, 3, 4, 5, 6, 7, 8, 9}
7;13;Player 1;0;-1;75;-87;[1, 3, 2];14;1;True;;0;EC:Input:B =70;{' WC Name: A=0,B=-1,C=N '};;{0, 3, 7, 12, 14, 15, 19, 20, 21, 22, 24, 25};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
8;14;Player 0;10;-1;25;29;[0, 2, 3];5;0;True;;0;EC:Input:A =10;;;{0, 3, 5, 7, 12, 15, 19, 20, 21, 22, 23, 24, 25};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
