roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;0;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;70;-20;0;;14;1;True;;0;EC:Input:B =70;{' WC Name: C=-20 '};;{0, 14};{0, 9}
2;2;Player 0;0;0;75;0;[0];19;1;True;['CPU1Captured'];0;EC:Input:C =75;{' WC Name: Capture CPU '};;{0, 19, 14};{0, 9, 5}
2;3;Player 1;0;70;-20;50;[1];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B=NULL; '}";;{0, 19, 14, 22};{0, 9, 5, 1}
3;4;Player 0;0;0;75;0;[0];0;0;False;['CPU1Captured'];1;;;;{0, 19, 14, 22};{0, 9, 5, 1}
3;5;Player 1;10;70;-20;50;[1];5;0;True;;0;EC:Input:A =10;;;{0, 5, 14, 19, 22};{0, 9, 5, 1}
4;6;Player 0;0;0;75;0;[0];0;0;False;['CPU1Captured'];2;;;;{0, 5, 14, 19, 22};{0, 9, 5, 1}
4;7;Player 1;10;50;-20;50;;13;0;True;;0;EC:Input:B =50;;;{0, 5, 13, 14, 19, 22};{0, 9, 5, 1}
5;8;Player 0;0;-1;75;0;[3, 2];28;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T -=100 ', ' WC Name: A=0,B=-1,C=N '};;{0, 5, 13, 14, 19, 22, 28};{0, 1, 4, 5, 7, 9}
5;9;Player 1;10;50;-20;50;;33;0;True;;0;EC:Resource: Restart;;;{0, 33, 5, 13, 14, 19, 22, 28};{0, 1, 4, 5, 7, 9}
6;10;Player 0;0;-1;45;0;[3];18;0;True;;0;EC:Input:C =45;;;{0, 33, 5, 13, 14, 18, 19, 22, 28};{0, 1, 4, 5, 7, 9}
6;11;Player 1;10;-10;0;90;;27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: B=-10 ', ' WC Name: B,C=0; '}";;{0, 33, 5, 13, 14, 18, 19, 22, 27, 28};{0, 1, 3, 4, 5, 7, 8, 9}
7;12;Player 0;0;17;45;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 33, 3, 5, 13, 14, 18, 19, 22, 27, 28};{0, 1, 3, 4, 5, 7, 8, 9}
7;13;Player 1;75;-10;0;90;;8;0;True;;0;EC:Input:A =75;;;{0, 33, 3, 5, 8, 13, 14, 18, 19, 22, 27, 28};{0, 1, 3, 4, 5, 7, 8, 9}
8;14;Player 0;0;17;45;0;[3, 2];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: C=NULL; '}";;{0, 33, 3, 5, 8, 13, 14, 18, 19, 20, 22, 27, 28};{0, 1, 2, 3, 4, 5, 7, 8, 9}
8;15;Player 1;75;-10;0;155;;25;2;True;;0;EC:Task: T += sum all;;Player 1;{0, 33, 3, 5, 8, 13, 14, 18, 19, 20, 22, 25, 27, 28};{0, 1, 2, 3, 4, 5, 7, 8, 9}
