roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;86;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32};{0}
2;2;Player 0;86;50;0;0;[0];13;0;True;;0;EC:Input:B =50;;;{0, 32, 13};{0}
2;3;Player 1;0;70;-20;0;;14;1;True;;0;EC:Input:B =70;{' WC Name: C=-20 '};;{0, 32, 13, 14};{0, 9}
3;4;Player 0;47;50;0;0;[2];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: C=NULL; '}";;{0, 1, 32, 13, 14};{0, 9, 2}
3;5;Player 1;0;70;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 1, 32, 13, 14, 15};{0, 9, 2}
4;6;Player 0;47;50;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 32, 13, 14, 15, 17};{0, 9, 2}
4;7;Player 1;25;70;5;0;;6;0;True;;0;EC:Input:A =25;;;{0, 1, 32, 6, 13, 14, 15, 17};{0, 9, 2}
5;8;Player 0;50;50;25;0;;7;0;True;;0;EC:Input:A =50;;;{0, 1, 32, 6, 7, 13, 14, 15, 17};{0, 9, 2}
5;9;Player 1;5;70;5;0;;4;0;True;;0;EC:Input:A =5;;;{0, 1, 32, 4, 6, 7, 13, 14, 15, 17};{0, 9, 2}
6;10;Player 0;50;50;25;100;;21;1;True;;0;EC:Task: T = A(*)+B;;Player 0;{0, 1, 32, 4, 6, 7, 13, 14, 15, 17, 21};{0, 9, 2}
