roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;3;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 12};{0}
2;2;Player 0;3;0;0;-91;[0];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T -=100 '};;{0, 12, 23};{0, 4}
2;3;Player 1;10;30;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 12, 5, 23};{0, 4}
3;4;Player 0;50;0;0;-91;;7;0;True;;0;EC:Input:A =50;;;{0, 5, 7, 12, 23};{0, 4}
3;5;Player 1;10;30;0;0;;31;0;True;;0;EC:Resource: Restart;;;{0, 5, 7, 12, 23, 31};{0, 4}
4;6;Player 0;75;0;0;-91;;8;0;True;;0;EC:Input:A =75;;;{0, 5, 7, 8, 12, 23, 31};{0, 4}
4;7;Player 1;10;30;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 5, 7, 8, 12, 16, 23, 31};{0, 4}
5;8;Player 0;75;-10;0;-53;[2];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: C=NULL; ', ' WC Name: B=-10 '}";;{0, 5, 7, 8, 12, 16, 23, 24, 31};{0, 8, 2, 4}
5;9;Player 1;10;30;15;0;;22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T =xx00 '};;{0, 5, 7, 8, 12, 16, 22, 23, 24, 31};{0, 2, 4, 6, 8}
6;10;Player 0;0;-1;0;-53;[2, 3];26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);{' WC Name: Capture CPU ', ' WC Name: A=0,B=-1,C=N '};;{0, 5, 7, 8, 12, 16, 22, 23, 24, 26, 31};{0, 2, 4, 5, 6, 7, 8}
6;11;Player 1;10;30;15;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32, 5, 7, 8, 12, 16, 22, 23, 24, 26, 31};{0, 2, 4, 5, 6, 7, 8}
7;12;Player 0;0;-1;0;-53;[2, 3];0;0;False;['CPU1Captured'];1;;;;{0, 32, 5, 7, 8, 12, 16, 22, 23, 24, 26, 31};{0, 2, 4, 5, 6, 7, 8}
7;13;Player 1;20;60;-20;0;[1];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B=NULL; ', ' WC Name: C=-20 '}";;{0, 32, 5, 7, 8, 12, 16, 22, 23, 24, 26, 27, 31};{0, 1, 2, 4, 5, 6, 7, 8, 9}
8;14;Player 0;0;-1;0;-53;[2, 3];0;0;False;['CPU1Captured'];2;;;;{0, 32, 5, 7, 8, 12, 16, 22, 23, 24, 26, 27, 31};{0, 1, 2, 4, 5, 6, 7, 8, 9}
8;15;Player 1;20;20;-20;0;;11;0;True;;0;EC:Input:B =20;;;{0, 32, 5, 7, 8, 11, 12, 16, 22, 23, 24, 26, 27, 31};{0, 1, 2, 4, 5, 6, 7, 8, 9}
