roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
0;0;Player 0;18;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
0;1;Player 1;25;0;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 6};{0}
1;2;Player 0;10;0;0;0;[0];5;0;True;;0;EC:Input:A =10;;;{0, 5, 6};{0}
1;3;Player 1;25;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 5, 6, 15};{0}
2;4;Player 0;10;0;0;9;[0];23;1;True;['CPU1Captured'];0;EC:Task: T = xx9x;{' WC Name: Capture CPU '};;{0, 5, 6, 15, 23};{0, 5}
2;5;Player 1;25;10;5;0;;10;0;True;;0;EC:Input:B =10;;;{0, 5, 6, 10, 15, 23};{0, 5}
3;6;Player 0;10;0;0;9;[0];0;0;False;['CPU1Captured'];1;;;;{0, 5, 6, 10, 15, 23};{0, 5}
3;7;Player 1;25;-10;75;0;;19;1;True;;0;EC:Input:C =75;{' WC Name: B=-10 '};;{0, 5, 6, 10, 15, 19, 23};{0, 8, 5}
4;8;Player 0;10;0;0;9;[0];0;0;False;['CPU1Captured'];2;;;;{0, 5, 6, 10, 15, 19, 23};{0, 8, 5}
4;9;Player 1;25;22;75;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 5, 6, 10, 15, 19, 23};{0, 8, 5}
5;10;Player 0;50;0;0;9;[0];7;0;True;;0;EC:Input:A =50;;;{0, 3, 5, 6, 7, 10, 15, 19, 23};{0, 8, 5}
5;11;Player 1;25;22;75;6;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 3, 5, 6, 7, 9, 10, 15, 19, 23};{0, 8, 5}
6;12;Player 0;75;0;0;9;[0];8;0;True;;0;EC:Input:A =75;;;{0, 3, 5, 6, 7, 8, 9, 10, 15, 19, 23};{0, 8, 5}
6;13;Player 1;25;22;75;-89;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 2, 3, 5, 6, 7, 8, 9, 10, 15, 19, 23};{0, 8, 4, 5}
