19;36;Player 0;5;30;0;0;[3, 1];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: B=NULL; '}";;{0, 28, 29, 30};{0, 1, 2, 4, 5, 6, 8, 9}
19;37;Player 1;75;50;45;0;[3, 2];0;0;False;['CPU1Captured'];1;;;;{0, 28, 29, 30};{0, 1, 2, 4, 5, 6, 8, 9}
20;38;Player 0;5;30;0;0;[3];12;0;True;;0;EC:Input:B =30;;;{0, 12, 28, 29, 30};{0, 1, 2, 4, 5, 6, 8, 9}
20;39;Player 1;75;50;45;0;[3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 12, 28, 29, 30};{0, 1, 2, 4, 5, 6, 8, 9}
21;40;Player 0;0;0;0;0;[3];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B,C=0; ', ' WC Name: A=0,B=-1,C=N '}";;{0, 12, 24, 28, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
21;41;Player 1;50;50;45;0;[3, 2];7;0;True;;0;EC:Input:A =50;;;{0, 7, 12, 24, 28, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
22;42;Player 0;0;0;0;0;[3];31;0;True;;0;EC:Resource: Restart;;;{0, 7, 12, 24, 28, 29, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
22;43;Player 1;50;50;45;0;[3, 2];32;0;True;;0;EC:Resource: Restart;;;{0, 32, 7, 12, 24, 28, 29, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
23;44;Player 0;24;0;0;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 32, 3, 7, 12, 24, 28, 29, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
23;45;Player 1;50;70;45;0;[3, 2, 0];14;1;True;;0;EC:Input:B =70;"{' WC Name: A=NULL; '}";;{0, 32, 3, 7, 12, 14, 24, 28, 29, 30, 31};{0}
24;46;Player 0;24;0;0;0;[3, 2];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: C=NULL; '}";;{0, 32, 3, 7, 12, 14, 21, 24, 28, 29, 30, 31};{0, 2}
24;47;Player 1;75;70;45;0;[3, 2];8;0;True;;0;EC:Input:A =75;;;{0, 32, 3, 7, 8, 12, 14, 21, 24, 28, 29, 30, 31};{0, 2}
25;48;Player 0;24;0;4;0;[3];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T =xx00 '};;{0, 32, 2, 3, 7, 8, 12, 14, 21, 24, 28, 29, 30, 31};{0, 2, 6}
25;49;Player 1;0;-1;-20;0;[3, 2];27;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: A=0,B=-1,C=N ', ' WC Name: C=-20 '};;{0, 32, 2, 3, 7, 8, 12, 14, 21, 24, 27, 28, 29, 30, 31};{0, 2, 6, 7, 9}
26;50;Player 0;24;-10;4;0;[3];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: B=-10 '};;{0, 32, 2, 3, 7, 8, 12, 14, 20, 21, 24, 27, 28, 29, 30, 31};{0, 2, 6, 7, 8, 9}
26;51;Player 1;25;-1;-20;0;[3, 2];6;0;True;;0;EC:Input:A =25;;;{0, 32, 2, 3, 6, 7, 8, 12, 14, 20, 21, 24, 27, 28, 29, 30, 31};{0, 2, 6, 7, 8, 9}
27;52;Player 0;24;10;4;0;[3];10;0;True;;0;EC:Input:B =10;;;{0, 32, 2, 3, 6, 7, 8, 10, 12, 14, 20, 21, 24, 27, 28, 29, 30, 31};{0, 2, 6, 7, 8, 9}
27;53;Player 1;25;-1;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 2, 3, 6, 7, 8, 10, 12, 14, 17, 20, 21, 24, 27, 28, 29, 30, 31, 32};{0, 2, 6, 7, 8, 9}
28;54;Player 0;24;10;42;0;[3];1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 1, 2, 3, 6, 7, 8, 10, 12, 14, 17, 20, 21, 24, 27, 28, 29, 30, 31, 32};{0, 2, 5, 6, 7, 8, 9}
28;55;Player 1;25;-1;25;0;[3, 1];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: T -=100 ', ' WC Name: B=NULL; '}";;{0, 1, 2, 3, 6, 7, 8, 10, 12, 14, 17, 20, 21, 24, 26, 27, 28, 29, 30, 31, 32};{0, 1, 2, 4, 5, 6, 7, 8, 9}
29;56;Player 0;24;10;42;0;[3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 6, 7, 8, 10, 12, 14, 17, 20, 21, 24, 26, 27, 28, 29, 30, 31, 32};{0, 1, 2, 4, 5, 6, 7, 8, 9}
29;57;Player 1;25;20;25;0;[3];11;0;True;;0;EC:Input:B =20;;;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 14, 17, 20, 21, 24, 26, 27, 28, 29, 30, 31, 32};{0, 1, 2, 4, 5, 6, 7, 8, 9}
30;58;Player 0;24;10;42;0;[3];0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 14, 17, 20, 21, 24, 26, 27, 28, 29, 30, 31, 32};{0, 1, 2, 4, 5, 6, 7, 8, 9}
30;59;Player 1;25;0;0;0;[3];19;1;True;;0;EC:Input:C =75;"{' WC Name: B,C=0; '}";;{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 14, 17, 19, 20, 21, 24, 26, 27, 28, 29, 30, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
31;60;Player 0;10;10;42;0;[3];5;0;True;;0;EC:Input:A =10;;;{0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 17, 19, 20, 21, 24, 26, 27, 28, 29, 30, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
31;61;Player 1;25;0;0;0;[3, 0];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: A=NULL; '}";;{0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 17, 19, 20, 21, 23, 24, 26, 27, 28, 29, 30, 31, 32};{0}
32;62;Player 0;10;10;-20;0;[3];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: C=-20 '};;{0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32};{0, 9}
32;63;Player 1;25;0;0;0;[3, 0];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33};{0, 9}
33;64;Player 0;10;10;1;0;[3];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33};{0, 9}
33;65;Player 1;25;50;0;0;[3, 0];13;0;True;;0;EC:Input:B =50;;;{0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33};{0, 9}
