roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;60;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;10;0;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 5};{0}
2;2;Player 0;60;30;0;0;[0];12;0;True;;0;EC:Input:B =30;;;{0, 12, 5};{0}
2;3;Player 1;10;0;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32, 12, 5};{0}
3;4;Player 0;50;30;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 32, 5, 7, 12};{0}
3;5;Player 1;10;0;0;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 32, 33, 5, 7, 12};{0}
4;6;Player 0;50;30;75;0;[1];19;1;True;;0;EC:Input:C =75;"{' WC Name: B=NULL; '}";;{0, 33, 32, 5, 7, 12, 19};{0, 1}
4;7;Player 1;10;5;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 33, 32, 3, 5, 7, 12, 19};{0, 1}
5;8;Player 0;50;30;75;0;[1];31;0;True;;0;EC:Resource: Restart;;;{0, 33, 32, 3, 5, 7, 12, 19, 31};{0, 1}
5;9;Player 1;10;5;0;0;[2];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: C=NULL; ', ' WC Name: T =xx00 '}";;{0, 33, 32, 3, 5, 7, 12, 19, 25, 31};{0, 1, 2, 6}
6;10;Player 0;50;0;0;9;;23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B,C=0; '}";;{0, 33, 32, 3, 5, 7, 12, 19, 23, 25, 31};{0, 1, 2, 3, 6}
6;11;Player 1;10;10;0;0;[2];10;0;True;;0;EC:Input:B =10;;;{0, 33, 32, 3, 5, 7, 10, 12, 19, 23, 25, 31};{0, 1, 2, 3, 6}
7;12;Player 0;50;0;5;9;;15;0;True;;0;EC:Input:C =5;;;{0, 33, 32, 3, 5, 7, 10, 12, 15, 19, 23, 25, 31};{0, 1, 2, 3, 6}
7;13;Player 1;10;50;0;0;[2];13;0;True;;0;EC:Input:B =50;;;{0, 33, 32, 3, 5, 7, 10, 12, 13, 15, 19, 23, 25, 31};{0, 1, 2, 3, 6}
8;14;Player 0;5;0;5;9;;4;0;True;;0;EC:Input:A =5;;;{0, 33, 32, 3, 4, 5, 7, 10, 12, 13, 15, 19, 23, 25, 31};{0, 1, 2, 3, 6}
8;15;Player 1;10;50;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 33, 32, 3, 4, 5, 7, 10, 12, 13, 15, 16, 19, 23, 25, 31};{0, 1, 2, 3, 6}
9;16;Player 0;5;9;5;9;;1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 33, 32, 3, 4, 5, 1, 7, 10, 12, 13, 15, 16, 19, 23, 25, 31};{0, 1, 2, 3, 5, 6}
9;17;Player 1;25;50;15;0;;6;0;True;;0;EC:Input:A =25;;;{0, 33, 32, 3, 4, 5, 1, 7, 6, 10, 12, 13, 15, 16, 19, 23, 25, 31};{0, 1, 2, 3, 5, 6}
10;18;Player 0;5;9;5;9;;0;0;False;['CPU1Captured'];1;;;;{0, 33, 32, 3, 4, 5, 1, 7, 6, 10, 12, 13, 15, 16, 19, 23, 25, 31};{0, 1, 2, 3, 5, 6}
10;19;Player 1;25;50;-20;-55;;24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: C=-20 ', ' WC Name: T -=100 '};;{0, 1, 3, 4, 5, 6, 7, 10, 12, 13, 15, 16, 19, 23, 24, 25, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 9}
11;20;Player 0;5;9;5;9;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 3, 4, 5, 6, 7, 10, 12, 13, 15, 16, 19, 23, 24, 25, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 9}
11;21;Player 1;25;-10;82;-55;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: B=-10 '};;{0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 15, 16, 19, 23, 24, 25, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 8, 9}
12;22;Player 0;5;9;5;9;;29;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 15, 16, 19, 23, 24, 25, 29, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 8, 9}
12;23;Player 1;25;-10;82;-55;;30;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 15, 16, 19, 23, 24, 25, 29, 30, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 8, 9}
13;24;Player 0;0;-1;10;9;[2];27;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 15, 16, 19, 23, 24, 25, 27, 29, 30, 31, 32, 33};{7}
13;25;Player 1;25;-10;25;-55;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 15, 16, 17, 19, 23, 24, 25, 27, 29, 30, 31, 32, 33};{7}
