roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;51;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;75;0;0;0;;8;0;True;;0;EC:Input:A =75;;;{0, 8};{0}
2;2;Player 0;51;0;5;0;[0];15;0;True;;0;EC:Input:C =5;;;{0, 8, 15};{0}
2;3;Player 1;75;0;0;0;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 8, 30, 15};{0}
3;4;Player 0;25;0;5;0;;6;0;True;;0;EC:Input:A =25;;;{0, 6, 8, 15, 30};{0}
3;5;Player 1;75;0;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 6, 8, 15, 17, 30};{0}
4;6;Player 0;25;50;5;0;;13;0;True;;0;EC:Input:B =50;;;{0, 6, 8, 13, 15, 17, 30};{0}
4;7;Player 1;75;0;25;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 6, 8, 13, 15, 17, 30, 31};{0}
5;8;Player 0;0;-1;34;0;[2];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: A=0,B=-1,C=N '};;{0, 2, 6, 8, 13, 15, 17, 30, 31};{0, 7}
5;9;Player 1;75;30;25;0;;12;0;True;;0;EC:Input:B =30;;;{0, 2, 6, 8, 12, 13, 15, 17, 30, 31};{0, 7}
6;10;Player 0;0;70;-20;0;;14;1;True;;0;EC:Input:B =70;{' WC Name: C=-20 '};;{0, 2, 6, 8, 12, 13, 14, 15, 17, 30, 31};{0, 9, 7}
6;11;Player 1;75;30;25;0;;34;0;True;;0;EC:Resource: Restart;;;{0, 2, 34, 6, 8, 12, 13, 14, 15, 17, 30, 31};{0, 9, 7}
7;12;Player 0;10;70;-20;0;;5;0;True;;0;EC:Input:A =10;;;{0, 2, 34, 5, 6, 8, 12, 13, 14, 15, 17, 30, 31};{0, 9, 7}
7;13;Player 1;5;30;25;0;;4;0;True;;0;EC:Input:A =5;;;{0, 2, 34, 4, 5, 6, 8, 12, 13, 14, 15, 17, 30, 31};{0, 9, 7}
